,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,Annotation_0305
CELL.3968,CELL.3968,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,3968,12,Immature CCKIN
CELL.3969,CELL.3969,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,3969,10,DNBL1
CELL.3970,CELL.3970,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,3970,0,VLMC
CELL.3971,CELL.3971,1,Stage57_telencephalon_rep2_DP8400015649BRD5_1,3971,1,DEGC
CELL.3972,CELL.3972,12,Stage57_telencephalon_rep2_DP8400015649BRD5_1,3972,13,DEGC
CELL.3973,CELL.3973,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,3973,9,Immature CMPN
CELL.3974,CELL.3974,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,3974,12,Immature CCKIN
CELL.3976,CELL.3976,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,3976,0,VLMC
CELL.3977,CELL.3977,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,3977,9,Immature CMPN
CELL.3978,CELL.3978,1,Stage57_telencephalon_rep2_DP8400015649BRD5_1,3978,1,DEGC
CELL.3979,CELL.3979,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,3979,9,DNBL5
CELL.3980,CELL.3980,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,3980,9,Immature CMPN
CELL.3981,CELL.3981,10,Stage57_telencephalon_rep2_DP8400015649BRD5_1,3981,3,Immature MSN
CELL.3982,CELL.3982,10,Stage57_telencephalon_rep2_DP8400015649BRD5_1,3982,12,Immature CCKIN
CELL.3983,CELL.3983,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,3983,9,Immature CMPN
CELL.3984,CELL.3984,1,Stage57_telencephalon_rep2_DP8400015649BRD5_1,3984,1,DEGC
CELL.3985,CELL.3985,12,Stage57_telencephalon_rep2_DP8400015649BRD5_1,3985,13,DEGC
CELL.3986,CELL.3986,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,3986,12,Immature CCKIN
CELL.3987,CELL.3987,1,Stage57_telencephalon_rep2_DP8400015649BRD5_1,3987,1,DEGC
CELL.3988,CELL.3988,1,Stage57_telencephalon_rep2_DP8400015649BRD5_1,3988,1,DEGC
CELL.3989,CELL.3989,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,3989,12,Immature CCKIN
CELL.3990,CELL.3990,10,Stage57_telencephalon_rep2_DP8400015649BRD5_1,3990,10,DNBL1
CELL.3991,CELL.3991,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,3991,12,Immature CCKIN
CELL.3992,CELL.3992,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,3992,3,Immature MSN
CELL.3993,CELL.3993,12,Stage57_telencephalon_rep2_DP8400015649BRD5_1,3993,13,DEGC
CELL.3994,CELL.3994,1,Stage57_telencephalon_rep2_DP8400015649BRD5_1,3994,9,DNBL5
CELL.3995,CELL.3995,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,3995,3,Immature MSN
CELL.3996,CELL.3996,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,3996,12,Immature CCKIN
CELL.3997,CELL.3997,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,3997,12,Immature CCKIN
CELL.3998,CELL.3998,1,Stage57_telencephalon_rep2_DP8400015649BRD5_1,3998,1,DNBL5
CELL.3999,CELL.3999,1,Stage57_telencephalon_rep2_DP8400015649BRD5_1,3999,1,DEGC
CELL.4000,CELL.4000,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4000,9,Immature CMPN
CELL.4001,CELL.4001,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4001,9,Immature CMPN
CELL.4002,CELL.4002,10,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4002,3,Immature MSN
CELL.4003,CELL.4003,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4003,9,DNBL5
CELL.4004,CELL.4004,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4004,12,Immature CCKIN
CELL.4005,CELL.4005,1,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4005,1,DEGC
CELL.4006,CELL.4006,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4006,12,Immature CCKIN
CELL.4007,CELL.4007,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4007,12,Immature CCKIN
CELL.4008,CELL.4008,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4008,3,Immature MSN
CELL.4009,CELL.4009,1,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4009,1,DEGC
CELL.4010,CELL.4010,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4010,12,Immature CCKIN
CELL.4011,CELL.4011,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4011,12,Immature CCKIN
CELL.4012,CELL.4012,12,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4012,13,DEGC
CELL.4013,CELL.4013,12,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4013,13,DEGC
CELL.4014,CELL.4014,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4014,9,DNBL5
CELL.4015,CELL.4015,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4015,12,Immature CCKIN
CELL.4016,CELL.4016,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4016,12,Immature CCKIN
CELL.4017,CELL.4017,12,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4017,13,DEGC
CELL.4018,CELL.4018,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4018,12,Immature CCKIN
CELL.4019,CELL.4019,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4019,12,Immature CCKIN
CELL.4020,CELL.4020,12,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4020,13,DEGC
CELL.4021,CELL.4021,1,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4021,13,DEGC
CELL.4022,CELL.4022,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4022,12,Immature CCKIN
CELL.4023,CELL.4023,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4023,9,Immature CMPN
CELL.4024,CELL.4024,1,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4024,1,DEGC
CELL.4025,CELL.4025,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4025,9,Immature CMPN
CELL.4026,CELL.4026,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4026,0,VLMC
CELL.4027,CELL.4027,12,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4027,13,DEGC
CELL.4028,CELL.4028,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4028,9,Immature CMPN
CELL.4029,CELL.4029,1,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4029,9,DNBL5
CELL.4030,CELL.4030,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4030,3,Immature MSN
CELL.4031,CELL.4031,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4031,9,Immature CMPN
CELL.4032,CELL.4032,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4032,9,DNBL5
CELL.4033,CELL.4033,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4033,9,Immature CMPN
CELL.4034,CELL.4034,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4034,9,Immature CMPN
CELL.4035,CELL.4035,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4035,9,Immature CMPN
CELL.4036,CELL.4036,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4036,12,Immature CCKIN
CELL.4037,CELL.4037,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4037,12,Immature CCKIN
CELL.4038,CELL.4038,1,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4038,9,DNBL5
CELL.4039,CELL.4039,1,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4039,9,DNBL5
CELL.4040,CELL.4040,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4040,9,Immature CMPN
CELL.4041,CELL.4041,12,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4041,13,DEGC
CELL.4042,CELL.4042,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4042,12,Immature CCKIN
CELL.4043,CELL.4043,1,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4043,9,DNBL5
CELL.4044,CELL.4044,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4044,12,Immature CCKIN
CELL.4045,CELL.4045,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4045,0,MSN
CELL.4046,CELL.4046,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4046,3,Immature MSN
CELL.4047,CELL.4047,10,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4047,12,Immature CCKIN
CELL.4048,CELL.4048,10,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4048,3,Immature MSN
CELL.4049,CELL.4049,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4049,12,Immature CCKIN
CELL.4050,CELL.4050,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4050,9,Immature CMPN
CELL.4051,CELL.4051,10,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4051,12,Immature CCKIN
CELL.4052,CELL.4052,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4052,12,Immature CCKIN
CELL.4053,CELL.4053,1,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4053,1,DEGC
CELL.4054,CELL.4054,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4054,9,Immature CMPN
CELL.4055,CELL.4055,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4055,9,Immature CMPN
CELL.4056,CELL.4056,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4056,12,Immature CCKIN
CELL.4057,CELL.4057,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4057,9,Immature CMPN
CELL.4058,CELL.4058,12,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4058,13,DEGC
CELL.4059,CELL.4059,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4059,9,Immature CMPN
CELL.4060,CELL.4060,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4060,12,Immature CCKIN
CELL.4061,CELL.4061,12,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4061,13,DEGC
CELL.4062,CELL.4062,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4062,9,DNBL5
CELL.4063,CELL.4063,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4063,9,Immature CMPN
CELL.4064,CELL.4064,1,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4064,1,DEGC
CELL.4065,CELL.4065,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4065,9,Immature CMPN
CELL.4066,CELL.4066,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4066,9,DNBL5
CELL.4067,CELL.4067,1,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4067,16,DNBL5
CELL.4068,CELL.4068,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4068,9,Immature CMPN
CELL.4069,CELL.4069,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4069,12,Immature CCKIN
CELL.4070,CELL.4070,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4070,12,Immature CCKIN
CELL.4071,CELL.4071,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4071,9,DNBL5
CELL.4072,CELL.4072,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4072,9,DNBL5
CELL.4073,CELL.4073,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4073,0,VLMC
CELL.4074,CELL.4074,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4074,12,Immature CCKIN
CELL.4075,CELL.4075,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4075,12,Immature CCKIN
CELL.4077,CELL.4077,12,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4077,13,DEGC
CELL.4078,CELL.4078,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4078,12,Immature CCKIN
CELL.4079,CELL.4079,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4079,9,DNBL5
CELL.4080,CELL.4080,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4080,9,Immature CMPN
CELL.4081,CELL.4081,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4081,9,Immature CMPN
CELL.4082,CELL.4082,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4082,9,Immature CMPN
CELL.4083,CELL.4083,10,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4083,12,Immature CCKIN
CELL.4084,CELL.4084,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4084,9,Immature CMPN
CELL.4086,CELL.4086,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4086,12,Immature CCKIN
CELL.4087,CELL.4087,10,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4087,12,Immature CCKIN
CELL.4088,CELL.4088,1,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4088,1,DEGC
CELL.4089,CELL.4089,12,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4089,13,DEGC
CELL.4090,CELL.4090,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4090,9,Immature CMPN
CELL.4091,CELL.4091,10,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4091,3,Immature MSN
CELL.4092,CELL.4092,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4092,9,Immature CMPN
CELL.4093,CELL.4093,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4093,9,Immature CMPN
CELL.4094,CELL.4094,12,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4094,13,DEGC
CELL.4095,CELL.4095,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4095,9,DNBL5
CELL.4096,CELL.4096,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4096,9,Immature CMPN
CELL.4097,CELL.4097,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4097,0,VLMC
CELL.4098,CELL.4098,1,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4098,1,DEGC
CELL.4099,CELL.4099,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4099,9,Immature CMPN
CELL.4100,CELL.4100,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4100,9,DNBL5
CELL.4101,CELL.4101,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4101,9,Immature CMPN
CELL.4102,CELL.4102,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4102,12,Immature CCKIN
CELL.4103,CELL.4103,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4103,9,DNBL5
CELL.4104,CELL.4104,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4104,9,Immature CMPN
CELL.4105,CELL.4105,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4105,12,Immature CCKIN
CELL.4106,CELL.4106,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4106,12,Immature CCKIN
CELL.4107,CELL.4107,12,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4107,13,DEGC
CELL.4108,CELL.4108,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4108,12,Immature CCKIN
CELL.4109,CELL.4109,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4109,12,Immature CCKIN
CELL.4110,CELL.4110,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4110,12,Immature CCKIN
CELL.4111,CELL.4111,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4111,12,Immature CCKIN
CELL.4112,CELL.4112,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4112,9,Immature CMPN
CELL.4113,CELL.4113,1,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4113,9,DNBL5
CELL.4114,CELL.4114,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4114,9,Immature CMPN
CELL.4115,CELL.4115,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4115,12,Immature CCKIN
CELL.4116,CELL.4116,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4116,9,Immature CMPN
CELL.4117,CELL.4117,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4117,12,Immature CCKIN
CELL.4118,CELL.4118,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4118,12,Immature CCKIN
CELL.4119,CELL.4119,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4119,12,Immature CCKIN
CELL.4120,CELL.4120,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4120,12,Immature CCKIN
CELL.4121,CELL.4121,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4121,9,DNBL5
CELL.4122,CELL.4122,12,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4122,16,DNBL5
CELL.4123,CELL.4123,1,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4123,1,DEGC
CELL.4124,CELL.4124,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4124,9,Immature CMPN
CELL.4125,CELL.4125,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4125,16,DNBL5
CELL.4126,CELL.4126,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4126,9,Immature CMPN
CELL.4127,CELL.4127,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4127,9,Immature CMPN
CELL.4128,CELL.4128,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4128,12,Immature CCKIN
CELL.4129,CELL.4129,10,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4129,12,Immature CCKIN
CELL.4130,CELL.4130,1,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4130,16,DNBL5
CELL.4131,CELL.4131,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4131,16,DNBL5
CELL.4132,CELL.4132,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4132,9,Immature CMPN
CELL.4133,CELL.4133,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4133,12,Immature CCKIN
CELL.4134,CELL.4134,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4134,12,Immature CCKIN
CELL.4135,CELL.4135,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4135,9,DNBL5
CELL.4136,CELL.4136,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4136,9,Immature CMPN
CELL.4137,CELL.4137,12,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4137,13,DEGC
CELL.4138,CELL.4138,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4138,9,Immature CMPN
CELL.4139,CELL.4139,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4139,9,Immature CMPN
CELL.4140,CELL.4140,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4140,12,Immature CCKIN
CELL.4141,CELL.4141,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4141,9,Immature CMPN
CELL.4142,CELL.4142,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4142,9,DNBL5
CELL.4143,CELL.4143,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4143,0,VLMC
CELL.4144,CELL.4144,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4144,12,Immature CCKIN
CELL.4145,CELL.4145,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4145,9,Immature CMPN
CELL.4147,CELL.4147,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4147,9,Immature CMPN
CELL.4148,CELL.4148,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4148,9,Immature CMPN
CELL.4149,CELL.4149,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4149,12,Immature CCKIN
CELL.4150,CELL.4150,1,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4150,1,DEGC
CELL.4151,CELL.4151,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4151,9,Immature CMPN
CELL.4152,CELL.4152,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4152,9,Immature CMPN
CELL.4153,CELL.4153,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4153,9,DNBL5
CELL.4154,CELL.4154,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4154,12,Immature CCKIN
CELL.4155,CELL.4155,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4155,9,Immature CMPN
CELL.4156,CELL.4156,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4156,9,Immature CMPN
CELL.4157,CELL.4157,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4157,0,VLMC
CELL.4158,CELL.4158,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4158,12,Immature CCKIN
CELL.4159,CELL.4159,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4159,12,Immature CCKIN
CELL.4161,CELL.4161,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4161,9,Immature CMPN
CELL.4162,CELL.4162,1,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4162,1,DEGC
CELL.4163,CELL.4163,12,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4163,16,DNBL5
CELL.4164,CELL.4164,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4164,12,Immature CCKIN
CELL.4165,CELL.4165,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4165,12,Immature CCKIN
CELL.4166,CELL.4166,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4166,9,Immature CMPN
CELL.4168,CELL.4168,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4168,9,Immature CMPN
CELL.4169,CELL.4169,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4169,9,Immature CMPN
CELL.4170,CELL.4170,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4170,9,Immature CMPN
CELL.4171,CELL.4171,12,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4171,16,DNBL5
CELL.4172,CELL.4172,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4172,12,Immature CCKIN
CELL.4173,CELL.4173,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4173,9,Immature CMPN
CELL.4174,CELL.4174,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4174,9,DNBL5
CELL.4175,CELL.4175,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4175,9,DNBL5
CELL.4176,CELL.4176,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4176,9,DNBL5
CELL.4177,CELL.4177,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4177,9,Immature CMPN
CELL.4178,CELL.4178,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4178,12,Immature CCKIN
CELL.4179,CELL.4179,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4179,9,DNBL5
CELL.4180,CELL.4180,12,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4180,13,DEGC
CELL.4181,CELL.4181,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4181,12,Immature CCKIN
CELL.4182,CELL.4182,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4182,9,Immature CMPN
CELL.4183,CELL.4183,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4183,0,VLMC
CELL.4184,CELL.4184,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4184,12,Immature CCKIN
CELL.4185,CELL.4185,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4185,12,Immature CCKIN
CELL.4186,CELL.4186,12,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4186,13,DEGC
CELL.4187,CELL.4187,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4187,16,DNBL5
CELL.4188,CELL.4188,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4188,9,Immature CMPN
CELL.4189,CELL.4189,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4189,9,Immature CMPN
CELL.4190,CELL.4190,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4190,9,Immature CMPN
CELL.4191,CELL.4191,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4191,12,Immature CCKIN
CELL.4192,CELL.4192,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4192,16,DNBL5
CELL.4193,CELL.4193,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4193,9,Immature CMPN
CELL.4194,CELL.4194,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4194,9,Immature CMPN
CELL.4195,CELL.4195,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4195,12,Immature CCKIN
CELL.4196,CELL.4196,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4196,9,Immature CMPN
CELL.4197,CELL.4197,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4197,12,Immature CCKIN
CELL.4198,CELL.4198,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4198,12,Immature CCKIN
CELL.4199,CELL.4199,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4199,9,Immature CMPN
CELL.4200,CELL.4200,12,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4200,13,DEGC
CELL.4201,CELL.4201,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4201,9,Immature CMPN
CELL.4202,CELL.4202,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4202,9,Immature CMPN
CELL.4203,CELL.4203,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4203,9,Immature CMPN
CELL.4204,CELL.4204,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4204,9,Immature CMPN
CELL.4205,CELL.4205,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4205,9,Immature CMPN
CELL.4206,CELL.4206,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4206,16,DNBL5
CELL.4207,CELL.4207,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4207,0,VLMC
CELL.4208,CELL.4208,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4208,9,Immature CMPN
CELL.4209,CELL.4209,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4209,16,DNBL5
CELL.4210,CELL.4210,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4210,9,Immature CMPN
CELL.4211,CELL.4211,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4211,9,Immature CMPN
CELL.4212,CELL.4212,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4212,9,Immature CMPN
CELL.4213,CELL.4213,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4213,9,DNBL5
CELL.4214,CELL.4214,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4214,0,VLMC
CELL.4215,CELL.4215,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4215,9,Immature CMPN
CELL.4216,CELL.4216,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4216,9,Immature CMPN
CELL.4217,CELL.4217,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4217,9,Immature CMPN
CELL.4218,CELL.4218,2,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4218,0,VLMC
CELL.4219,CELL.4219,0,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4219,12,Immature CCKIN
CELL.4220,CELL.4220,8,Stage57_telencephalon_rep2_DP8400015649BRD5_1,4220,16,DNBL5
