,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,Annotation_0305
CELL.969,CELL.969,2,Stage44_telencephalon_rep2_FP200000239BL_E4,969,4,CP
CELL.970,CELL.970,1,Stage44_telencephalon_rep2_FP200000239BL_E4,970,5,Immature CMPN
CELL.971,CELL.971,0,Stage44_telencephalon_rep2_FP200000239BL_E4,971,0,DEGC
CELL.972,CELL.972,3,Stage44_telencephalon_rep2_FP200000239BL_E4,972,0,DNBL1
CELL.973,CELL.973,2,Stage44_telencephalon_rep2_FP200000239BL_E4,973,4,CP
CELL.974,CELL.974,2,Stage44_telencephalon_rep2_FP200000239BL_E4,974,4,CP
CELL.975,CELL.975,1,Stage44_telencephalon_rep2_FP200000239BL_E4,975,5,Immature CMPN
CELL.976,CELL.976,0,Stage44_telencephalon_rep2_FP200000239BL_E4,976,2,DEGC
CELL.977,CELL.977,1,Stage44_telencephalon_rep2_FP200000239BL_E4,977,5,Immature CMPN
CELL.978,CELL.978,0,Stage44_telencephalon_rep2_FP200000239BL_E4,978,0,DEGC
CELL.980,CELL.980,2,Stage44_telencephalon_rep2_FP200000239BL_E4,980,4,CP
CELL.981,CELL.981,2,Stage44_telencephalon_rep2_FP200000239BL_E4,981,8,VLMC
CELL.982,CELL.982,1,Stage44_telencephalon_rep2_FP200000239BL_E4,982,5,Immature CMPN
CELL.983,CELL.983,2,Stage44_telencephalon_rep2_FP200000239BL_E4,983,4,CP
CELL.984,CELL.984,0,Stage44_telencephalon_rep2_FP200000239BL_E4,984,2,DEGC
CELL.985,CELL.985,0,Stage44_telencephalon_rep2_FP200000239BL_E4,985,0,DEGC
CELL.986,CELL.986,3,Stage44_telencephalon_rep2_FP200000239BL_E4,986,0,DNBL1
CELL.987,CELL.987,1,Stage44_telencephalon_rep2_FP200000239BL_E4,987,5,Immature CMPN
CELL.988,CELL.988,2,Stage44_telencephalon_rep2_FP200000239BL_E4,988,4,CP
CELL.989,CELL.989,2,Stage44_telencephalon_rep2_FP200000239BL_E4,989,4,CP
CELL.990,CELL.990,2,Stage44_telencephalon_rep2_FP200000239BL_E4,990,4,CP
CELL.991,CELL.991,1,Stage44_telencephalon_rep2_FP200000239BL_E4,991,5,Immature CMPN
CELL.992,CELL.992,2,Stage44_telencephalon_rep2_FP200000239BL_E4,992,4,CP
CELL.993,CELL.993,0,Stage44_telencephalon_rep2_FP200000239BL_E4,993,4,CP
CELL.994,CELL.994,2,Stage44_telencephalon_rep2_FP200000239BL_E4,994,4,CP
CELL.995,CELL.995,2,Stage44_telencephalon_rep2_FP200000239BL_E4,995,4,CP
CELL.996,CELL.996,0,Stage44_telencephalon_rep2_FP200000239BL_E4,996,0,DEGC
CELL.997,CELL.997,2,Stage44_telencephalon_rep2_FP200000239BL_E4,997,4,CP
CELL.998,CELL.998,0,Stage44_telencephalon_rep2_FP200000239BL_E4,998,2,DEGC
CELL.999,CELL.999,0,Stage44_telencephalon_rep2_FP200000239BL_E4,999,2,DEGC
CELL.1000,CELL.1000,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1000,0,DEGC
CELL.1001,CELL.1001,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1001,6,VLMC
CELL.1002,CELL.1002,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1002,5,Immature CMPN
CELL.1003,CELL.1003,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1003,2,DEGC
CELL.1004,CELL.1004,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1004,0,DNBL1
CELL.1005,CELL.1005,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1005,4,CP
CELL.1006,CELL.1006,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1006,0,DEGC
CELL.1007,CELL.1007,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1007,5,Immature CMPN
CELL.1008,CELL.1008,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1008,4,CP
CELL.1009,CELL.1009,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1009,4,CP
CELL.1010,CELL.1010,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1010,0,DNBL1
CELL.1011,CELL.1011,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1011,8,VLMC
CELL.1013,CELL.1013,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1013,4,CP
CELL.1014,CELL.1014,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1014,2,DEGC
CELL.1015,CELL.1015,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1015,5,Immature CMPN
CELL.1016,CELL.1016,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1016,8,VLMC
CELL.1017,CELL.1017,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1017,4,CP
CELL.1018,CELL.1018,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1018,0,DEGC
CELL.1019,CELL.1019,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1019,7,DNBL3
CELL.1020,CELL.1020,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1020,0,DEGC
CELL.1021,CELL.1021,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1021,5,Immature CMPN
CELL.1022,CELL.1022,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1022,2,DEGC
CELL.1023,CELL.1023,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1023,8,VLMC
CELL.1025,CELL.1025,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1025,4,CP
CELL.1026,CELL.1026,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1026,5,Immature CMPN
CELL.1029,CELL.1029,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1029,5,Immature CMPN
CELL.1030,CELL.1030,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1030,3,DNBL2
CELL.1031,CELL.1031,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1031,0,DNBL1
CELL.1033,CELL.1033,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1033,2,DEGC
CELL.1034,CELL.1034,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1034,4,CP
CELL.1035,CELL.1035,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1035,5,Immature CMPN
CELL.1036,CELL.1036,5,Stage44_telencephalon_rep2_FP200000239BL_E4,1036,7,DNBL3
CELL.1037,CELL.1037,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1037,0,DNBL1
CELL.1038,CELL.1038,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1038,8,VLMC
CELL.1039,CELL.1039,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1039,5,Immature CMPN
CELL.1040,CELL.1040,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1040,0,DEGC
CELL.1041,CELL.1041,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1041,0,DEGC
CELL.1042,CELL.1042,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1042,5,Immature CMPN
CELL.1043,CELL.1043,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1043,2,DEGC
CELL.1044,CELL.1044,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1044,6,VLMC
CELL.1045,CELL.1045,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1045,2,DEGC
CELL.1046,CELL.1046,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1046,0,DEGC
CELL.1047,CELL.1047,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1047,7,DNBL3
CELL.1048,CELL.1048,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1048,0,DEGC
CELL.1049,CELL.1049,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1049,8,VLMC
CELL.1050,CELL.1050,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1050,2,DEGC
CELL.1051,CELL.1051,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1051,2,DEGC
CELL.1052,CELL.1052,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1052,1,Immature CMPN
CELL.1053,CELL.1053,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1053,4,CP
CELL.1054,CELL.1054,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1054,4,CP
CELL.1055,CELL.1055,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1055,4,CP
CELL.1056,CELL.1056,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1056,5,Immature CMPN
CELL.1057,CELL.1057,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1057,5,Immature CMPN
CELL.1058,CELL.1058,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1058,8,VLMC
CELL.1059,CELL.1059,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1059,3,DNBL2
CELL.1060,CELL.1060,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1060,2,DEGC
CELL.1061,CELL.1061,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1061,0,DEGC
CELL.1062,CELL.1062,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1062,0,DNBL1
CELL.1064,CELL.1064,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1064,0,DNBL1
CELL.1065,CELL.1065,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1065,0,DEGC
CELL.1066,CELL.1066,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1066,2,DEGC
CELL.1067,CELL.1067,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1067,0,DEGC
CELL.1068,CELL.1068,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1068,4,CP
CELL.1069,CELL.1069,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1069,0,DNBL1
CELL.1070,CELL.1070,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1070,5,Immature CMPN
CELL.1071,CELL.1071,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1071,4,CP
CELL.1072,CELL.1072,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1072,2,DEGC
CELL.1073,CELL.1073,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1073,5,Immature CMPN
CELL.1074,CELL.1074,5,Stage44_telencephalon_rep2_FP200000239BL_E4,1074,7,DNBL3
CELL.1075,CELL.1075,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1075,3,DNBL2
CELL.1076,CELL.1076,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1076,2,DEGC
CELL.1077,CELL.1077,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1077,7,DNBL3
CELL.1078,CELL.1078,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1078,5,Immature CMPN
CELL.1079,CELL.1079,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1079,8,VLMC
CELL.1080,CELL.1080,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1080,0,DEGC
CELL.1081,CELL.1081,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1081,8,VLMC
CELL.1082,CELL.1082,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1082,2,DEGC
CELL.1083,CELL.1083,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1083,5,Immature CMPN
CELL.1084,CELL.1084,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1084,2,DEGC
CELL.1085,CELL.1085,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1085,1,Immature MSN
CELL.1086,CELL.1086,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1086,4,CP
CELL.1087,CELL.1087,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1087,3,DNBL2
CELL.1088,CELL.1088,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1088,4,CP
CELL.1089,CELL.1089,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1089,1,Immature MSN
CELL.1090,CELL.1090,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1090,8,VLMC
CELL.1091,CELL.1091,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1091,4,CP
CELL.1092,CELL.1092,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1092,2,DEGC
CELL.1093,CELL.1093,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1093,2,DEGC
CELL.1094,CELL.1094,5,Stage44_telencephalon_rep2_FP200000239BL_E4,1094,7,DNBL3
CELL.1095,CELL.1095,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1095,4,CP
CELL.1096,CELL.1096,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1096,2,DEGC
CELL.1097,CELL.1097,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1097,0,DNBL1
CELL.1098,CELL.1098,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1098,2,DEGC
CELL.1099,CELL.1099,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1099,3,DNBL2
CELL.1100,CELL.1100,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1100,5,Immature CMPN
CELL.1101,CELL.1101,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1101,5,Immature CMPN
CELL.1102,CELL.1102,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1102,2,DEGC
CELL.1103,CELL.1103,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1103,2,DEGC
CELL.1104,CELL.1104,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1104,1,Immature MSN
CELL.1105,CELL.1105,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1105,0,DNBL1
CELL.1106,CELL.1106,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1106,2,DEGC
CELL.1107,CELL.1107,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1107,0,DEGC
CELL.1108,CELL.1108,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1108,8,VLMC
CELL.1109,CELL.1109,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1109,1,DNBL1
CELL.1110,CELL.1110,5,Stage44_telencephalon_rep2_FP200000239BL_E4,1110,7,DNBL3
CELL.1111,CELL.1111,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1111,4,CP
CELL.1112,CELL.1112,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1112,3,DNBL2
CELL.1114,CELL.1114,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1114,1,Immature MSN
CELL.1115,CELL.1115,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1115,3,DNBL2
CELL.1116,CELL.1116,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1116,1,Immature MSN
CELL.1117,CELL.1117,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1117,8,VLMC
CELL.1118,CELL.1118,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1118,0,DNBL1
CELL.1119,CELL.1119,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1119,1,Immature MSN
CELL.1121,CELL.1121,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1121,2,DEGC
CELL.1122,CELL.1122,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1122,0,DEGC
CELL.1123,CELL.1123,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1123,5,Immature CMPN
CELL.1124,CELL.1124,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1124,5,Immature CMPN
CELL.1125,CELL.1125,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1125,7,DNBL3
CELL.1126,CELL.1126,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1126,8,VLMC
CELL.1127,CELL.1127,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1127,2,DEGC
CELL.1128,CELL.1128,5,Stage44_telencephalon_rep2_FP200000239BL_E4,1128,7,DNBL3
CELL.1129,CELL.1129,5,Stage44_telencephalon_rep2_FP200000239BL_E4,1129,7,DNBL3
CELL.1130,CELL.1130,5,Stage44_telencephalon_rep2_FP200000239BL_E4,1130,7,DNBL3
CELL.1131,CELL.1131,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1131,2,DEGC
CELL.1132,CELL.1132,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1132,2,DEGC
CELL.1133,CELL.1133,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1133,5,Immature CMPN
CELL.1134,CELL.1134,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1134,3,DNBL2
CELL.1135,CELL.1135,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1135,1,Immature MSN
CELL.1136,CELL.1136,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1136,3,DNBL2
CELL.1137,CELL.1137,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1137,2,DEGC
CELL.1139,CELL.1139,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1139,6,VLMC
CELL.1140,CELL.1140,5,Stage44_telencephalon_rep2_FP200000239BL_E4,1140,7,DNBL3
CELL.1141,CELL.1141,5,Stage44_telencephalon_rep2_FP200000239BL_E4,1141,7,DNBL3
CELL.1142,CELL.1142,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1142,0,DNBL1
CELL.1143,CELL.1143,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1143,1,Immature MSN
CELL.1144,CELL.1144,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1144,2,DEGC
CELL.1145,CELL.1145,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1145,1,Immature MSN
CELL.1146,CELL.1146,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1146,7,DNBL3
CELL.1147,CELL.1147,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1147,3,DNBL2
CELL.1148,CELL.1148,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1148,3,DNBL2
CELL.1149,CELL.1149,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1149,0,DEGC
CELL.1150,CELL.1150,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1150,2,DEGC
CELL.1151,CELL.1151,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1151,2,DEGC
CELL.1152,CELL.1152,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1152,2,DEGC
CELL.1153,CELL.1153,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1153,0,DEGC
CELL.1154,CELL.1154,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1154,6,VLMC
CELL.1155,CELL.1155,5,Stage44_telencephalon_rep2_FP200000239BL_E4,1155,7,DNBL3
CELL.1156,CELL.1156,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1156,3,DNBL2
CELL.1157,CELL.1157,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1157,1,Immature MSN
CELL.1158,CELL.1158,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1158,2,DEGC
CELL.1159,CELL.1159,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1159,5,Immature CMPN
CELL.1160,CELL.1160,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1160,5,Immature CMPN
CELL.1161,CELL.1161,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1161,5,Immature CMPN
CELL.1162,CELL.1162,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1162,8,VLMC
CELL.1163,CELL.1163,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1163,1,Immature MSN
CELL.1164,CELL.1164,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1164,6,VLMC
CELL.1165,CELL.1165,5,Stage44_telencephalon_rep2_FP200000239BL_E4,1165,7,DNBL3
CELL.1166,CELL.1166,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1166,3,DNBL2
CELL.1167,CELL.1167,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1167,0,DNBL1
CELL.1168,CELL.1168,5,Stage44_telencephalon_rep2_FP200000239BL_E4,1168,7,DNBL3
CELL.1169,CELL.1169,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1169,2,DEGC
CELL.1170,CELL.1170,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1170,2,DEGC
CELL.1171,CELL.1171,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1171,1,Immature MSN
CELL.1172,CELL.1172,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1172,2,DEGC
CELL.1173,CELL.1173,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1173,3,DNBL2
CELL.1174,CELL.1174,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1174,1,Immature MSN
CELL.1175,CELL.1175,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1175,2,DEGC
CELL.1176,CELL.1176,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1176,2,DEGC
CELL.1177,CELL.1177,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1177,2,DEGC
CELL.1178,CELL.1178,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1178,0,DEGC
CELL.1179,CELL.1179,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1179,0,DEGC
CELL.1181,CELL.1181,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1181,3,DNBL2
CELL.1182,CELL.1182,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1182,1,Immature MSN
CELL.1183,CELL.1183,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1183,2,DEGC
CELL.1184,CELL.1184,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1184,1,Immature MSN
CELL.1185,CELL.1185,5,Stage44_telencephalon_rep2_FP200000239BL_E4,1185,7,DNBL3
CELL.1186,CELL.1186,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1186,5,Immature CMPN
CELL.1187,CELL.1187,5,Stage44_telencephalon_rep2_FP200000239BL_E4,1187,7,DNBL3
CELL.1188,CELL.1188,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1188,3,DNBL2
CELL.1189,CELL.1189,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1189,3,DNBL2
CELL.1190,CELL.1190,5,Stage44_telencephalon_rep2_FP200000239BL_E4,1190,7,DNBL3
CELL.1191,CELL.1191,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1191,6,VLMC
CELL.1192,CELL.1192,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1192,1,Immature MSN
CELL.1193,CELL.1193,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1193,1,Immature MSN
CELL.1194,CELL.1194,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1194,1,DNBL1
CELL.1195,CELL.1195,5,Stage44_telencephalon_rep2_FP200000239BL_E4,1195,7,DNBL3
CELL.1196,CELL.1196,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1196,2,DEGC
CELL.1197,CELL.1197,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1197,1,Immature MSN
CELL.1198,CELL.1198,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1198,0,DEGC
CELL.1199,CELL.1199,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1199,1,Immature MSN
CELL.1200,CELL.1200,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1200,6,VLMC
CELL.1201,CELL.1201,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1201,5,Immature CMPN
CELL.1202,CELL.1202,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1202,2,DEGC
CELL.1203,CELL.1203,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1203,1,Immature MSN
CELL.1204,CELL.1204,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1204,2,DEGC
CELL.1205,CELL.1205,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1205,5,Immature CMPN
CELL.1206,CELL.1206,5,Stage44_telencephalon_rep2_FP200000239BL_E4,1206,7,DNBL3
CELL.1207,CELL.1207,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1207,3,DNBL2
CELL.1208,CELL.1208,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1208,2,DEGC
CELL.1209,CELL.1209,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1209,2,DEGC
CELL.1210,CELL.1210,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1210,1,Immature MSN
CELL.1211,CELL.1211,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1211,2,DEGC
CELL.1212,CELL.1212,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1212,2,DEGC
CELL.1213,CELL.1213,5,Stage44_telencephalon_rep2_FP200000239BL_E4,1213,7,DNBL3
CELL.1214,CELL.1214,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1214,3,DNBL2
CELL.1215,CELL.1215,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1215,2,DEGC
CELL.1216,CELL.1216,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1216,3,DNBL2
CELL.1217,CELL.1217,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1217,2,DEGC
CELL.1218,CELL.1218,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1218,1,Immature MSN
CELL.1219,CELL.1219,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1219,5,Immature CMPN
CELL.1220,CELL.1220,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1220,3,DNBL2
CELL.1221,CELL.1221,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1221,0,DNBL1
CELL.1222,CELL.1222,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1222,6,VLMC
CELL.1223,CELL.1223,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1223,2,DEGC
CELL.1224,CELL.1224,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1224,5,Immature CMPN
CELL.1225,CELL.1225,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1225,3,DNBL2
CELL.1226,CELL.1226,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1226,1,Immature MSN
CELL.1227,CELL.1227,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1227,1,Immature MSN
CELL.1228,CELL.1228,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1228,1,Immature MSN
CELL.1229,CELL.1229,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1229,2,DEGC
CELL.1230,CELL.1230,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1230,3,DNBL2
CELL.1231,CELL.1231,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1231,0,DNBL1
CELL.1232,CELL.1232,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1232,6,VLMC
CELL.1233,CELL.1233,5,Stage44_telencephalon_rep2_FP200000239BL_E4,1233,7,DNBL3
CELL.1234,CELL.1234,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1234,2,DEGC
CELL.1235,CELL.1235,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1235,7,DNBL3
CELL.1236,CELL.1236,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1236,1,Immature MSN
CELL.1237,CELL.1237,5,Stage44_telencephalon_rep2_FP200000239BL_E4,1237,7,DNBL3
CELL.1238,CELL.1238,3,Stage44_telencephalon_rep2_FP200000239BL_E4,1238,2,DEGC
CELL.1239,CELL.1239,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1239,1,Immature MSN
CELL.1241,CELL.1241,5,Stage44_telencephalon_rep2_FP200000239BL_E4,1241,7,DNBL3
CELL.1243,CELL.1243,2,Stage44_telencephalon_rep2_FP200000239BL_E4,1243,6,VLMC
CELL.1244,CELL.1244,4,Stage44_telencephalon_rep2_FP200000239BL_E4,1244,3,DNBL2
CELL.1245,CELL.1245,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1245,2,DEGC
CELL.1246,CELL.1246,0,Stage44_telencephalon_rep2_FP200000239BL_E4,1246,2,DEGC
CELL.1247,CELL.1247,1,Stage44_telencephalon_rep2_FP200000239BL_E4,1247,1,Immature MSN
