,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,Annotation_0305
CELL.2284,CELL.2284,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2284,2,DEGC
CELL.2285,CELL.2285,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2285,3,DNBL1
CELL.2286,CELL.2286,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2286,2,DEGC
CELL.2287,CELL.2287,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2287,7,DNBL5
CELL.2288,CELL.2288,2,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2288,0,Immature CCKIN
CELL.2289,CELL.2289,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2289,2,DEGC
CELL.2290,CELL.2290,2,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2290,0,VLMC
CELL.2291,CELL.2291,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2291,4,Immature NPTXEX
CELL.2292,CELL.2292,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2292,7,DEGC
CELL.2293,CELL.2293,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2293,3,DNBL1
CELL.2294,CELL.2294,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2294,2,DEGC
CELL.2296,CELL.2296,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2296,7,DEGC
CELL.2297,CELL.2297,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2297,3,DNBL1
CELL.2298,CELL.2298,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2298,3,SFRPEGC
CELL.2299,CELL.2299,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2299,7,DEGC
CELL.2300,CELL.2300,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2300,3,DNBL1
CELL.2301,CELL.2301,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2301,2,DEGC
CELL.2302,CELL.2302,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2302,4,Immature NPTXEX
CELL.2303,CELL.2303,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2303,3,DNBL1
CELL.2304,CELL.2304,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2304,2,DEGC
CELL.2305,CELL.2305,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2305,2,DEGC
CELL.2306,CELL.2306,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2306,2,DEGC
CELL.2307,CELL.2307,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2307,4,Immature NPTXEX
CELL.2308,CELL.2308,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2308,4,DNBL4
CELL.2309,CELL.2309,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2309,4,Immature NPTXEX
CELL.2310,CELL.2310,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2310,3,SFRPEGC
CELL.2311,CELL.2311,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2311,7,DNBL5
CELL.2312,CELL.2312,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2312,4,Immature NPTXEX
CELL.2313,CELL.2313,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2313,3,SFRPEGC
CELL.2314,CELL.2314,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2314,7,DEGC
CELL.2315,CELL.2315,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2315,2,DEGC
CELL.2316,CELL.2316,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2316,2,DEGC
CELL.2317,CELL.2317,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2317,2,DEGC
CELL.2318,CELL.2318,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2318,2,DEGC
CELL.2319,CELL.2319,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2319,7,DNBL5
CELL.2320,CELL.2320,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2320,2,DEGC
CELL.2321,CELL.2321,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2321,7,DNBL5
CELL.2322,CELL.2322,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2322,2,DEGC
CELL.2323,CELL.2323,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2323,7,DNBL5
CELL.2324,CELL.2324,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2324,7,DNBL5
CELL.2325,CELL.2325,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2325,2,DEGC
CELL.2326,CELL.2326,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2326,7,DEGC
CELL.2327,CELL.2327,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2327,3,DNBL4
CELL.2328,CELL.2328,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2328,3,DNBL1
CELL.2329,CELL.2329,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2329,7,DEGC
CELL.2330,CELL.2330,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2330,7,DEGC
CELL.2331,CELL.2331,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2331,2,DEGC
CELL.2332,CELL.2332,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2332,2,DEGC
CELL.2333,CELL.2333,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2333,7,DEGC
CELL.2334,CELL.2334,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2334,3,DNBL1
CELL.2335,CELL.2335,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2335,2,DEGC
CELL.2336,CELL.2336,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2336,7,DEGC
CELL.2337,CELL.2337,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2337,3,SFRPEGC
CELL.2338,CELL.2338,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2338,2,DEGC
CELL.2339,CELL.2339,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2339,7,DNBL5
CELL.2340,CELL.2340,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2340,7,DNBL5
CELL.2341,CELL.2341,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2341,7,DEGC
CELL.2342,CELL.2342,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2342,2,DEGC
CELL.2343,CELL.2343,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2343,3,SFRPEGC
CELL.2344,CELL.2344,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2344,2,DEGC
CELL.2345,CELL.2345,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2345,4,Immature NPTXEX
CELL.2346,CELL.2346,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2346,2,DEGC
CELL.2347,CELL.2347,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2347,2,DEGC
CELL.2348,CELL.2348,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2348,4,Immature NPTXEX
CELL.2349,CELL.2349,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2349,2,DEGC
CELL.2350,CELL.2350,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2350,3,DNBL1
CELL.2351,CELL.2351,2,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2351,0,VLMC
CELL.2352,CELL.2352,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2352,4,Immature NPTXEX
CELL.2353,CELL.2353,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2353,7,DEGC
CELL.2354,CELL.2354,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2354,7,DEGC
CELL.2355,CELL.2355,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2355,3,DNBL1
CELL.2356,CELL.2356,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2356,7,DNBL5
CELL.2357,CELL.2357,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2357,3,SFRPEGC
CELL.2358,CELL.2358,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2358,2,DEGC
CELL.2359,CELL.2359,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2359,7,DNBL5
CELL.2360,CELL.2360,2,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2360,0,Immature CCKIN
CELL.2361,CELL.2361,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2361,4,Immature NPTXEX
CELL.2362,CELL.2362,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2362,4,Immature NPTXEX
CELL.2363,CELL.2363,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2363,7,DEGC
CELL.2364,CELL.2364,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2364,2,DEGC
CELL.2365,CELL.2365,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2365,3,DNBL1
CELL.2366,CELL.2366,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2366,2,DEGC
CELL.2367,CELL.2367,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2367,7,DNBL5
CELL.2368,CELL.2368,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2368,3,DNBL1
CELL.2369,CELL.2369,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2369,2,DEGC
CELL.2370,CELL.2370,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2370,7,DEGC
CELL.2371,CELL.2371,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2371,7,DNBL5
CELL.2372,CELL.2372,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2372,2,DEGC
CELL.2373,CELL.2373,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2373,7,DEGC
CELL.2374,CELL.2374,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2374,7,DNBL5
CELL.2375,CELL.2375,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2375,3,SFRPEGC
CELL.2376,CELL.2376,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2376,3,SFRPEGC
CELL.2377,CELL.2377,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2377,2,DEGC
CELL.2378,CELL.2378,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2378,7,DEGC
CELL.2379,CELL.2379,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2379,7,DEGC
CELL.2380,CELL.2380,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2380,4,Immature NPTXEX
CELL.2381,CELL.2381,2,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2381,0,Immature CCKIN
CELL.2382,CELL.2382,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2382,2,DEGC
CELL.2383,CELL.2383,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2383,3,DNBL1
CELL.2384,CELL.2384,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2384,3,SFRPEGC
CELL.2385,CELL.2385,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2385,2,DEGC
CELL.2386,CELL.2386,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2386,2,DEGC
CELL.2387,CELL.2387,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2387,0,CP
CELL.2388,CELL.2388,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2388,2,DEGC
CELL.2389,CELL.2389,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2389,4,Immature NPTXEX
CELL.2390,CELL.2390,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2390,14,CP
CELL.2391,CELL.2391,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2391,3,DNBL1
CELL.2392,CELL.2392,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2392,7,DEGC
CELL.2393,CELL.2393,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2393,7,DNBL5
CELL.2394,CELL.2394,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2394,4,Immature NPTXEX
CELL.2395,CELL.2395,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2395,3,DNBL1
CELL.2396,CELL.2396,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2396,2,DEGC
CELL.2397,CELL.2397,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2397,2,DEGC
CELL.2399,CELL.2399,2,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2399,0,Immature CCKIN
CELL.2400,CELL.2400,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2400,4,Immature NPTXEX
CELL.2401,CELL.2401,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2401,7,DEGC
CELL.2402,CELL.2402,2,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2402,4,Immature NPTXEX
CELL.2403,CELL.2403,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2403,2,DEGC
CELL.2404,CELL.2404,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2404,4,Immature NPTXEX
CELL.2405,CELL.2405,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2405,7,DNBL5
CELL.2406,CELL.2406,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2406,2,DEGC
CELL.2407,CELL.2407,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2407,4,Immature NPTXEX
CELL.2408,CELL.2408,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2408,3,SFRPEGC
CELL.2409,CELL.2409,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2409,3,SFRPEGC
CELL.2410,CELL.2410,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2410,2,DEGC
CELL.2411,CELL.2411,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2411,2,DEGC
CELL.2412,CELL.2412,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2412,7,DEGC
CELL.2413,CELL.2413,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2413,7,DNBL5
CELL.2414,CELL.2414,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2414,7,DNBL5
CELL.2415,CELL.2415,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2415,7,DEGC
CELL.2416,CELL.2416,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2416,2,DEGC
CELL.2417,CELL.2417,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2417,7,DEGC
CELL.2418,CELL.2418,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2418,4,Immature NPTXEX
CELL.2419,CELL.2419,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2419,2,DEGC
CELL.2420,CELL.2420,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2420,3,DNBL1
CELL.2421,CELL.2421,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2421,3,DNBL1
CELL.2422,CELL.2422,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2422,3,SFRPEGC
CELL.2423,CELL.2423,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2423,7,DEGC
CELL.2424,CELL.2424,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2424,7,DEGC
CELL.2425,CELL.2425,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2425,2,DEGC
CELL.2426,CELL.2426,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2426,3,SFRPEGC
CELL.2427,CELL.2427,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2427,2,DEGC
CELL.2428,CELL.2428,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2428,4,Immature NPTXEX
CELL.2429,CELL.2429,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2429,2,DEGC
CELL.2430,CELL.2430,2,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2430,4,Immature NPTXEX
CELL.2431,CELL.2431,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2431,4,Immature NPTXEX
CELL.2432,CELL.2432,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2432,4,Immature NPTXEX
CELL.2433,CELL.2433,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2433,3,SFRPEGC
CELL.2434,CELL.2434,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2434,14,CP
CELL.2435,CELL.2435,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2435,2,DEGC
CELL.2436,CELL.2436,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2436,2,DEGC
CELL.2437,CELL.2437,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2437,2,DEGC
CELL.2438,CELL.2438,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2438,3,DNBL1
CELL.2439,CELL.2439,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2439,7,DEGC
CELL.2440,CELL.2440,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2440,7,DEGC
CELL.2441,CELL.2441,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2441,3,DNBL1
CELL.2442,CELL.2442,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2442,2,DEGC
CELL.2443,CELL.2443,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2443,7,DEGC
CELL.2444,CELL.2444,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2444,3,DNBL1
CELL.2445,CELL.2445,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2445,7,DEGC
CELL.2446,CELL.2446,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2446,7,DNBL5
CELL.2447,CELL.2447,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2447,7,DNBL5
CELL.2448,CELL.2448,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2448,3,DNBL1
CELL.2449,CELL.2449,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2449,4,Immature NPTXEX
CELL.2450,CELL.2450,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2450,3,DNBL1
CELL.2451,CELL.2451,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2451,3,SFRPEGC
CELL.2452,CELL.2452,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2452,3,SFRPEGC
CELL.2453,CELL.2453,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2453,2,DEGC
CELL.2454,CELL.2454,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2454,7,DNBL5
CELL.2455,CELL.2455,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2455,7,DEGC
CELL.2456,CELL.2456,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2456,7,DEGC
CELL.2457,CELL.2457,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2457,2,DEGC
CELL.2458,CELL.2458,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2458,4,Immature NPTXEX
CELL.2459,CELL.2459,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2459,3,DNBL1
CELL.2460,CELL.2460,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2460,3,DNBL1
CELL.2461,CELL.2461,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2461,2,DEGC
CELL.2462,CELL.2462,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2462,7,DNBL5
CELL.2463,CELL.2463,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2463,4,Immature NPTXEX
CELL.2464,CELL.2464,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2464,7,DNBL5
CELL.2465,CELL.2465,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2465,4,Immature NPTXEX
CELL.2466,CELL.2466,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2466,7,DEGC
CELL.2467,CELL.2467,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2467,3,DNBL1
CELL.2470,CELL.2470,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2470,4,Immature NPTXEX
CELL.2471,CELL.2471,5,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2471,2,DEGC
CELL.2472,CELL.2472,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2472,3,DNBL1
CELL.2473,CELL.2473,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2473,2,DEGC
CELL.2474,CELL.2474,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2474,2,DEGC
CELL.2475,CELL.2475,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2475,4,Immature NPTXEX
CELL.2476,CELL.2476,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2476,7,DEGC
CELL.2477,CELL.2477,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2477,4,Immature NPTXEX
CELL.2478,CELL.2478,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2478,2,DEGC
CELL.2479,CELL.2479,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2479,3,DNBL1
CELL.2480,CELL.2480,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2480,7,DEGC
CELL.2481,CELL.2481,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2481,3,DNBL1
CELL.2482,CELL.2482,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2482,7,DNBL5
CELL.2483,CELL.2483,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2483,7,DNBL5
CELL.2484,CELL.2484,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2484,1,Immature DMIN
CELL.2485,CELL.2485,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2485,3,DNBL1
CELL.2486,CELL.2486,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2486,3,DNBL1
CELL.2487,CELL.2487,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2487,2,DEGC
CELL.2488,CELL.2488,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2488,7,DNBL5
CELL.2489,CELL.2489,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2489,3,DNBL1
CELL.2490,CELL.2490,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2490,3,SFRPEGC
CELL.2491,CELL.2491,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2491,3,DNBL1
CELL.2492,CELL.2492,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2492,7,DEGC
CELL.2493,CELL.2493,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2493,4,Immature NPTXEX
CELL.2494,CELL.2494,0,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2494,1,Immature DMIN
CELL.2495,CELL.2495,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2495,7,DEGC
CELL.2496,CELL.2496,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2496,3,SFRPEGC
CELL.2497,CELL.2497,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2497,7,DEGC
CELL.2498,CELL.2498,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2498,3,DNBL1
CELL.2499,CELL.2499,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2499,7,DNBL5
CELL.2500,CELL.2500,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2500,2,DEGC
CELL.2501,CELL.2501,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2501,4,Immature NPTXEX
CELL.2502,CELL.2502,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2502,7,DEGC
CELL.2503,CELL.2503,0,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2503,1,DNBL1
CELL.2504,CELL.2504,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2504,2,DEGC
CELL.2505,CELL.2505,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2505,4,Immature NPTXEX
CELL.2506,CELL.2506,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2506,4,Immature NPTXEX
CELL.2507,CELL.2507,0,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2507,1,Immature MSN
CELL.2508,CELL.2508,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2508,7,DEGC
CELL.2509,CELL.2509,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2509,2,DEGC
CELL.2510,CELL.2510,2,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2510,2,DEGC
CELL.2511,CELL.2511,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2511,7,DNBL5
CELL.2512,CELL.2512,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2512,7,DNBL5
CELL.2513,CELL.2513,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2513,2,DEGC
CELL.2514,CELL.2514,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2514,7,DEGC
CELL.2515,CELL.2515,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2515,7,DNBL5
CELL.2516,CELL.2516,0,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2516,1,Immature DMIN
CELL.2517,CELL.2517,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2517,3,DNBL1
CELL.2518,CELL.2518,2,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2518,0,Immature CCKIN
CELL.2519,CELL.2519,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2519,3,DNBL1
CELL.2520,CELL.2520,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2520,2,DEGC
CELL.2521,CELL.2521,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2521,2,DEGC
CELL.2522,CELL.2522,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2522,2,DEGC
CELL.2523,CELL.2523,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2523,7,DNBL5
CELL.2524,CELL.2524,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2524,3,DNBL1
CELL.2525,CELL.2525,0,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2525,3,DNBL1
CELL.2526,CELL.2526,0,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2526,1,Immature MSN
CELL.2528,CELL.2528,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2528,3,DNBL1
CELL.2529,CELL.2529,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2529,10,Immature CMPN
CELL.2530,CELL.2530,0,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2530,1,Immature DMIN
CELL.2531,CELL.2531,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2531,3,DNBL1
CELL.2532,CELL.2532,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2532,7,DEGC
CELL.2533,CELL.2533,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2533,4,Immature NPTXEX
CELL.2534,CELL.2534,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2534,3,DNBL1
CELL.2535,CELL.2535,4,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2535,7,DEGC
CELL.2536,CELL.2536,6,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2536,4,Immature NPTXEX
CELL.2537,CELL.2537,7,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2537,3,DNBL1
CELL.2538,CELL.2538,1,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2538,2,DEGC
CELL.2539,CELL.2539,0,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2539,1,Immature DMIN
CELL.2540,CELL.2540,0,Stage54_telencephalon_rep2_DP8400015649BRD6_2,2540,1,Immature MSN
