,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,Celltype,inj_uninj,D_V,Annotation_Final,Annotation_0306
CELL.9538,CELL.9538,9,Injury_15DPI_rep4_FP200000266TR_E4,9538,8,REARGC,inj,D,REARGC,REAEGC
CELL.9539,CELL.9539,9,Injury_15DPI_rep4_FP200000266TR_E4,9539,8,REARGC,inj,D,REARGC,REAEGC
CELL.9540,CELL.9540,0,Injury_15DPI_rep4_FP200000266TR_E4,9540,1,MPEX,inj,D,SSTIN,SSTIN
CELL.9542,CELL.9542,6,Injury_15DPI_rep4_FP200000266TR_E4,9542,5,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.9543,CELL.9543,10,Injury_15DPI_rep4_FP200000266TR_E4,9543,13,REARGC,inj,D,REARGC,REAEGC
CELL.9544,CELL.9544,9,Injury_15DPI_rep4_FP200000266TR_E4,9544,8,REARGC,inj,D,REARGC,REAEGC
CELL.9545,CELL.9545,4,Injury_15DPI_rep4_FP200000266TR_E4,9545,15,VLMC,uninj,D,VLMC,VLMC
CELL.9546,CELL.9546,0,Injury_15DPI_rep4_FP200000266TR_E4,9546,12,NPYIN,uninj,D,NPYIN,NPYIN
CELL.9547,CELL.9547,7,Injury_15DPI_rep4_FP200000266TR_E4,9547,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9548,CELL.9548,0,Injury_15DPI_rep4_FP200000266TR_E4,9548,8,RIPC2,inj,D,RIPC3,RIPC2
CELL.9549,CELL.9549,6,Injury_15DPI_rep4_FP200000266TR_E4,9549,5,RIPC1,inj,D,RIPC2,RIPC1
CELL.9550,CELL.9550,9,Injury_15DPI_rep4_FP200000266TR_E4,9550,8,REARGC,inj,D,REARGC,REAEGC
CELL.9551,CELL.9551,4,Injury_15DPI_rep4_FP200000266TR_E4,9551,6,CP,uninj,D,VLMC,VLMC
CELL.9553,CELL.9553,7,Injury_15DPI_rep4_FP200000266TR_E4,9553,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9554,CELL.9554,4,Injury_15DPI_rep4_FP200000266TR_E4,9554,15,VLMC,inj,D,VLMC,VLMC
CELL.9555,CELL.9555,4,Injury_15DPI_rep4_FP200000266TR_E4,9555,4,CP,uninj,D,VLMC,VLMC
CELL.9556,CELL.9556,0,Injury_15DPI_rep4_FP200000266TR_E4,9556,1,DPEX,uninj,D,DPEX,DPEX
CELL.9557,CELL.9557,2,Injury_15DPI_rep4_FP200000266TR_E4,9557,9,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.9558,CELL.9558,7,Injury_15DPI_rep4_FP200000266TR_E4,9558,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9559,CELL.9559,7,Injury_15DPI_rep4_FP200000266TR_E4,9559,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9560,CELL.9560,0,Injury_15DPI_rep4_FP200000266TR_E4,9560,7,NPTXEX,inj,D,NPTXEX,NPTXEX
CELL.9561,CELL.9561,0,Injury_15DPI_rep4_FP200000266TR_E4,9561,1,SSTIN,inj,D,SSTIN,SSTIN
CELL.9562,CELL.9562,0,Injury_15DPI_rep4_FP200000266TR_E4,9562,1,DPEX,uninj,D,DPEX,DPEX
CELL.9563,CELL.9563,2,Injury_15DPI_rep4_FP200000266TR_E4,9563,9,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.9564,CELL.9564,2,Injury_15DPI_rep4_FP200000266TR_E4,9564,9,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.9565,CELL.9565,7,Injury_15DPI_rep4_FP200000266TR_E4,9565,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9566,CELL.9566,4,Injury_15DPI_rep4_FP200000266TR_E4,9566,6,CP,uninj,D,VLMC,VLMC
CELL.9567,CELL.9567,7,Injury_15DPI_rep4_FP200000266TR_E4,9567,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9568,CELL.9568,4,Injury_15DPI_rep4_FP200000266TR_E4,9568,15,VLMC,inj,D,VLMC,VLMC
CELL.9570,CELL.9570,4,Injury_15DPI_rep4_FP200000266TR_E4,9570,6,CP,uninj,D,VLMC,VLMC
CELL.9572,CELL.9572,0,Injury_15DPI_rep4_FP200000266TR_E4,9572,1,MPEX,uninj,D,MPEX,MPEX
CELL.9573,CELL.9573,7,Injury_15DPI_rep4_FP200000266TR_E4,9573,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9576,CELL.9576,0,Injury_15DPI_rep4_FP200000266TR_E4,9576,1,MPEX,inj,D,SSTIN,SSTIN
CELL.9577,CELL.9577,0,Injury_15DPI_rep4_FP200000266TR_E4,9577,9,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.9578,CELL.9578,0,Injury_15DPI_rep4_FP200000266TR_E4,9578,1,MPEX,uninj,D,MPEX,MPEX
CELL.9580,CELL.9580,4,Injury_15DPI_rep4_FP200000266TR_E4,9580,15,VLMC,inj,D,VLMC,VLMC
CELL.9581,CELL.9581,0,Injury_15DPI_rep4_FP200000266TR_E4,9581,1,DPEX,uninj,D,DPEX,DPEX
CELL.9582,CELL.9582,0,Injury_15DPI_rep4_FP200000266TR_E4,9582,8,RIPC2,inj,D,RIPC3,RIPC2
CELL.9583,CELL.9583,4,Injury_15DPI_rep4_FP200000266TR_E4,9583,6,CP,uninj,D,VLMC,VLMC
CELL.9584,CELL.9584,2,Injury_15DPI_rep4_FP200000266TR_E4,9584,4,CP,uninj,D,VLMC,VLMC
CELL.9585,CELL.9585,0,Injury_15DPI_rep4_FP200000266TR_E4,9585,1,MPEX,uninj,D,MPEX,MPEX
CELL.9586,CELL.9586,2,Injury_15DPI_rep4_FP200000266TR_E4,9586,4,CP,uninj,D,VLMC,VLMC
CELL.9587,CELL.9587,4,Injury_15DPI_rep4_FP200000266TR_E4,9587,4,CP,uninj,D,VLMC,VLMC
CELL.9588,CELL.9588,0,Injury_15DPI_rep4_FP200000266TR_E4,9588,1,DPEX,uninj,D,DPEX,DPEX
CELL.9590,CELL.9590,6,Injury_15DPI_rep4_FP200000266TR_E4,9590,5,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.9591,CELL.9591,0,Injury_15DPI_rep4_FP200000266TR_E4,9591,1,SSTIN,uninj,D,SSTIN,SSTIN
CELL.9592,CELL.9592,7,Injury_15DPI_rep4_FP200000266TR_E4,9592,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9593,CELL.9593,0,Injury_15DPI_rep4_FP200000266TR_E4,9593,1,MPEX,uninj,D,MPEX,MPEX
CELL.9594,CELL.9594,2,Injury_15DPI_rep4_FP200000266TR_E4,9594,9,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.9595,CELL.9595,6,Injury_15DPI_rep4_FP200000266TR_E4,9595,5,RIPC1,inj,D,RIPC2,RIPC1
CELL.9596,CELL.9596,9,Injury_15DPI_rep4_FP200000266TR_E4,9596,8,REARGC,inj,D,REARGC,REAEGC
CELL.9598,CELL.9598,7,Injury_15DPI_rep4_FP200000266TR_E4,9598,1,MPEX,uninj,D,SSTIN,SSTIN
CELL.9599,CELL.9599,7,Injury_15DPI_rep4_FP200000266TR_E4,9599,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9600,CELL.9600,7,Injury_15DPI_rep4_FP200000266TR_E4,9600,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9601,CELL.9601,0,Injury_15DPI_rep4_FP200000266TR_E4,9601,9,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.9602,CELL.9602,7,Injury_15DPI_rep4_FP200000266TR_E4,9602,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9603,CELL.9603,7,Injury_15DPI_rep4_FP200000266TR_E4,9603,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9604,CELL.9604,7,Injury_15DPI_rep4_FP200000266TR_E4,9604,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9605,CELL.9605,6,Injury_15DPI_rep4_FP200000266TR_E4,9605,5,IMC,inj,D,Microglia,MCG
CELL.9606,CELL.9606,9,Injury_15DPI_rep4_FP200000266TR_E4,9606,8,REARGC,inj,D,REARGC,REAEGC
CELL.9607,CELL.9607,7,Injury_15DPI_rep4_FP200000266TR_E4,9607,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9608,CELL.9608,0,Injury_15DPI_rep4_FP200000266TR_E4,9608,6,SSTIN,uninj,D,SSTIN,SSTIN
CELL.9609,CELL.9609,0,Injury_15DPI_rep4_FP200000266TR_E4,9609,1,DPEX,uninj,D,DPEX,DPEX
CELL.9610,CELL.9610,0,Injury_15DPI_rep4_FP200000266TR_E4,9610,1,DPEX,uninj,D,DPEX,DPEX
CELL.9611,CELL.9611,7,Injury_15DPI_rep4_FP200000266TR_E4,9611,8,Unknown,uninj,D,RIPC3,UnKnown
CELL.9612,CELL.9612,2,Injury_15DPI_rep4_FP200000266TR_E4,9612,9,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.9613,CELL.9613,0,Injury_15DPI_rep4_FP200000266TR_E4,9613,8,RIPC2,inj,D,RIPC3,RIPC2
CELL.9614,CELL.9614,0,Injury_15DPI_rep4_FP200000266TR_E4,9614,1,MPEX,uninj,D,MPEX,MPEX
CELL.9615,CELL.9615,0,Injury_15DPI_rep4_FP200000266TR_E4,9615,1,MPEX,uninj,D,MPEX,MPEX
CELL.9616,CELL.9616,7,Injury_15DPI_rep4_FP200000266TR_E4,9616,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9617,CELL.9617,7,Injury_15DPI_rep4_FP200000266TR_E4,9617,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9619,CELL.9619,10,Injury_15DPI_rep4_FP200000266TR_E4,9619,13,REARGC,inj,D,REARGC,REAEGC
CELL.9620,CELL.9620,0,Injury_15DPI_rep4_FP200000266TR_E4,9620,1,MPEX,inj,D,SSTIN,SSTIN
CELL.9621,CELL.9621,7,Injury_15DPI_rep4_FP200000266TR_E4,9621,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9622,CELL.9622,7,Injury_15DPI_rep4_FP200000266TR_E4,9622,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9623,CELL.9623,7,Injury_15DPI_rep4_FP200000266TR_E4,9623,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9624,CELL.9624,7,Injury_15DPI_rep4_FP200000266TR_E4,9624,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9625,CELL.9625,7,Injury_15DPI_rep4_FP200000266TR_E4,9625,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9626,CELL.9626,9,Injury_15DPI_rep4_FP200000266TR_E4,9626,8,REARGC,inj,D,REARGC,REAEGC
CELL.9627,CELL.9627,4,Injury_15DPI_rep4_FP200000266TR_E4,9627,15,VLMC,uninj,D,VLMC,VLMC
CELL.9629,CELL.9629,0,Injury_15DPI_rep4_FP200000266TR_E4,9629,1,DPEX,uninj,D,DPEX,DPEX
CELL.9630,CELL.9630,6,Injury_15DPI_rep4_FP200000266TR_E4,9630,5,IMC,inj,D,Microglia,MCG
CELL.9631,CELL.9631,9,Injury_15DPI_rep4_FP200000266TR_E4,9631,8,RIPC2,inj,D,RIPC3,RIPC2
CELL.9632,CELL.9632,6,Injury_15DPI_rep4_FP200000266TR_E4,9632,5,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.9633,CELL.9633,9,Injury_15DPI_rep4_FP200000266TR_E4,9633,8,REARGC,inj,D,REARGC,REAEGC
CELL.9634,CELL.9634,9,Injury_15DPI_rep4_FP200000266TR_E4,9634,8,REARGC,inj,D,REARGC,REAEGC
CELL.9635,CELL.9635,4,Injury_15DPI_rep4_FP200000266TR_E4,9635,4,CP,uninj,D,VLMC,VLMC
CELL.9636,CELL.9636,6,Injury_15DPI_rep4_FP200000266TR_E4,9636,5,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.9637,CELL.9637,0,Injury_15DPI_rep4_FP200000266TR_E4,9637,1,DPEX,uninj,D,DPEX,DPEX
CELL.9638,CELL.9638,0,Injury_15DPI_rep4_FP200000266TR_E4,9638,8,RIPC2,inj,D,RIPC3,RIPC2
CELL.9639,CELL.9639,0,Injury_15DPI_rep4_FP200000266TR_E4,9639,1,MPEX,uninj,D,MPEX,MPEX
CELL.9640,CELL.9640,4,Injury_15DPI_rep4_FP200000266TR_E4,9640,4,CP,uninj,D,CP,CP
CELL.9641,CELL.9641,2,Injury_15DPI_rep4_FP200000266TR_E4,9641,4,CP,uninj,D,VLMC,VLMC
CELL.9642,CELL.9642,0,Injury_15DPI_rep4_FP200000266TR_E4,9642,17,SSTIN,uninj,D,SSTIN,SSTIN
CELL.9643,CELL.9643,4,Injury_15DPI_rep4_FP200000266TR_E4,9643,6,CP,uninj,D,VLMC,VLMC
CELL.9644,CELL.9644,4,Injury_15DPI_rep4_FP200000266TR_E4,9644,4,CP,uninj,D,VLMC,VLMC
CELL.9645,CELL.9645,9,Injury_15DPI_rep4_FP200000266TR_E4,9645,8,REARGC,inj,D,REARGC,REAEGC
CELL.9646,CELL.9646,4,Injury_15DPI_rep4_FP200000266TR_E4,9646,4,CP,uninj,D,VLMC,VLMC
CELL.9647,CELL.9647,7,Injury_15DPI_rep4_FP200000266TR_E4,9647,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9648,CELL.9648,0,Injury_15DPI_rep4_FP200000266TR_E4,9648,1,MPEX,uninj,D,MPEX,MPEX
CELL.9649,CELL.9649,7,Injury_15DPI_rep4_FP200000266TR_E4,9649,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9651,CELL.9651,0,Injury_15DPI_rep4_FP200000266TR_E4,9651,1,SSTIN,uninj,D,SSTIN,SSTIN
CELL.9652,CELL.9652,2,Injury_15DPI_rep4_FP200000266TR_E4,9652,3,SFRP1RGC,uninj,D,SFRPRGC,SFRPEGC
CELL.9653,CELL.9653,10,Injury_15DPI_rep4_FP200000266TR_E4,9653,13,REARGC,inj,D,REARGC,REAEGC
CELL.9654,CELL.9654,7,Injury_15DPI_rep4_FP200000266TR_E4,9654,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9655,CELL.9655,6,Injury_15DPI_rep4_FP200000266TR_E4,9655,5,RIPC1,inj,D,RIPC2,RIPC1
CELL.9658,CELL.9658,2,Injury_15DPI_rep4_FP200000266TR_E4,9658,9,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.9659,CELL.9659,0,Injury_15DPI_rep4_FP200000266TR_E4,9659,1,MPEX,uninj,D,MPEX,MPEX
CELL.9661,CELL.9661,7,Injury_15DPI_rep4_FP200000266TR_E4,9661,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9662,CELL.9662,8,Injury_15DPI_rep4_FP200000266TR_E4,9662,15,CP,inj,D,VLMC,VLMC
CELL.9663,CELL.9663,2,Injury_15DPI_rep4_FP200000266TR_E4,9663,9,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.9665,CELL.9665,7,Injury_15DPI_rep4_FP200000266TR_E4,9665,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9666,CELL.9666,4,Injury_15DPI_rep4_FP200000266TR_E4,9666,15,VLMC,inj,D,VLMC,VLMC
CELL.9667,CELL.9667,9,Injury_15DPI_rep4_FP200000266TR_E4,9667,8,RIPC2,inj,D,RIPC3,RIPC2
CELL.9668,CELL.9668,2,Injury_15DPI_rep4_FP200000266TR_E4,9668,9,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.9669,CELL.9669,4,Injury_15DPI_rep4_FP200000266TR_E4,9669,15,VLMC,uninj,D,VLMC,VLMC
CELL.9671,CELL.9671,0,Injury_15DPI_rep4_FP200000266TR_E4,9671,1,MPEX,uninj,D,SSTIN,SSTIN
CELL.9672,CELL.9672,7,Injury_15DPI_rep4_FP200000266TR_E4,9672,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9673,CELL.9673,9,Injury_15DPI_rep4_FP200000266TR_E4,9673,8,REARGC,inj,D,REARGC,REAEGC
CELL.9674,CELL.9674,9,Injury_15DPI_rep4_FP200000266TR_E4,9674,8,REARGC,inj,D,REARGC,REAEGC
CELL.9675,CELL.9675,0,Injury_15DPI_rep4_FP200000266TR_E4,9675,17,SSTIN,inj,D,SSTIN,SSTIN
CELL.9676,CELL.9676,0,Injury_15DPI_rep4_FP200000266TR_E4,9676,1,MPEX,uninj,D,SSTIN,SSTIN
CELL.9677,CELL.9677,4,Injury_15DPI_rep4_FP200000266TR_E4,9677,4,CP,uninj,D,VLMC,VLMC
CELL.9678,CELL.9678,2,Injury_15DPI_rep4_FP200000266TR_E4,9678,4,CP,uninj,D,VLMC,VLMC
CELL.9679,CELL.9679,0,Injury_15DPI_rep4_FP200000266TR_E4,9679,1,MPEX,uninj,D,MPEX,MPEX
CELL.9680,CELL.9680,2,Injury_15DPI_rep4_FP200000266TR_E4,9680,9,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.9681,CELL.9681,7,Injury_15DPI_rep4_FP200000266TR_E4,9681,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9682,CELL.9682,6,Injury_15DPI_rep4_FP200000266TR_E4,9682,5,IMC,inj,D,Microglia,MCG
CELL.9683,CELL.9683,10,Injury_15DPI_rep4_FP200000266TR_E4,9683,8,RIPC2,inj,D,RIPC2,RIPC2
CELL.9684,CELL.9684,9,Injury_15DPI_rep4_FP200000266TR_E4,9684,8,RIPC2,inj,D,RIPC3,RIPC2
CELL.9685,CELL.9685,6,Injury_15DPI_rep4_FP200000266TR_E4,9685,6,CP,inj,D,VLMC,VLMC
CELL.9686,CELL.9686,7,Injury_15DPI_rep4_FP200000266TR_E4,9686,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9687,CELL.9687,7,Injury_15DPI_rep4_FP200000266TR_E4,9687,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9688,CELL.9688,6,Injury_15DPI_rep4_FP200000266TR_E4,9688,5,IMC,inj,D,Microglia,MCG
CELL.9690,CELL.9690,8,Injury_15DPI_rep4_FP200000266TR_E4,9690,4,CP,uninj,D,VLMC,VLMC
CELL.9691,CELL.9691,7,Injury_15DPI_rep4_FP200000266TR_E4,9691,8,Unknown,uninj,D,RIPC3,UnKnown
CELL.9692,CELL.9692,9,Injury_15DPI_rep4_FP200000266TR_E4,9692,8,REARGC,inj,D,REARGC,REAEGC
CELL.9693,CELL.9693,4,Injury_15DPI_rep4_FP200000266TR_E4,9693,15,VLMC,uninj,D,VLMC,VLMC
CELL.9694,CELL.9694,0,Injury_15DPI_rep4_FP200000266TR_E4,9694,9,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.9695,CELL.9695,0,Injury_15DPI_rep4_FP200000266TR_E4,9695,1,DPEX,uninj,D,DPEX,DPEX
CELL.9696,CELL.9696,7,Injury_15DPI_rep4_FP200000266TR_E4,9696,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9697,CELL.9697,0,Injury_15DPI_rep4_FP200000266TR_E4,9697,8,RIPC2,inj,D,RIPC3,RIPC2
CELL.9698,CELL.9698,8,Injury_15DPI_rep4_FP200000266TR_E4,9698,4,CP,uninj,D,VLMC,VLMC
CELL.9699,CELL.9699,0,Injury_15DPI_rep4_FP200000266TR_E4,9699,1,MPEX,uninj,D,MPEX,MPEX
CELL.9700,CELL.9700,4,Injury_15DPI_rep4_FP200000266TR_E4,9700,6,CP,uninj,D,VLMC,VLMC
CELL.9701,CELL.9701,6,Injury_15DPI_rep4_FP200000266TR_E4,9701,5,IMC,inj,D,Microglia,MCG
CELL.9702,CELL.9702,9,Injury_15DPI_rep4_FP200000266TR_E4,9702,8,RIPC2,inj,D,RIPC3,RIPC2
CELL.9703,CELL.9703,0,Injury_15DPI_rep4_FP200000266TR_E4,9703,1,MPEX,inj,D,SSTIN,SSTIN
CELL.9704,CELL.9704,0,Injury_15DPI_rep4_FP200000266TR_E4,9704,1,SSTIN,uninj,D,SSTIN,SSTIN
CELL.9706,CELL.9706,10,Injury_15DPI_rep4_FP200000266TR_E4,9706,13,REARGC,inj,D,REARGC,REAEGC
CELL.9707,CELL.9707,4,Injury_15DPI_rep4_FP200000266TR_E4,9707,4,CP,uninj,D,VLMC,VLMC
CELL.9708,CELL.9708,7,Injury_15DPI_rep4_FP200000266TR_E4,9708,7,DMIN,uninj,D,NPTXEX,NPTXEX
CELL.9709,CELL.9709,7,Injury_15DPI_rep4_FP200000266TR_E4,9709,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9710,CELL.9710,7,Injury_15DPI_rep4_FP200000266TR_E4,9710,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9711,CELL.9711,9,Injury_15DPI_rep4_FP200000266TR_E4,9711,13,REARGC,inj,D,REARGC,REAEGC
CELL.9713,CELL.9713,2,Injury_15DPI_rep4_FP200000266TR_E4,9713,3,WNTRGC,uninj,D,SFRPRGC,SFRPEGC
CELL.9714,CELL.9714,7,Injury_15DPI_rep4_FP200000266TR_E4,9714,4,CP,uninj,D,VLMC,VLMC
CELL.9715,CELL.9715,0,Injury_15DPI_rep4_FP200000266TR_E4,9715,7,NPTXEX,inj,D,NPTXEX,NPTXEX
CELL.9716,CELL.9716,0,Injury_15DPI_rep4_FP200000266TR_E4,9716,1,MPEX,uninj,D,MPEX,MPEX
CELL.9717,CELL.9717,7,Injury_15DPI_rep4_FP200000266TR_E4,9717,7,DMIN,uninj,D,NPTXEX,NPTXEX
CELL.9719,CELL.9719,0,Injury_15DPI_rep4_FP200000266TR_E4,9719,1,MPEX,uninj,D,MPEX,MPEX
CELL.9720,CELL.9720,10,Injury_15DPI_rep4_FP200000266TR_E4,9720,5,IMC,inj,D,Microglia,MCG
CELL.9721,CELL.9721,10,Injury_15DPI_rep4_FP200000266TR_E4,9721,13,REARGC,inj,D,REARGC,REAEGC
CELL.9722,CELL.9722,4,Injury_15DPI_rep4_FP200000266TR_E4,9722,6,CP,uninj,D,VLMC,VLMC
CELL.9723,CELL.9723,2,Injury_15DPI_rep4_FP200000266TR_E4,9723,9,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.9724,CELL.9724,7,Injury_15DPI_rep4_FP200000266TR_E4,9724,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9725,CELL.9725,7,Injury_15DPI_rep4_FP200000266TR_E4,9725,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9726,CELL.9726,0,Injury_15DPI_rep4_FP200000266TR_E4,9726,1,MPEX,uninj,D,SSTIN,SSTIN
CELL.9727,CELL.9727,7,Injury_15DPI_rep4_FP200000266TR_E4,9727,1,MPEX,uninj,D,SSTIN,SSTIN
CELL.9728,CELL.9728,8,Injury_15DPI_rep4_FP200000266TR_E4,9728,6,SSTIN,uninj,D,SSTIN,SSTIN
CELL.9729,CELL.9729,6,Injury_15DPI_rep4_FP200000266TR_E4,9729,5,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.9730,CELL.9730,6,Injury_15DPI_rep4_FP200000266TR_E4,9730,5,RIPC1,inj,D,RIPC2,RIPC1
CELL.9731,CELL.9731,10,Injury_15DPI_rep4_FP200000266TR_E4,9731,13,REARGC,inj,D,REARGC,REAEGC
CELL.9732,CELL.9732,10,Injury_15DPI_rep4_FP200000266TR_E4,9732,13,REARGC,inj,D,REARGC,REAEGC
CELL.9733,CELL.9733,0,Injury_15DPI_rep4_FP200000266TR_E4,9733,1,DPEX,uninj,D,DPEX,DPEX
CELL.9734,CELL.9734,0,Injury_15DPI_rep4_FP200000266TR_E4,9734,9,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.9735,CELL.9735,4,Injury_15DPI_rep4_FP200000266TR_E4,9735,4,CP,uninj,D,CP,CP
CELL.9736,CELL.9736,10,Injury_15DPI_rep4_FP200000266TR_E4,9736,13,REARGC,inj,D,REARGC,REAEGC
CELL.9737,CELL.9737,7,Injury_15DPI_rep4_FP200000266TR_E4,9737,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9738,CELL.9738,4,Injury_15DPI_rep4_FP200000266TR_E4,9738,4,CP,uninj,D,VLMC,VLMC
CELL.9739,CELL.9739,7,Injury_15DPI_rep4_FP200000266TR_E4,9739,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9740,CELL.9740,0,Injury_15DPI_rep4_FP200000266TR_E4,9740,1,MPEX,inj,D,SSTIN,SSTIN
CELL.9741,CELL.9741,4,Injury_15DPI_rep4_FP200000266TR_E4,9741,15,VLMC,inj,D,VLMC,VLMC
CELL.9742,CELL.9742,2,Injury_15DPI_rep4_FP200000266TR_E4,9742,4,WNTRGC,uninj,D,VLMC,VLMC
CELL.9743,CELL.9743,2,Injury_15DPI_rep4_FP200000266TR_E4,9743,4,CP,uninj,D,VLMC,VLMC
CELL.9744,CELL.9744,7,Injury_15DPI_rep4_FP200000266TR_E4,9744,1,DPEX,uninj,D,DPEX,DPEX
CELL.9745,CELL.9745,0,Injury_15DPI_rep4_FP200000266TR_E4,9745,1,MPEX,uninj,D,MPEX,MPEX
CELL.9746,CELL.9746,7,Injury_15DPI_rep4_FP200000266TR_E4,9746,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9747,CELL.9747,0,Injury_15DPI_rep4_FP200000266TR_E4,9747,1,MPEX,uninj,D,SSTIN,SSTIN
CELL.9748,CELL.9748,9,Injury_15DPI_rep4_FP200000266TR_E4,9748,8,RIPC2,inj,D,RIPC3,RIPC2
CELL.9749,CELL.9749,2,Injury_15DPI_rep4_FP200000266TR_E4,9749,9,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.9751,CELL.9751,9,Injury_15DPI_rep4_FP200000266TR_E4,9751,8,RIPC2,inj,D,RIPC3,RIPC2
CELL.9752,CELL.9752,0,Injury_15DPI_rep4_FP200000266TR_E4,9752,9,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.9753,CELL.9753,6,Injury_15DPI_rep4_FP200000266TR_E4,9753,5,RIPC1,inj,D,RIPC2,RIPC1
CELL.9754,CELL.9754,9,Injury_15DPI_rep4_FP200000266TR_E4,9754,8,RIPC2,inj,D,RIPC3,RIPC2
CELL.9755,CELL.9755,4,Injury_15DPI_rep4_FP200000266TR_E4,9755,15,VLMC,inj,D,VLMC,VLMC
CELL.9756,CELL.9756,2,Injury_15DPI_rep4_FP200000266TR_E4,9756,9,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.9757,CELL.9757,2,Injury_15DPI_rep4_FP200000266TR_E4,9757,6,CP,uninj,D,VLMC,VLMC
CELL.9758,CELL.9758,10,Injury_15DPI_rep4_FP200000266TR_E4,9758,13,REARGC,inj,D,REARGC,REAEGC
CELL.9759,CELL.9759,4,Injury_15DPI_rep4_FP200000266TR_E4,9759,4,CP,uninj,D,VLMC,VLMC
CELL.9760,CELL.9760,7,Injury_15DPI_rep4_FP200000266TR_E4,9760,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9761,CELL.9761,9,Injury_15DPI_rep4_FP200000266TR_E4,9761,8,RIPC2,inj,D,RIPC3,RIPC2
CELL.9762,CELL.9762,0,Injury_15DPI_rep4_FP200000266TR_E4,9762,8,RIPC2,inj,D,RIPC3,RIPC2
CELL.9763,CELL.9763,2,Injury_15DPI_rep4_FP200000266TR_E4,9763,3,CCND1RGC,uninj,D,RIBRGC,RIBEGC
