,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,x_center,y_center,inj_uninj,D_V,inj_M_L,Annotation_Final,Annotation_0306
CELL.7107,CELL.7107,3,Injury_5DPI_rep1_SS200000147BL_D2,7107,1,3205.0,3915.0,uninj,D,NO,DPEX,DPEX
CELL.7108,CELL.7108,5,Injury_5DPI_rep1_SS200000147BL_D2,7108,12,3200.0,1262.0,inj,D,inj_D_LP,VLMC,VLMC
CELL.7110,CELL.7110,9,Injury_5DPI_rep1_SS200000147BL_D2,7110,10,3204.0,4956.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7111,CELL.7111,1,Injury_5DPI_rep1_SS200000147BL_D2,7111,0,3206.0,797.0,inj,D,inj_D_LP,MSN,MSN
CELL.7112,CELL.7112,2,Injury_5DPI_rep1_SS200000147BL_D2,7112,8,3204.0,4008.0,uninj,D,NO,WNTRGC,WNTEGC
CELL.7113,CELL.7113,9,Injury_5DPI_rep1_SS200000147BL_D2,7113,10,3208.0,4927.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7114,CELL.7114,5,Injury_5DPI_rep1_SS200000147BL_D2,7114,12,3206.0,79.0,inj,D,inj_D_LP,VLMC,VLMC
CELL.7115,CELL.7115,2,Injury_5DPI_rep1_SS200000147BL_D2,7115,6,3214.0,4476.0,uninj,D,NO,RIBRGC,RIBEGC
CELL.7116,CELL.7116,9,Injury_5DPI_rep1_SS200000147BL_D2,7116,10,3208.0,4839.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7117,CELL.7117,9,Injury_5DPI_rep1_SS200000147BL_D2,7117,10,3210.0,4903.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7118,CELL.7118,7,Injury_5DPI_rep1_SS200000147BL_D2,7118,10,3203.0,3226.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7119,CELL.7119,10,Injury_5DPI_rep1_SS200000147BL_D2,7119,14,3208.0,432.0,inj,D,inj_D_LP,RIPC1,WSN
CELL.7120,CELL.7120,2,Injury_5DPI_rep1_SS200000147BL_D2,7120,6,3218.0,4327.0,uninj,D,NO,RIBRGC,RIBEGC
CELL.7122,CELL.7122,3,Injury_5DPI_rep1_SS200000147BL_D2,7122,10,3210.0,5086.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7123,CELL.7123,5,Injury_5DPI_rep1_SS200000147BL_D2,7123,3,3202.0,5852.0,uninj,D,NO,VLMC,VLMC
CELL.7124,CELL.7124,10,Injury_5DPI_rep1_SS200000147BL_D2,7124,14,3205.0,455.0,inj,D,inj_D_LP,RIPC1,WSN
CELL.7125,CELL.7125,1,Injury_5DPI_rep1_SS200000147BL_D2,7125,4,3210.0,678.0,inj,D,inj_D_LP,OBNBL,OBNBL
CELL.7126,CELL.7126,0,Injury_5DPI_rep1_SS200000147BL_D2,7126,0,3211.0,727.0,inj,D,inj_D_LP,MSN,MSN
CELL.7127,CELL.7127,1,Injury_5DPI_rep1_SS200000147BL_D2,7127,0,3210.0,847.0,inj,D,inj_D_LP,DIPC,TLNBL
CELL.7128,CELL.7128,1,Injury_5DPI_rep1_SS200000147BL_D2,7128,13,3207.0,940.0,inj,D,inj_D_LP,REARGC,REAEGC
CELL.7129,CELL.7129,8,Injury_5DPI_rep1_SS200000147BL_D2,7129,11,3211.0,3457.0,uninj,D,NO,SSTIN,SSTIN
CELL.7130,CELL.7130,2,Injury_5DPI_rep1_SS200000147BL_D2,7130,10,3205.0,4528.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7131,CELL.7131,8,Injury_5DPI_rep1_SS200000147BL_D2,7131,1,3212.0,3577.0,uninj,D,NO,DPEX,DPEX
CELL.7132,CELL.7132,8,Injury_5DPI_rep1_SS200000147BL_D2,7132,1,3208.0,3752.0,uninj,D,NO,DPEX,DPEX
CELL.7133,CELL.7133,2,Injury_5DPI_rep1_SS200000147BL_D2,7133,7,3215.0,4246.0,uninj,D,NO,WNTRGC,WNTEGC
CELL.7134,CELL.7134,9,Injury_5DPI_rep1_SS200000147BL_D2,7134,10,3211.0,4759.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7135,CELL.7135,5,Injury_5DPI_rep1_SS200000147BL_D2,7135,3,3205.0,5685.0,uninj,D,NO,VLMC,VLMC
CELL.7136,CELL.7136,0,Injury_5DPI_rep1_SS200000147BL_D2,7136,4,3214.0,632.0,inj,D,inj_D_LP,OBNBL,OBNBL
CELL.7137,CELL.7137,8,Injury_5DPI_rep1_SS200000147BL_D2,7137,1,3214.0,3884.0,uninj,D,NO,DPEX,DPEX
CELL.7138,CELL.7138,11,Injury_5DPI_rep1_SS200000147BL_D2,7138,13,3216.0,968.0,inj,D,inj_D_LP,REARGC,REAEGC
CELL.7139,CELL.7139,3,Injury_5DPI_rep1_SS200000147BL_D2,7139,1,3205.0,2017.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.7140,CELL.7140,2,Injury_5DPI_rep1_SS200000147BL_D2,7140,7,3215.0,4299.0,uninj,D,NO,WNTRGC,WNTEGC
CELL.7142,CELL.7142,0,Injury_5DPI_rep1_SS200000147BL_D2,7142,9,3213.0,609.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.7143,CELL.7143,2,Injury_5DPI_rep1_SS200000147BL_D2,7143,8,3219.0,1750.0,inj,D,inj_D_MP,WNTRGC,WNTEGC
CELL.7144,CELL.7144,3,Injury_5DPI_rep1_SS200000147BL_D2,7144,1,3215.0,1867.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.7145,CELL.7145,8,Injury_5DPI_rep1_SS200000147BL_D2,7145,1,3210.0,3615.0,uninj,D,NO,DPEX,DPEX
CELL.7146,CELL.7146,8,Injury_5DPI_rep1_SS200000147BL_D2,7146,1,3222.0,3776.0,uninj,D,NO,DPEX,DPEX
CELL.7147,CELL.7147,5,Injury_5DPI_rep1_SS200000147BL_D2,7147,3,3216.0,5730.0,uninj,D,NO,VLMC,VLMC
CELL.7148,CELL.7148,2,Injury_5DPI_rep1_SS200000147BL_D2,7148,8,3209.0,1703.0,inj,D,inj_D_MP,WNTRGC,WNTEGC
CELL.7149,CELL.7149,3,Injury_5DPI_rep1_SS200000147BL_D2,7149,1,3214.0,2447.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.7150,CELL.7150,5,Injury_5DPI_rep1_SS200000147BL_D2,7150,3,3221.0,2675.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.7151,CELL.7151,2,Injury_5DPI_rep1_SS200000147BL_D2,7151,6,3218.0,4496.0,uninj,D,NO,RIBRGC,RIBEGC
CELL.7152,CELL.7152,9,Injury_5DPI_rep1_SS200000147BL_D2,7152,10,3213.0,4615.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7153,CELL.7153,3,Injury_5DPI_rep1_SS200000147BL_D2,7153,1,3211.0,2170.0,inj,D,inj_D_MP,DPEX,DPEX
CELL.7154,CELL.7154,9,Injury_5DPI_rep1_SS200000147BL_D2,7154,10,3215.0,4787.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7155,CELL.7155,10,Injury_5DPI_rep1_SS200000147BL_D2,7155,14,3219.0,529.0,inj,D,inj_D_LP,RIPC1,WSN
CELL.7158,CELL.7158,2,Injury_5DPI_rep1_SS200000147BL_D2,7158,8,3222.0,1787.0,inj,D,inj_D_MP,WNTRGC,WNTEGC
CELL.7159,CELL.7159,5,Injury_5DPI_rep1_SS200000147BL_D2,7159,3,3210.0,5774.0,uninj,D,NO,VLMC,VLMC
CELL.7160,CELL.7160,0,Injury_5DPI_rep1_SS200000147BL_D2,7160,14,3223.0,162.0,inj,D,inj_D_LP,RIPC1,WSN
CELL.7161,CELL.7161,9,Injury_5DPI_rep1_SS200000147BL_D2,7161,10,3219.0,4667.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7162,CELL.7162,9,Injury_5DPI_rep1_SS200000147BL_D2,7162,10,3218.0,4737.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7163,CELL.7163,2,Injury_5DPI_rep1_SS200000147BL_D2,7163,8,3218.0,1816.0,inj,D,inj_D_MP,WNTRGC,WNTEGC
CELL.7164,CELL.7164,3,Injury_5DPI_rep1_SS200000147BL_D2,7164,10,3222.0,5041.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7165,CELL.7165,5,Injury_5DPI_rep1_SS200000147BL_D2,7165,12,3219.0,1308.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.7166,CELL.7166,8,Injury_5DPI_rep1_SS200000147BL_D2,7166,16,3236.0,3390.0,uninj,D,NO,MPIN,MPIN
CELL.7167,CELL.7167,2,Injury_5DPI_rep1_SS200000147BL_D2,7167,8,3224.0,3916.0,uninj,D,NO,WNTRGC,WNTEGC
CELL.7169,CELL.7169,2,Injury_5DPI_rep1_SS200000147BL_D2,7169,8,3223.0,3954.0,uninj,D,NO,WNTRGC,WNTEGC
CELL.7170,CELL.7170,9,Injury_5DPI_rep1_SS200000147BL_D2,7170,10,3219.0,4708.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7171,CELL.7171,5,Injury_5DPI_rep1_SS200000147BL_D2,7171,12,3225.0,130.0,inj,D,inj_D_LP,VLMC,VLMC
CELL.7172,CELL.7172,3,Injury_5DPI_rep1_SS200000147BL_D2,7172,1,3231.0,3360.0,uninj,D,NO,MPEX,MPEX
CELL.7173,CELL.7173,9,Injury_5DPI_rep1_SS200000147BL_D2,7173,10,3228.0,4584.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7174,CELL.7174,0,Injury_5DPI_rep1_SS200000147BL_D2,7174,0,3226.0,747.0,inj,D,inj_D_LP,MSN,MSN
CELL.7175,CELL.7175,5,Injury_5DPI_rep1_SS200000147BL_D2,7175,4,3227.0,3326.0,uninj,D,NO,OBNBL,OBNBL
CELL.7176,CELL.7176,8,Injury_5DPI_rep1_SS200000147BL_D2,7176,1,3220.0,3647.0,uninj,D,NO,DPEX,DPEX
CELL.7177,CELL.7177,2,Injury_5DPI_rep1_SS200000147BL_D2,7177,6,3224.0,4423.0,uninj,D,NO,RIBRGC,RIBEGC
CELL.7178,CELL.7178,9,Injury_5DPI_rep1_SS200000147BL_D2,7178,10,3231.0,4881.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7179,CELL.7179,5,Injury_5DPI_rep1_SS200000147BL_D2,7179,12,3235.0,90.0,inj,D,inj_D_LP,VLMC,VLMC
CELL.7180,CELL.7180,3,Injury_5DPI_rep1_SS200000147BL_D2,7180,1,3230.0,2041.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.7181,CELL.7181,3,Injury_5DPI_rep1_SS200000147BL_D2,7181,10,3229.0,4950.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7182,CELL.7182,9,Injury_5DPI_rep1_SS200000147BL_D2,7182,10,3231.0,4995.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7183,CELL.7183,11,Injury_5DPI_rep1_SS200000147BL_D2,7183,7,3233.0,989.0,inj,D,inj_D_LP,SFRPRGC,SFRPEGC
CELL.7184,CELL.7184,2,Injury_5DPI_rep1_SS200000147BL_D2,7184,6,3228.0,4454.0,uninj,D,NO,RIBRGC,RIBEGC
CELL.7185,CELL.7185,9,Injury_5DPI_rep1_SS200000147BL_D2,7185,10,3234.0,4821.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7186,CELL.7186,0,Injury_5DPI_rep1_SS200000147BL_D2,7186,14,3235.0,380.0,inj,D,inj_D_LP,RIPC1,WSN
CELL.7187,CELL.7187,1,Injury_5DPI_rep1_SS200000147BL_D2,7187,13,3224.0,904.0,inj,D,inj_D_LP,REARGC,REAEGC
CELL.7188,CELL.7188,3,Injury_5DPI_rep1_SS200000147BL_D2,7188,11,3233.0,1891.0,inj,D,inj_D_MP,SSTIN,SSTIN
CELL.7189,CELL.7189,1,Injury_5DPI_rep1_SS200000147BL_D2,7189,0,3237.0,871.0,inj,D,inj_D_LP,DIPC,TLNBL
CELL.7190,CELL.7190,9,Injury_5DPI_rep1_SS200000147BL_D2,7190,10,3241.0,4646.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7191,CELL.7191,1,Injury_5DPI_rep1_SS200000147BL_D2,7191,13,3242.0,947.0,inj,D,inj_D_LP,REARGC,REAEGC
CELL.7192,CELL.7192,7,Injury_5DPI_rep1_SS200000147BL_D2,7192,1,3237.0,2179.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.7193,CELL.7193,10,Injury_5DPI_rep1_SS200000147BL_D2,7193,14,3237.0,548.0,inj,D,inj_D_LP,RIPC1,WSN
CELL.7194,CELL.7194,3,Injury_5DPI_rep1_SS200000147BL_D2,7194,16,3237.0,1938.0,inj,D,inj_D_MP,MPIN,MPIN
CELL.7195,CELL.7195,3,Injury_5DPI_rep1_SS200000147BL_D2,7195,16,3234.0,2239.0,inj,D,inj_D_MP,MPIN,MPIN
CELL.7196,CELL.7196,5,Injury_5DPI_rep1_SS200000147BL_D2,7196,3,3234.0,2697.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.7197,CELL.7197,3,Injury_5DPI_rep1_SS200000147BL_D2,7197,11,3242.0,3261.0,uninj,D,NO,SSTIN,SSTIN
CELL.7198,CELL.7198,3,Injury_5DPI_rep1_SS200000147BL_D2,7198,1,3233.0,3536.0,uninj,D,NO,MPEX,MPEX
CELL.7199,CELL.7199,8,Injury_5DPI_rep1_SS200000147BL_D2,7199,1,3237.0,3674.0,uninj,D,NO,DPEX,DPEX
CELL.7200,CELL.7200,2,Injury_5DPI_rep1_SS200000147BL_D2,7200,8,3242.0,1748.0,inj,D,inj_D_MP,WNTRGC,WNTEGC
CELL.7201,CELL.7201,8,Injury_5DPI_rep1_SS200000147BL_D2,7201,1,3236.0,3839.0,uninj,D,NO,DPEX,DPEX
CELL.7202,CELL.7202,10,Injury_5DPI_rep1_SS200000147BL_D2,7202,14,3231.0,599.0,inj,D,inj_D_LP,RIPC1,WSN
CELL.7203,CELL.7203,8,Injury_5DPI_rep1_SS200000147BL_D2,7203,1,3240.0,3794.0,uninj,D,NO,DPEX,DPEX
CELL.7204,CELL.7204,2,Injury_5DPI_rep1_SS200000147BL_D2,7204,7,3240.0,4010.0,uninj,D,NO,WNTRGC,WNTEGC
CELL.7205,CELL.7205,2,Injury_5DPI_rep1_SS200000147BL_D2,7205,6,3233.0,4384.0,uninj,D,NO,RIBRGC,RIBEGC
CELL.7206,CELL.7206,9,Injury_5DPI_rep1_SS200000147BL_D2,7206,10,3239.0,4514.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7207,CELL.7207,7,Injury_5DPI_rep1_SS200000147BL_D2,7207,9,3237.0,5322.0,uninj,D,NO,SCGNIN,SCGNIN
CELL.7208,CELL.7208,10,Injury_5DPI_rep1_SS200000147BL_D2,7208,0,3239.0,652.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.7209,CELL.7209,9,Injury_5DPI_rep1_SS200000147BL_D2,7209,10,3248.0,4761.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7210,CELL.7210,7,Injury_5DPI_rep1_SS200000147BL_D2,7210,16,3240.0,2122.0,inj,D,inj_D_MP,MPIN,MPIN
CELL.7211,CELL.7211,2,Injury_5DPI_rep1_SS200000147BL_D2,7211,7,3238.0,4274.0,uninj,D,NO,WNTRGC,WNTEGC
CELL.7212,CELL.7212,8,Injury_5DPI_rep1_SS200000147BL_D2,7212,1,3245.0,3869.0,uninj,D,NO,DPEX,DPEX
CELL.7213,CELL.7213,9,Injury_5DPI_rep1_SS200000147BL_D2,7213,10,3245.0,4549.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7214,CELL.7214,0,Injury_5DPI_rep1_SS200000147BL_D2,7214,4,3242.0,459.0,inj,D,inj_D_LP,OBNBL,OBNBL
CELL.7215,CELL.7215,6,Injury_5DPI_rep1_SS200000147BL_D2,7215,1,3242.0,3567.0,uninj,D,NO,DPEX,DPEX
CELL.7216,CELL.7216,1,Injury_5DPI_rep1_SS200000147BL_D2,7216,9,3248.0,777.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.7217,CELL.7217,1,Injury_5DPI_rep1_SS200000147BL_D2,7217,0,3252.0,829.0,inj,D,inj_D_LP,MSN,MSN
CELL.7218,CELL.7218,2,Injury_5DPI_rep1_SS200000147BL_D2,7218,8,3253.0,1833.0,inj,D,inj_D_MP,WNTRGC,WNTEGC
CELL.7219,CELL.7219,2,Injury_5DPI_rep1_SS200000147BL_D2,7219,7,3242.0,4243.0,uninj,D,NO,WNTRGC,WNTEGC
CELL.7220,CELL.7220,7,Injury_5DPI_rep1_SS200000147BL_D2,7220,4,3245.0,333.0,inj,D,inj_D_LP,OBNBL,OBNBL
CELL.7221,CELL.7221,0,Injury_5DPI_rep1_SS200000147BL_D2,7221,14,3244.0,526.0,inj,D,inj_D_LP,RIPC1,WSN
CELL.7222,CELL.7222,9,Injury_5DPI_rep1_SS200000147BL_D2,7222,10,3241.0,4849.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7223,CELL.7223,3,Injury_5DPI_rep1_SS200000147BL_D2,7223,1,3248.0,2285.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.7224,CELL.7224,3,Injury_5DPI_rep1_SS200000147BL_D2,7224,1,3246.0,2443.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.7225,CELL.7225,8,Injury_5DPI_rep1_SS200000147BL_D2,7225,11,3249.0,3450.0,uninj,D,NO,SSTIN,SSTIN
CELL.7226,CELL.7226,2,Injury_5DPI_rep1_SS200000147BL_D2,7226,7,3246.0,3964.0,uninj,D,NO,WNTRGC,WNTEGC
CELL.7227,CELL.7227,5,Injury_5DPI_rep1_SS200000147BL_D2,7227,3,3247.0,5801.0,uninj,D,NO,VLMC,VLMC
CELL.7228,CELL.7228,10,Injury_5DPI_rep1_SS200000147BL_D2,7228,14,3249.0,417.0,inj,D,inj_D_LP,RIPC1,WSN
CELL.7229,CELL.7229,8,Injury_5DPI_rep1_SS200000147BL_D2,7229,1,3249.0,3619.0,uninj,D,NO,DPEX,DPEX
CELL.7230,CELL.7230,2,Injury_5DPI_rep1_SS200000147BL_D2,7230,6,3253.0,4305.0,uninj,D,NO,RIBRGC,RIBEGC
CELL.7232,CELL.7232,10,Injury_5DPI_rep1_SS200000147BL_D2,7232,14,3254.0,499.0,inj,D,inj_D_LP,RIPC1,WSN
CELL.7233,CELL.7233,0,Injury_5DPI_rep1_SS200000147BL_D2,7233,0,3252.0,625.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.7235,CELL.7235,2,Injury_5DPI_rep1_SS200000147BL_D2,7235,6,3253.0,4329.0,uninj,D,NO,RIBRGC,RIBEGC
CELL.7236,CELL.7236,2,Injury_5DPI_rep1_SS200000147BL_D2,7236,7,3241.0,4354.0,uninj,D,NO,WNTRGC,WNTEGC
CELL.7237,CELL.7237,2,Injury_5DPI_rep1_SS200000147BL_D2,7237,6,3250.0,4471.0,uninj,D,NO,RIBRGC,RIBEGC
CELL.7238,CELL.7238,8,Injury_5DPI_rep1_SS200000147BL_D2,7238,1,3253.0,2081.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.7239,CELL.7239,9,Injury_5DPI_rep1_SS200000147BL_D2,7239,10,3249.0,4927.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7240,CELL.7240,8,Injury_5DPI_rep1_SS200000147BL_D2,7240,11,3249.0,3497.0,uninj,D,NO,SSTIN,SSTIN
CELL.7241,CELL.7241,2,Injury_5DPI_rep1_SS200000147BL_D2,7241,8,3251.0,3898.0,uninj,D,NO,WNTRGC,WNTEGC
CELL.7242,CELL.7242,9,Injury_5DPI_rep1_SS200000147BL_D2,7242,10,3254.0,4616.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7243,CELL.7243,5,Injury_5DPI_rep1_SS200000147BL_D2,7243,12,3271.0,5687.0,uninj,D,NO,VLMC,VLMC
CELL.7244,CELL.7244,10,Injury_5DPI_rep1_SS200000147BL_D2,7244,14,3263.0,576.0,inj,D,inj_D_LP,RIPC1,WSN
CELL.7245,CELL.7245,9,Injury_5DPI_rep1_SS200000147BL_D2,7245,10,3259.0,4686.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7246,CELL.7246,9,Injury_5DPI_rep1_SS200000147BL_D2,7246,10,3262.0,4799.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7247,CELL.7247,10,Injury_5DPI_rep1_SS200000147BL_D2,7247,3,3250.0,169.0,inj,D,inj_D_LP,VLMC,VLMC
CELL.7248,CELL.7248,3,Injury_5DPI_rep1_SS200000147BL_D2,7248,16,3260.0,2354.0,inj,D,inj_D_MP,MPIN,MPIN
CELL.7249,CELL.7249,3,Injury_5DPI_rep1_SS200000147BL_D2,7249,1,3258.0,2384.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.7250,CELL.7250,2,Injury_5DPI_rep1_SS200000147BL_D2,7250,6,3249.0,4490.0,uninj,D,NO,RIBRGC,RIBEGC
CELL.7251,CELL.7251,11,Injury_5DPI_rep1_SS200000147BL_D2,7251,7,3262.0,970.0,inj,D,inj_D_LP,SFRPRGC,SFRPEGC
CELL.7252,CELL.7252,2,Injury_5DPI_rep1_SS200000147BL_D2,7252,7,3266.0,4224.0,uninj,D,NO,WNTRGC,WNTEGC
CELL.7253,CELL.7253,3,Injury_5DPI_rep1_SS200000147BL_D2,7253,1,3259.0,3738.0,uninj,D,NO,DPEX,DPEX
CELL.7254,CELL.7254,9,Injury_5DPI_rep1_SS200000147BL_D2,7254,10,3256.0,4730.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7255,CELL.7255,9,Injury_5DPI_rep1_SS200000147BL_D2,7255,10,3254.0,4899.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7256,CELL.7256,0,Injury_5DPI_rep1_SS200000147BL_D2,7256,9,3260.0,729.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.7257,CELL.7257,2,Injury_5DPI_rep1_SS200000147BL_D2,7257,8,3261.0,3925.0,uninj,D,NO,WNTRGC,WNTEGC
CELL.7258,CELL.7258,9,Injury_5DPI_rep1_SS200000147BL_D2,7258,10,3259.0,4708.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7259,CELL.7259,3,Injury_5DPI_rep1_SS200000147BL_D2,7259,10,3261.0,5103.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7260,CELL.7260,11,Injury_5DPI_rep1_SS200000147BL_D2,7260,13,3261.0,923.0,inj,D,inj_D_LP,REARGC,REAEGC
CELL.7261,CELL.7261,3,Injury_5DPI_rep1_SS200000147BL_D2,7261,1,3261.0,2165.0,inj,D,inj_D_MP,DPEX,DPEX
CELL.7262,CELL.7262,8,Injury_5DPI_rep1_SS200000147BL_D2,7262,1,3259.0,3858.0,uninj,D,NO,MPEX,MPEX
CELL.7263,CELL.7263,2,Injury_5DPI_rep1_SS200000147BL_D2,7263,7,3261.0,3984.0,uninj,D,NO,WNTRGC,WNTEGC
CELL.7264,CELL.7264,2,Injury_5DPI_rep1_SS200000147BL_D2,7264,8,3270.0,1776.0,inj,D,inj_D_MP,WNTRGC,WNTEGC
CELL.7265,CELL.7265,9,Injury_5DPI_rep1_SS200000147BL_D2,7265,10,3264.0,4520.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7266,CELL.7266,0,Injury_5DPI_rep1_SS200000147BL_D2,7266,0,3266.0,685.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.7267,CELL.7267,2,Injury_5DPI_rep1_SS200000147BL_D2,7267,6,3263.0,4399.0,uninj,D,NO,RIBRGC,RIBEGC
CELL.7268,CELL.7268,9,Injury_5DPI_rep1_SS200000147BL_D2,7268,10,3266.0,4581.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7269,CELL.7269,7,Injury_5DPI_rep1_SS200000147BL_D2,7269,8,3270.0,1727.0,inj,D,inj_D_MP,WNTRGC,WNTEGC
CELL.7271,CELL.7271,9,Injury_5DPI_rep1_SS200000147BL_D2,7271,10,3266.0,4637.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7272,CELL.7272,7,Injury_5DPI_rep1_SS200000147BL_D2,7272,2,3271.0,5718.0,uninj,D,NO,CCKIN,CCKIN
CELL.7273,CELL.7273,1,Injury_5DPI_rep1_SS200000147BL_D2,7273,0,3261.0,857.0,inj,D,inj_D_LP,MSN,MSN
CELL.7274,CELL.7274,4,Injury_5DPI_rep1_SS200000147BL_D2,7274,2,3259.0,3397.0,uninj,D,NO,MPIN,MPIN
CELL.7275,CELL.7275,3,Injury_5DPI_rep1_SS200000147BL_D2,7275,11,3263.0,3467.0,uninj,D,NO,SSTIN,SSTIN
CELL.7276,CELL.7276,3,Injury_5DPI_rep1_SS200000147BL_D2,7276,10,3263.0,5050.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7277,CELL.7277,3,Injury_5DPI_rep1_SS200000147BL_D2,7277,10,3270.0,5017.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7278,CELL.7278,1,Injury_5DPI_rep1_SS200000147BL_D2,7278,13,3273.0,889.0,inj,D,inj_D_LP,REARGC,REAEGC
CELL.7279,CELL.7279,8,Injury_5DPI_rep1_SS200000147BL_D2,7279,16,3271.0,1967.0,inj,D,inj_D_MP,MPIN,MPIN
CELL.7280,CELL.7280,8,Injury_5DPI_rep1_SS200000147BL_D2,7280,1,3264.0,3701.0,uninj,D,NO,DPEX,DPEX
CELL.7281,CELL.7281,2,Injury_5DPI_rep1_SS200000147BL_D2,7281,7,3275.0,4252.0,uninj,D,NO,WNTRGC,WNTEGC
CELL.7282,CELL.7282,2,Injury_5DPI_rep1_SS200000147BL_D2,7282,6,3272.0,4368.0,uninj,D,NO,RIBRGC,RIBEGC
CELL.7283,CELL.7283,10,Injury_5DPI_rep1_SS200000147BL_D2,7283,4,3276.0,552.0,inj,D,inj_D_LP,OBNBL,OBNBL
CELL.7284,CELL.7284,2,Injury_5DPI_rep1_SS200000147BL_D2,7284,8,3275.0,1808.0,inj,D,inj_D_MP,WNTRGC,WNTEGC
CELL.7285,CELL.7285,3,Injury_5DPI_rep1_SS200000147BL_D2,7285,1,3275.0,2007.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.7286,CELL.7286,3,Injury_5DPI_rep1_SS200000147BL_D2,7286,10,3270.0,2316.0,inj,D,inj_D_MP,NPTXEX,NPTXEX
CELL.7287,CELL.7287,3,Injury_5DPI_rep1_SS200000147BL_D2,7287,1,3269.0,3765.0,uninj,D,NO,DPEX,DPEX
CELL.7288,CELL.7288,3,Injury_5DPI_rep1_SS200000147BL_D2,7288,1,3271.0,3826.0,uninj,D,NO,DPEX,DPEX
CELL.7289,CELL.7289,10,Injury_5DPI_rep1_SS200000147BL_D2,7289,0,3276.0,669.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.7290,CELL.7290,8,Injury_5DPI_rep1_SS200000147BL_D2,7290,1,3274.0,3798.0,uninj,D,NO,DPEX,DPEX
CELL.7291,CELL.7291,2,Injury_5DPI_rep1_SS200000147BL_D2,7291,6,3263.0,4432.0,uninj,D,NO,RIBRGC,RIBEGC
CELL.7292,CELL.7292,9,Injury_5DPI_rep1_SS200000147BL_D2,7292,10,3272.0,4855.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7293,CELL.7293,3,Injury_5DPI_rep1_SS200000147BL_D2,7293,1,3272.0,2444.0,inj,D,inj_D_MP,DPEX,DPEX
CELL.7294,CELL.7294,3,Injury_5DPI_rep1_SS200000147BL_D2,7294,1,3273.0,2133.0,inj,D,inj_D_MP,MPEX,MPEX
