,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,x_center,y_center,inj_uninj,D_V,inj_M_L,Annotation_Final,Annotation_0306
CELL.7754,CELL.7754,2,Injury_5DPI_rep2_SS200000147BL_D2,7754,9,5879.0,12546.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7755,CELL.7755,0,Injury_5DPI_rep2_SS200000147BL_D2,7755,0,5885.0,8391.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.7756,CELL.7756,1,Injury_5DPI_rep2_SS200000147BL_D2,7756,3,5874.0,8838.0,inj,D,inj_D_LP,SFRPRGC,SFRPEGC
CELL.7758,CELL.7758,4,Injury_5DPI_rep2_SS200000147BL_D2,7758,4,5884.0,11183.0,uninj,D,NO,VLMC,VLMC
CELL.7760,CELL.7760,7,Injury_5DPI_rep2_SS200000147BL_D2,7760,0,5884.0,7965.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.7762,CELL.7762,2,Injury_5DPI_rep2_SS200000147BL_D2,7762,5,5880.0,9998.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.7763,CELL.7763,2,Injury_5DPI_rep2_SS200000147BL_D2,7763,2,5889.0,10285.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.7764,CELL.7764,9,Injury_5DPI_rep2_SS200000147BL_D2,7764,8,5886.0,11485.0,uninj,D,NO,DPEX,DPEX
CELL.7765,CELL.7765,1,Injury_5DPI_rep2_SS200000147BL_D2,7765,10,5893.0,11899.0,uninj,D,NO,WNTRGC,WNTEGC
CELL.7766,CELL.7766,1,Injury_5DPI_rep2_SS200000147BL_D2,7766,3,5886.0,8792.0,inj,D,inj_D_LP,SFRPRGC,SFRPEGC
CELL.7767,CELL.7767,9,Injury_5DPI_rep2_SS200000147BL_D2,7767,8,5887.0,12142.0,uninj,D,NO,DPEX,DPEX
CELL.7768,CELL.7768,9,Injury_5DPI_rep2_SS200000147BL_D2,7768,8,5892.0,11425.0,uninj,D,NO,DPEX,DPEX
CELL.7769,CELL.7769,9,Injury_5DPI_rep2_SS200000147BL_D2,7769,8,5889.0,12085.0,uninj,D,NO,DPEX,DPEX
CELL.7770,CELL.7770,7,Injury_5DPI_rep2_SS200000147BL_D2,7770,4,5889.0,7940.0,inj,D,inj_D_LP,VLMC,VLMC
CELL.7771,CELL.7771,1,Injury_5DPI_rep2_SS200000147BL_D2,7771,3,5889.0,8766.0,inj,D,inj_D_LP,SFRPRGC,SFRPEGC
CELL.7772,CELL.7772,2,Injury_5DPI_rep2_SS200000147BL_D2,7772,5,5883.0,9463.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.7773,CELL.7773,1,Injury_5DPI_rep2_SS200000147BL_D2,7773,10,5889.0,11732.0,uninj,D,NO,WNTRGC,WNTEGC
CELL.7774,CELL.7774,1,Injury_5DPI_rep2_SS200000147BL_D2,7774,10,5877.0,11788.0,uninj,D,NO,WNTRGC,WNTEGC
CELL.7775,CELL.7775,10,Injury_5DPI_rep2_SS200000147BL_D2,7775,9,5886.0,12416.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7776,CELL.7776,1,Injury_5DPI_rep2_SS200000147BL_D2,7776,10,5888.0,9402.0,inj,D,inj_D_MP,WNTRGC,WNTEGC
CELL.7777,CELL.7777,5,Injury_5DPI_rep2_SS200000147BL_D2,7777,4,5881.0,12875.0,uninj,D,NO,VLMC,VLMC
CELL.7778,CELL.7778,2,Injury_5DPI_rep2_SS200000147BL_D2,7778,10,5894.0,9429.0,inj,D,inj_D_MP,WNTRGC,WNTEGC
CELL.7779,CELL.7779,10,Injury_5DPI_rep2_SS200000147BL_D2,7779,9,5891.0,12237.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7780,CELL.7780,0,Injury_5DPI_rep2_SS200000147BL_D2,7780,1,5894.0,8545.0,inj,D,inj_D_LP,MSN,MSN
CELL.7781,CELL.7781,5,Injury_5DPI_rep2_SS200000147BL_D2,7781,17,5888.0,11137.0,uninj,D,NO,MPIN,MPIN
CELL.7782,CELL.7782,0,Injury_5DPI_rep2_SS200000147BL_D2,7782,1,5897.0,8478.0,inj,D,inj_D_LP,MSN,MSN
CELL.7783,CELL.7783,2,Injury_5DPI_rep2_SS200000147BL_D2,7783,5,5892.0,10026.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.7784,CELL.7784,9,Injury_5DPI_rep2_SS200000147BL_D2,7784,8,5893.0,11355.0,uninj,D,NO,DPEX,DPEX
CELL.7785,CELL.7785,1,Injury_5DPI_rep2_SS200000147BL_D2,7785,3,5893.0,12019.0,uninj,D,NO,SFRPRGC,SFRPEGC
CELL.7786,CELL.7786,9,Injury_5DPI_rep2_SS200000147BL_D2,7786,8,5895.0,12192.0,uninj,D,NO,DPEX,DPEX
CELL.7787,CELL.7787,9,Injury_5DPI_rep2_SS200000147BL_D2,7787,17,5898.0,11605.0,uninj,D,NO,MPIN,MPIN
CELL.7788,CELL.7788,1,Injury_5DPI_rep2_SS200000147BL_D2,7788,10,5890.0,11709.0,uninj,D,NO,WNTRGC,WNTEGC
CELL.7789,CELL.7789,0,Injury_5DPI_rep2_SS200000147BL_D2,7789,1,5890.0,8679.0,inj,D,inj_D_LP,MSN,MSN
CELL.7790,CELL.7790,9,Injury_5DPI_rep2_SS200000147BL_D2,7790,8,5900.0,11676.0,uninj,D,NO,DPEX,DPEX
CELL.7791,CELL.7791,7,Injury_5DPI_rep2_SS200000147BL_D2,7791,0,5901.0,8294.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.7792,CELL.7792,7,Injury_5DPI_rep2_SS200000147BL_D2,7792,0,5897.0,8625.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.7793,CELL.7793,2,Injury_5DPI_rep2_SS200000147BL_D2,7793,5,5902.0,9593.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.7794,CELL.7794,9,Injury_5DPI_rep2_SS200000147BL_D2,7794,17,5900.0,11534.0,uninj,D,NO,MPIN,MPIN
CELL.7795,CELL.7795,4,Injury_5DPI_rep2_SS200000147BL_D2,7795,7,5898.0,7913.0,inj,D,inj_D_LP,VLMC,VLMC
CELL.7796,CELL.7796,4,Injury_5DPI_rep2_SS200000147BL_D2,7796,4,5896.0,10816.0,uninj,D,NO,MPEX,MPEX
CELL.7797,CELL.7797,2,Injury_5DPI_rep2_SS200000147BL_D2,7797,5,5899.0,9759.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.7798,CELL.7798,2,Injury_5DPI_rep2_SS200000147BL_D2,7798,8,5898.0,11510.0,uninj,D,NO,DPEX,DPEX
CELL.7799,CELL.7799,1,Injury_5DPI_rep2_SS200000147BL_D2,7799,10,5890.0,11853.0,uninj,D,NO,WNTRGC,WNTEGC
CELL.7800,CELL.7800,5,Injury_5DPI_rep2_SS200000147BL_D2,7800,4,5901.0,11212.0,uninj,D,NO,MPEX,MPEX
CELL.7801,CELL.7801,7,Injury_5DPI_rep2_SS200000147BL_D2,7801,0,5903.0,8337.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.7802,CELL.7802,4,Injury_5DPI_rep2_SS200000147BL_D2,7802,4,5902.0,9036.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.7803,CELL.7803,2,Injury_5DPI_rep2_SS200000147BL_D2,7803,8,5905.0,11303.0,uninj,D,NO,DPEX,DPEX
CELL.7804,CELL.7804,10,Injury_5DPI_rep2_SS200000147BL_D2,7804,9,5903.0,12326.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7805,CELL.7805,2,Injury_5DPI_rep2_SS200000147BL_D2,7805,5,5900.0,9689.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.7806,CELL.7806,10,Injury_5DPI_rep2_SS200000147BL_D2,7806,9,5898.0,12357.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7807,CELL.7807,7,Injury_5DPI_rep2_SS200000147BL_D2,7807,1,5904.0,8649.0,inj,D,inj_D_LP,MSN,MSN
CELL.7808,CELL.7808,1,Injury_5DPI_rep2_SS200000147BL_D2,7808,3,5899.0,11969.0,uninj,D,NO,SFRPRGC,SFRPEGC
CELL.7809,CELL.7809,4,Injury_5DPI_rep2_SS200000147BL_D2,7809,7,5902.0,12590.0,uninj,D,NO,VLMC,VLMC
CELL.7810,CELL.7810,10,Injury_5DPI_rep2_SS200000147BL_D2,7810,9,5910.0,12269.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7812,CELL.7812,5,Injury_5DPI_rep2_SS200000147BL_D2,7812,8,5906.0,10211.0,inj,D,inj_D_MP,DPEX,DPEX
CELL.7813,CELL.7813,10,Injury_5DPI_rep2_SS200000147BL_D2,7813,9,5904.0,12441.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7814,CELL.7814,9,Injury_5DPI_rep2_SS200000147BL_D2,7814,8,5904.0,11636.0,uninj,D,NO,DPEX,DPEX
CELL.7815,CELL.7815,9,Injury_5DPI_rep2_SS200000147BL_D2,7815,8,5903.0,12166.0,uninj,D,NO,DPEX,DPEX
CELL.7816,CELL.7816,0,Injury_5DPI_rep2_SS200000147BL_D2,7816,1,5911.0,8570.0,inj,D,inj_D_LP,MSN,MSN
CELL.7817,CELL.7817,0,Injury_5DPI_rep2_SS200000147BL_D2,7817,1,5904.0,8601.0,inj,D,inj_D_LP,MSN,MSN
CELL.7818,CELL.7818,2,Injury_5DPI_rep2_SS200000147BL_D2,7818,5,5912.0,9827.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.7819,CELL.7819,9,Injury_5DPI_rep2_SS200000147BL_D2,7819,8,5905.0,11453.0,uninj,D,NO,DPEX,DPEX
CELL.7820,CELL.7820,10,Injury_5DPI_rep2_SS200000147BL_D2,7820,9,5909.0,12514.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7821,CELL.7821,4,Injury_5DPI_rep2_SS200000147BL_D2,7821,7,5907.0,7853.0,inj,D,inj_D_LP,VLMC,VLMC
CELL.7823,CELL.7823,4,Injury_5DPI_rep2_SS200000147BL_D2,7823,7,5913.0,9179.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.7825,CELL.7825,9,Injury_5DPI_rep2_SS200000147BL_D2,7825,8,5913.0,12112.0,uninj,D,NO,DPEX,DPEX
CELL.7826,CELL.7826,7,Injury_5DPI_rep2_SS200000147BL_D2,7826,14,5909.0,7966.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.7827,CELL.7827,0,Injury_5DPI_rep2_SS200000147BL_D2,7827,7,5913.0,8130.0,inj,D,inj_D_LP,VLMC,VLMC
CELL.7828,CELL.7828,1,Injury_5DPI_rep2_SS200000147BL_D2,7828,3,5908.0,8829.0,inj,D,inj_D_LP,SFRPRGC,SFRPEGC
CELL.7829,CELL.7829,1,Injury_5DPI_rep2_SS200000147BL_D2,7829,3,5916.0,11928.0,uninj,D,NO,SFRPRGC,SFRPEGC
CELL.7830,CELL.7830,1,Injury_5DPI_rep2_SS200000147BL_D2,7830,3,5911.0,11997.0,uninj,D,NO,SFRPRGC,SFRPEGC
CELL.7832,CELL.7832,7,Injury_5DPI_rep2_SS200000147BL_D2,7832,0,5915.0,8083.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.7833,CELL.7833,0,Injury_5DPI_rep2_SS200000147BL_D2,7833,1,5909.0,8515.0,inj,D,inj_D_LP,MSN,MSN
CELL.7834,CELL.7834,8,Injury_5DPI_rep2_SS200000147BL_D2,7834,11,5907.0,8719.0,inj,D,inj_D_LP,RIPC2,REAEGC
CELL.7835,CELL.7835,2,Injury_5DPI_rep2_SS200000147BL_D2,7835,8,5923.0,9917.0,inj,D,inj_D_MP,DPEX,DPEX
CELL.7836,CELL.7836,0,Injury_5DPI_rep2_SS200000147BL_D2,7836,0,5915.0,8370.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.7837,CELL.7837,2,Injury_5DPI_rep2_SS200000147BL_D2,7837,4,5902.0,10308.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.7838,CELL.7838,1,Injury_5DPI_rep2_SS200000147BL_D2,7838,3,5905.0,11950.0,uninj,D,NO,SFRPRGC,SFRPEGC
CELL.7839,CELL.7839,1,Injury_5DPI_rep2_SS200000147BL_D2,7839,3,5914.0,8805.0,inj,D,inj_D_LP,SFRPRGC,SFRPEGC
CELL.7840,CELL.7840,10,Injury_5DPI_rep2_SS200000147BL_D2,7840,9,5920.0,12374.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7842,CELL.7842,9,Injury_5DPI_rep2_SS200000147BL_D2,7842,8,5917.0,11396.0,uninj,D,NO,DPEX,DPEX
CELL.7843,CELL.7843,1,Injury_5DPI_rep2_SS200000147BL_D2,7843,10,5916.0,11716.0,uninj,D,NO,WNTRGC,WNTEGC
CELL.7844,CELL.7844,9,Injury_5DPI_rep2_SS200000147BL_D2,7844,8,5902.0,12051.0,uninj,D,NO,DPEX,DPEX
CELL.7845,CELL.7845,10,Injury_5DPI_rep2_SS200000147BL_D2,7845,9,5916.0,12296.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7846,CELL.7846,10,Injury_5DPI_rep2_SS200000147BL_D2,7846,9,5914.0,12407.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7847,CELL.7847,7,Injury_5DPI_rep2_SS200000147BL_D2,7847,1,5918.0,8628.0,inj,D,inj_D_LP,MSN,MSN
CELL.7848,CELL.7848,9,Injury_5DPI_rep2_SS200000147BL_D2,7848,8,5918.0,11560.0,uninj,D,NO,DPEX,DPEX
CELL.7849,CELL.7849,1,Injury_5DPI_rep2_SS200000147BL_D2,7849,3,5924.0,11831.0,uninj,D,NO,SFRPRGC,SFRPEGC
CELL.7850,CELL.7850,2,Injury_5DPI_rep2_SS200000147BL_D2,7850,5,5919.0,9600.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.7852,CELL.7852,9,Injury_5DPI_rep2_SS200000147BL_D2,7852,8,5928.0,11688.0,uninj,D,NO,DPEX,DPEX
CELL.7853,CELL.7853,2,Injury_5DPI_rep2_SS200000147BL_D2,7853,5,5929.0,9489.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.7854,CELL.7854,1,Injury_5DPI_rep2_SS200000147BL_D2,7854,3,5917.0,11746.0,uninj,D,NO,SFRPRGC,SFRPEGC
CELL.7855,CELL.7855,2,Injury_5DPI_rep2_SS200000147BL_D2,7855,4,5917.0,10186.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.7856,CELL.7856,10,Injury_5DPI_rep2_SS200000147BL_D2,7856,9,5920.0,12228.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7857,CELL.7857,8,Injury_5DPI_rep2_SS200000147BL_D2,7857,3,5915.0,8756.0,inj,D,inj_D_LP,SFRPRGC,SFRPEGC
CELL.7858,CELL.7858,5,Injury_5DPI_rep2_SS200000147BL_D2,7858,0,5923.0,8340.0,inj,D,inj_D_LP,OBNBL,OBNBL
CELL.7859,CELL.7859,0,Injury_5DPI_rep2_SS200000147BL_D2,7859,0,5922.0,8409.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.7860,CELL.7860,4,Injury_5DPI_rep2_SS200000147BL_D2,7860,7,5928.0,9226.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.7861,CELL.7861,2,Injury_5DPI_rep2_SS200000147BL_D2,7861,8,5922.0,11432.0,uninj,D,NO,DPEX,DPEX
CELL.7862,CELL.7862,2,Injury_5DPI_rep2_SS200000147BL_D2,7862,8,5924.0,11528.0,uninj,D,NO,DPEX,DPEX
CELL.7863,CELL.7863,10,Injury_5DPI_rep2_SS200000147BL_D2,7863,9,5922.0,12459.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7864,CELL.7864,7,Injury_5DPI_rep2_SS200000147BL_D2,7864,0,5925.0,8300.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.7865,CELL.7865,2,Injury_5DPI_rep2_SS200000147BL_D2,7865,10,5925.0,9435.0,inj,D,inj_D_MP,WNTRGC,WNTEGC
CELL.7867,CELL.7867,2,Injury_5DPI_rep2_SS200000147BL_D2,7867,4,5927.0,11078.0,uninj,D,NO,MPEX,MPEX
CELL.7868,CELL.7868,9,Injury_5DPI_rep2_SS200000147BL_D2,7868,8,5928.0,11484.0,uninj,D,NO,DPEX,DPEX
CELL.7869,CELL.7869,9,Injury_5DPI_rep2_SS200000147BL_D2,7869,8,5929.0,12145.0,uninj,D,NO,DPEX,DPEX
CELL.7870,CELL.7870,0,Injury_5DPI_rep2_SS200000147BL_D2,7870,0,5916.0,8014.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.7871,CELL.7871,10,Injury_5DPI_rep2_SS200000147BL_D2,7871,9,5929.0,12322.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7872,CELL.7872,7,Injury_5DPI_rep2_SS200000147BL_D2,7872,0,5933.0,8219.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.7873,CELL.7873,5,Injury_5DPI_rep2_SS200000147BL_D2,7873,1,5929.0,8451.0,inj,D,inj_D_LP,MSN,MSN
CELL.7874,CELL.7874,9,Injury_5DPI_rep2_SS200000147BL_D2,7874,8,5930.0,12081.0,uninj,D,NO,DPEX,DPEX
CELL.7875,CELL.7875,7,Injury_5DPI_rep2_SS200000147BL_D2,7875,4,5924.0,7952.0,inj,D,inj_D_LP,VLMC,VLMC
CELL.7876,CELL.7876,7,Injury_5DPI_rep2_SS200000147BL_D2,7876,0,5926.0,7990.0,inj,D,inj_D_LP,OBNBL,OBNBL
CELL.7877,CELL.7877,2,Injury_5DPI_rep2_SS200000147BL_D2,7877,5,5922.0,9955.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.7878,CELL.7878,1,Injury_5DPI_rep2_SS200000147BL_D2,7878,3,5923.0,11772.0,uninj,D,NO,SFRPRGC,SFRPEGC
CELL.7879,CELL.7879,10,Injury_5DPI_rep2_SS200000147BL_D2,7879,9,5928.0,12351.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7880,CELL.7880,2,Injury_5DPI_rep2_SS200000147BL_D2,7880,8,5928.0,11279.0,uninj,D,NO,DPEX,DPEX
CELL.7881,CELL.7881,1,Injury_5DPI_rep2_SS200000147BL_D2,7881,3,5930.0,11875.0,uninj,D,NO,SFRPRGC,SFRPEGC
CELL.7882,CELL.7882,10,Injury_5DPI_rep2_SS200000147BL_D2,7882,9,5929.0,12488.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7883,CELL.7883,2,Injury_5DPI_rep2_SS200000147BL_D2,7883,5,5937.0,9556.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.7885,CELL.7885,2,Injury_5DPI_rep2_SS200000147BL_D2,7885,4,5926.0,12609.0,uninj,D,NO,VLMC,VLMC
CELL.7886,CELL.7886,4,Injury_5DPI_rep2_SS200000147BL_D2,7886,8,5934.0,9766.0,inj,D,inj_D_MP,DPEX,DPEX
CELL.7887,CELL.7887,9,Injury_5DPI_rep2_SS200000147BL_D2,7887,8,5937.0,11588.0,uninj,D,NO,DPEX,DPEX
CELL.7888,CELL.7888,9,Injury_5DPI_rep2_SS200000147BL_D2,7888,8,5934.0,12019.0,uninj,D,NO,DPEX,DPEX
CELL.7889,CELL.7889,9,Injury_5DPI_rep2_SS200000147BL_D2,7889,17,5936.0,12048.0,uninj,D,NO,MPIN,MPIN
CELL.7890,CELL.7890,5,Injury_5DPI_rep2_SS200000147BL_D2,7890,12,5941.0,10593.0,uninj,D,NO,VLMC,VLMC
CELL.7891,CELL.7891,2,Injury_5DPI_rep2_SS200000147BL_D2,7891,4,5934.0,10233.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.7893,CELL.7893,2,Injury_5DPI_rep2_SS200000147BL_D2,7893,8,5936.0,11622.0,uninj,D,NO,DPEX,DPEX
CELL.7894,CELL.7894,9,Injury_5DPI_rep2_SS200000147BL_D2,7894,8,5932.0,11659.0,uninj,D,NO,DPEX,DPEX
CELL.7895,CELL.7895,9,Injury_5DPI_rep2_SS200000147BL_D2,7895,8,5935.0,11982.0,uninj,D,NO,DPEX,DPEX
CELL.7896,CELL.7896,10,Injury_5DPI_rep2_SS200000147BL_D2,7896,9,5935.0,12199.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7897,CELL.7897,8,Injury_5DPI_rep2_SS200000147BL_D2,7897,3,5937.0,8773.0,inj,D,inj_D_LP,SFRPRGC,SFRPEGC
CELL.7898,CELL.7898,4,Injury_5DPI_rep2_SS200000147BL_D2,7898,7,5938.0,9182.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.7899,CELL.7899,2,Injury_5DPI_rep2_SS200000147BL_D2,7899,5,5934.0,9830.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.7900,CELL.7900,5,Injury_5DPI_rep2_SS200000147BL_D2,7900,5,5938.0,10019.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.7901,CELL.7901,0,Injury_5DPI_rep2_SS200000147BL_D2,7901,1,5939.0,8591.0,inj,D,inj_D_LP,RIPC2,REAEGC
CELL.7903,CELL.7903,1,Injury_5DPI_rep2_SS200000147BL_D2,7903,10,5945.0,9402.0,inj,D,inj_D_MP,WNTRGC,WNTEGC
CELL.7904,CELL.7904,10,Injury_5DPI_rep2_SS200000147BL_D2,7904,9,5936.0,12400.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7905,CELL.7905,0,Injury_5DPI_rep2_SS200000147BL_D2,7905,7,5935.0,8108.0,inj,D,inj_D_LP,VLMC,VLMC
CELL.7907,CELL.7907,4,Injury_5DPI_rep2_SS200000147BL_D2,7907,7,5936.0,7884.0,inj,D,inj_D_LP,VLMC,VLMC
CELL.7908,CELL.7908,8,Injury_5DPI_rep2_SS200000147BL_D2,7908,1,5951.0,8689.0,inj,D,inj_D_LP,RIPC2,REAEGC
CELL.7909,CELL.7909,2,Injury_5DPI_rep2_SS200000147BL_D2,7909,5,5942.0,9717.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.7911,CELL.7911,8,Injury_5DPI_rep2_SS200000147BL_D2,7911,11,5950.0,8734.0,inj,D,inj_D_LP,RIPC2,REAEGC
CELL.7912,CELL.7912,4,Injury_5DPI_rep2_SS200000147BL_D2,7912,7,5940.0,9121.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.7913,CELL.7913,2,Injury_5DPI_rep2_SS200000147BL_D2,7913,5,5943.0,9463.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.7914,CELL.7914,10,Injury_5DPI_rep2_SS200000147BL_D2,7914,9,5940.0,12256.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7915,CELL.7915,2,Injury_5DPI_rep2_SS200000147BL_D2,7915,9,5940.0,11309.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7916,CELL.7916,4,Injury_5DPI_rep2_SS200000147BL_D2,7916,7,5943.0,9209.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.7917,CELL.7917,10,Injury_5DPI_rep2_SS200000147BL_D2,7917,9,5946.0,12290.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7918,CELL.7918,8,Injury_5DPI_rep2_SS200000147BL_D2,7918,1,5934.0,8653.0,inj,D,inj_D_LP,MSN,MSN
CELL.7919,CELL.7919,1,Injury_5DPI_rep2_SS200000147BL_D2,7919,3,5937.0,11910.0,uninj,D,NO,SFRPRGC,SFRPEGC
CELL.7920,CELL.7920,0,Injury_5DPI_rep2_SS200000147BL_D2,7920,1,5945.0,8525.0,inj,D,inj_D_LP,MSN,MSN
CELL.7921,CELL.7921,8,Injury_5DPI_rep2_SS200000147BL_D2,7921,14,5952.0,8087.0,inj,D,inj_D_LP,RIPC1,WSN
CELL.7922,CELL.7922,4,Injury_5DPI_rep2_SS200000147BL_D2,7922,7,5947.0,9095.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.7923,CELL.7923,1,Injury_5DPI_rep2_SS200000147BL_D2,7923,3,5932.0,11797.0,uninj,D,NO,SFRPRGC,SFRPEGC
CELL.7924,CELL.7924,0,Injury_5DPI_rep2_SS200000147BL_D2,7924,0,5951.0,8242.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.7925,CELL.7925,7,Injury_5DPI_rep2_SS200000147BL_D2,7925,0,5952.0,8280.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.7926,CELL.7926,0,Injury_5DPI_rep2_SS200000147BL_D2,7926,0,5958.0,8408.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.7927,CELL.7927,0,Injury_5DPI_rep2_SS200000147BL_D2,7927,1,5958.0,8573.0,inj,D,inj_D_LP,MSN,MSN
CELL.7928,CELL.7928,2,Injury_5DPI_rep2_SS200000147BL_D2,7928,8,5953.0,10305.0,inj,D,inj_D_MP,DPEX,DPEX
CELL.7929,CELL.7929,4,Injury_5DPI_rep2_SS200000147BL_D2,7929,12,5955.0,10572.0,uninj,D,NO,VLMC,VLMC
CELL.7930,CELL.7930,9,Injury_5DPI_rep2_SS200000147BL_D2,7930,8,5961.0,11396.0,uninj,D,NO,DPEX,DPEX
CELL.7931,CELL.7931,10,Injury_5DPI_rep2_SS200000147BL_D2,7931,9,5954.0,12223.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7932,CELL.7932,0,Injury_5DPI_rep2_SS200000147BL_D2,7932,1,5952.0,8497.0,inj,D,inj_D_LP,MSN,MSN
CELL.7933,CELL.7933,0,Injury_5DPI_rep2_SS200000147BL_D2,7933,0,5956.0,8440.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.7934,CELL.7934,4,Injury_5DPI_rep2_SS200000147BL_D2,7934,4,5955.0,10837.0,uninj,D,NO,VLMC,VLMC
CELL.7935,CELL.7935,9,Injury_5DPI_rep2_SS200000147BL_D2,7935,8,5959.0,12061.0,uninj,D,NO,DPEX,DPEX
CELL.7936,CELL.7936,0,Injury_5DPI_rep2_SS200000147BL_D2,7936,0,5955.0,8353.0,inj,D,inj_D_LP,OBNBL,OBNBL
CELL.7937,CELL.7937,0,Injury_5DPI_rep2_SS200000147BL_D2,7937,1,5955.0,8548.0,inj,D,inj_D_LP,MSN,MSN
CELL.7938,CELL.7938,9,Injury_5DPI_rep2_SS200000147BL_D2,7938,8,5951.0,11710.0,uninj,D,NO,DPEX,DPEX
CELL.7939,CELL.7939,1,Injury_5DPI_rep2_SS200000147BL_D2,7939,8,5957.0,11753.0,uninj,D,NO,DPEX,DPEX
CELL.7940,CELL.7940,1,Injury_5DPI_rep2_SS200000147BL_D2,7940,3,5953.0,11826.0,uninj,D,NO,SFRPRGC,SFRPEGC
CELL.7941,CELL.7941,10,Injury_5DPI_rep2_SS200000147BL_D2,7941,9,5952.0,12507.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7942,CELL.7942,0,Injury_5DPI_rep2_SS200000147BL_D2,7942,7,5961.0,8136.0,inj,D,inj_D_LP,VLMC,VLMC
CELL.7943,CELL.7943,1,Injury_5DPI_rep2_SS200000147BL_D2,7943,10,5958.0,9431.0,inj,D,inj_D_MP,WNTRGC,WNTEGC
CELL.7944,CELL.7944,10,Injury_5DPI_rep2_SS200000147BL_D2,7944,9,5960.0,12426.0,uninj,D,NO,NPTXEX,NPTXEX
CELL.7945,CELL.7945,4,Injury_5DPI_rep2_SS200000147BL_D2,7945,7,5959.0,9240.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.7946,CELL.7946,9,Injury_5DPI_rep2_SS200000147BL_D2,7946,8,5956.0,11368.0,uninj,D,NO,DPEX,DPEX
CELL.7947,CELL.7947,9,Injury_5DPI_rep2_SS200000147BL_D2,7947,8,5959.0,11551.0,uninj,D,NO,DPEX,DPEX
