,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,x_center,y_center,inj_uninj,D_V,inj_M_L,Annotation_Final,Annotation_0306
CELL.8444,CELL.8444,6,Injury_2DPI_rep3_SS200000147BL_D4,8444,5,3818.0,4630.0,inj,D,inj_D_LP,NPTXEX,NPTXEX
CELL.8445,CELL.8445,6,Injury_2DPI_rep3_SS200000147BL_D4,8445,5,4062.0,4628.0,inj,D,inj_D_LP,NPTXEX,NPTXEX
CELL.8446,CELL.8446,6,Injury_2DPI_rep3_SS200000147BL_D4,8446,11,4416.0,4626.0,inj,D,inj_D_LP,Microglia,MCG
CELL.8447,CELL.8447,0,Injury_2DPI_rep3_SS200000147BL_D4,8447,0,2735.0,4629.0,inj,D,inj_D_LP,MSN,MSN
CELL.8449,CELL.8449,0,Injury_2DPI_rep3_SS200000147BL_D4,8449,0,2691.0,4631.0,inj,D,inj_D_LP,MSN,MSN
CELL.8450,CELL.8450,5,Injury_2DPI_rep3_SS200000147BL_D4,8450,0,2756.0,4621.0,inj,D,inj_D_LP,MSN,MSN
CELL.8451,CELL.8451,5,Injury_2DPI_rep3_SS200000147BL_D4,8451,1,3393.0,4632.0,inj,D,inj_D_LP,DIPC,TLNBL
CELL.8452,CELL.8452,6,Injury_2DPI_rep3_SS200000147BL_D4,8452,1,3645.0,4634.0,inj,D,inj_D_LP,DIPC,TLNBL
CELL.8453,CELL.8453,1,Injury_2DPI_rep3_SS200000147BL_D4,8453,6,3948.0,4639.0,inj,D,inj_D_LP,VLMC,VLMC
CELL.8454,CELL.8454,1,Injury_2DPI_rep3_SS200000147BL_D4,8454,4,1121.0,4622.0,inj,V,NO,CCKIN,CCKIN
CELL.8455,CELL.8455,5,Injury_2DPI_rep3_SS200000147BL_D4,8455,7,1711.0,4632.0,inj,V,NO,SCGNIN,SCGNIN
CELL.8456,CELL.8456,8,Injury_2DPI_rep3_SS200000147BL_D4,8456,0,2180.0,4633.0,inj,V,NO,SCGNIN,SCGNIN
CELL.8457,CELL.8457,5,Injury_2DPI_rep3_SS200000147BL_D4,8457,1,3113.0,4637.0,inj,D,inj_D_LP,DIPC,TLNBL
CELL.8458,CELL.8458,6,Injury_2DPI_rep3_SS200000147BL_D4,8458,5,3736.0,4634.0,inj,D,inj_D_LP,NPTXEX,NPTXEX
CELL.8459,CELL.8459,6,Injury_2DPI_rep3_SS200000147BL_D4,8459,4,3893.0,4625.0,inj,D,inj_D_LP,CCKIN,CCKIN
CELL.8460,CELL.8460,1,Injury_2DPI_rep3_SS200000147BL_D4,8460,4,1227.0,4637.0,inj,V,NO,SSTIN,SSTIN
CELL.8461,CELL.8461,0,Injury_2DPI_rep3_SS200000147BL_D4,8461,0,1328.0,4634.0,inj,V,NO,OBNBL,OBNBL
CELL.8462,CELL.8462,0,Injury_2DPI_rep3_SS200000147BL_D4,8462,7,1449.0,4633.0,inj,V,NO,SCGNIN,SCGNIN
CELL.8463,CELL.8463,0,Injury_2DPI_rep3_SS200000147BL_D4,8463,0,1985.0,4634.0,inj,V,NO,MSN,MSN
CELL.8465,CELL.8465,5,Injury_2DPI_rep3_SS200000147BL_D4,8465,0,2972.0,4640.0,inj,D,inj_D_LP,MSN,MSN
CELL.8466,CELL.8466,5,Injury_2DPI_rep3_SS200000147BL_D4,8466,4,3019.0,4637.0,inj,D,inj_D_LP,CCKIN,CCKIN
CELL.8468,CELL.8468,1,Injury_2DPI_rep3_SS200000147BL_D4,8468,4,1200.0,4633.0,inj,V,NO,CCKIN,CCKIN
CELL.8469,CELL.8469,8,Injury_2DPI_rep3_SS200000147BL_D4,8469,10,2463.0,4647.0,inj,D,inj_D_LP,SSTIN,SSTIN
CELL.8470,CELL.8470,5,Injury_2DPI_rep3_SS200000147BL_D4,8470,1,3319.0,4638.0,inj,D,inj_D_LP,DIPC,TLNBL
CELL.8471,CELL.8471,7,Injury_2DPI_rep3_SS200000147BL_D4,8471,4,4314.0,4639.0,inj,D,inj_D_LP,CCKIN,CCKIN
CELL.8472,CELL.8472,5,Injury_2DPI_rep3_SS200000147BL_D4,8472,0,2631.0,4638.0,inj,D,inj_D_LP,MSN,MSN
CELL.8473,CELL.8473,6,Injury_2DPI_rep3_SS200000147BL_D4,8473,5,4186.0,4638.0,inj,D,inj_D_LP,NPTXEX,WSN
CELL.8474,CELL.8474,0,Injury_2DPI_rep3_SS200000147BL_D4,8474,0,2782.0,4643.0,inj,D,inj_D_LP,MSN,MSN
CELL.8475,CELL.8475,5,Injury_2DPI_rep3_SS200000147BL_D4,8475,8,3180.0,4633.0,inj,D,inj_D_LP,CMPN,CMPN
CELL.8476,CELL.8476,4,Injury_2DPI_rep3_SS200000147BL_D4,8476,6,652.0,4646.0,inj,V,NO,VLMC,VLMC
CELL.8477,CELL.8477,1,Injury_2DPI_rep3_SS200000147BL_D4,8477,4,1258.0,4642.0,inj,V,NO,CCKIN,CCKIN
CELL.8478,CELL.8478,0,Injury_2DPI_rep3_SS200000147BL_D4,8478,0,1680.0,4649.0,inj,V,NO,OBNBL,OBNBL
CELL.8479,CELL.8479,8,Injury_2DPI_rep3_SS200000147BL_D4,8479,2,2436.0,4649.0,inj,D,inj_D_LP,MPEX,MPEX
CELL.8480,CELL.8480,0,Injury_2DPI_rep3_SS200000147BL_D4,8480,0,2578.0,4644.0,inj,D,inj_D_LP,MSN,MSN
CELL.8481,CELL.8481,0,Injury_2DPI_rep3_SS200000147BL_D4,8481,0,2715.0,4645.0,inj,D,inj_D_LP,MSN,MSN
CELL.8482,CELL.8482,5,Injury_2DPI_rep3_SS200000147BL_D4,8482,1,3082.0,4642.0,inj,D,inj_D_LP,DIPC,TLNBL
CELL.8483,CELL.8483,5,Injury_2DPI_rep3_SS200000147BL_D4,8483,1,3251.0,4645.0,inj,D,inj_D_LP,DIPC,TLNBL
CELL.8484,CELL.8484,5,Injury_2DPI_rep3_SS200000147BL_D4,8484,1,3356.0,4642.0,inj,D,inj_D_LP,DIPC,TLNBL
CELL.8485,CELL.8485,5,Injury_2DPI_rep3_SS200000147BL_D4,8485,0,2811.0,4642.0,inj,D,inj_D_LP,MSN,MSN
CELL.8486,CELL.8486,6,Injury_2DPI_rep3_SS200000147BL_D4,8486,9,3999.0,4646.0,inj,D,inj_D_LP,MPEX,MPEX
CELL.8487,CELL.8487,0,Injury_2DPI_rep3_SS200000147BL_D4,8487,0,2026.0,4640.0,inj,V,NO,MSN,MSN
CELL.8488,CELL.8488,8,Injury_2DPI_rep3_SS200000147BL_D4,8488,4,2400.0,4647.0,inj,V,NO,CCKIN,CCKIN
CELL.8489,CELL.8489,2,Injury_2DPI_rep3_SS200000147BL_D4,8489,1,3454.0,4646.0,inj,D,inj_D_LP,DIPC,TLNBL
CELL.8490,CELL.8490,6,Injury_2DPI_rep3_SS200000147BL_D4,8490,1,3537.0,4649.0,inj,D,inj_D_LP,DIPC,TLNBL
CELL.8491,CELL.8491,6,Injury_2DPI_rep3_SS200000147BL_D4,8491,9,3685.0,4645.0,inj,D,inj_D_LP,MPEX,MPEX
CELL.8492,CELL.8492,0,Injury_2DPI_rep3_SS200000147BL_D4,8492,0,1875.0,4650.0,inj,V,NO,MSN,MSN
CELL.8493,CELL.8493,8,Injury_2DPI_rep3_SS200000147BL_D4,8493,4,2273.0,4653.0,inj,V,NO,CCKIN,CCKIN
CELL.8495,CELL.8495,0,Injury_2DPI_rep3_SS200000147BL_D4,8495,10,2532.0,4647.0,inj,D,inj_D_LP,SSTIN,SSTIN
CELL.8496,CELL.8496,5,Injury_2DPI_rep3_SS200000147BL_D4,8496,0,3285.0,4648.0,inj,D,inj_D_LP,DIPC,TLNBL
CELL.8497,CELL.8497,5,Injury_2DPI_rep3_SS200000147BL_D4,8497,0,2939.0,4645.0,inj,D,inj_D_LP,MSN,MSN
CELL.8498,CELL.8498,5,Injury_2DPI_rep3_SS200000147BL_D4,8498,1,3153.0,4649.0,inj,D,inj_D_LP,DIPC,TLNBL
CELL.8499,CELL.8499,0,Injury_2DPI_rep3_SS200000147BL_D4,8499,0,1795.0,4649.0,inj,V,NO,MSN,MSN
CELL.8500,CELL.8500,5,Injury_2DPI_rep3_SS200000147BL_D4,8500,0,2993.0,4642.0,inj,D,inj_D_LP,MSN,MSN
CELL.8501,CELL.8501,6,Injury_2DPI_rep3_SS200000147BL_D4,8501,5,3733.0,4657.0,inj,D,inj_D_LP,NPTXEX,NPTXEX
CELL.8502,CELL.8502,6,Injury_2DPI_rep3_SS200000147BL_D4,8502,8,4116.0,4650.0,inj,D,inj_D_LP,CMPN,CMPN
CELL.8503,CELL.8503,0,Injury_2DPI_rep3_SS200000147BL_D4,8503,7,2102.0,4642.0,inj,V,NO,SCGNIN,SCGNIN
CELL.8504,CELL.8504,5,Injury_2DPI_rep3_SS200000147BL_D4,8504,0,2667.0,4651.0,inj,D,inj_D_LP,MSN,MSN
CELL.8505,CELL.8505,5,Injury_2DPI_rep3_SS200000147BL_D4,8505,1,3045.0,4647.0,inj,D,inj_D_LP,DIPC,TLNBL
CELL.8506,CELL.8506,6,Injury_2DPI_rep3_SS200000147BL_D4,8506,1,3579.0,4648.0,inj,D,inj_D_LP,DIPC,TLNBL
CELL.8507,CELL.8507,5,Injury_2DPI_rep3_SS200000147BL_D4,8507,14,1383.0,4645.0,inj,V,NO,OLIGO,OLIGO
CELL.8508,CELL.8508,7,Injury_2DPI_rep3_SS200000147BL_D4,8508,3,2156.0,4653.0,inj,V,NO,VLMC,VLMC
CELL.8509,CELL.8509,0,Injury_2DPI_rep3_SS200000147BL_D4,8509,0,2695.0,4654.0,inj,D,inj_D_LP,OBNBL,OBNBL
CELL.8510,CELL.8510,5,Injury_2DPI_rep3_SS200000147BL_D4,8510,0,2755.0,4658.0,inj,D,inj_D_LP,MSN,MSN
CELL.8511,CELL.8511,5,Injury_2DPI_rep3_SS200000147BL_D4,8511,0,3216.0,4656.0,inj,D,inj_D_LP,MSN,MSN
CELL.8512,CELL.8512,5,Injury_2DPI_rep3_SS200000147BL_D4,8512,1,3418.0,4657.0,inj,D,inj_D_LP,SFRPRGC,SFRPEGC
CELL.8513,CELL.8513,6,Injury_2DPI_rep3_SS200000147BL_D4,8513,5,3712.0,4646.0,inj,D,inj_D_LP,NPTXEX,NPTXEX
CELL.8514,CELL.8514,8,Injury_2DPI_rep3_SS200000147BL_D4,8514,9,4228.0,4653.0,inj,D,inj_D_LP,MPEX,MPEX
CELL.8515,CELL.8515,0,Injury_2DPI_rep3_SS200000147BL_D4,8515,0,1637.0,4653.0,inj,V,NO,MSN,MSN
CELL.8516,CELL.8516,5,Injury_2DPI_rep3_SS200000147BL_D4,8516,0,2835.0,4655.0,inj,D,inj_D_LP,MSN,MSN
CELL.8517,CELL.8517,0,Injury_2DPI_rep3_SS200000147BL_D4,8517,14,1428.0,4654.0,inj,V,NO,OLIGO,OLIGO
CELL.8518,CELL.8518,6,Injury_2DPI_rep3_SS200000147BL_D4,8518,1,3489.0,4660.0,inj,D,inj_D_LP,DIPC,TLNBL
CELL.8519,CELL.8519,6,Injury_2DPI_rep3_SS200000147BL_D4,8519,5,3787.0,4654.0,inj,D,inj_D_LP,NPTXEX,NPTXEX
CELL.8521,CELL.8521,0,Injury_2DPI_rep3_SS200000147BL_D4,8521,7,2070.0,4652.0,inj,V,NO,SCGNIN,SCGNIN
CELL.8522,CELL.8522,7,Injury_2DPI_rep3_SS200000147BL_D4,8522,7,3006.0,4661.0,inj,D,inj_D_LP,OBNBL,OBNBL
CELL.8523,CELL.8523,5,Injury_2DPI_rep3_SS200000147BL_D4,8523,1,3328.0,4658.0,inj,D,inj_D_LP,DIPC,TLNBL
CELL.8524,CELL.8524,6,Injury_2DPI_rep3_SS200000147BL_D4,8524,3,3911.0,4648.0,inj,D,inj_D_LP,VLMC,VLMC
CELL.8525,CELL.8525,0,Injury_2DPI_rep3_SS200000147BL_D4,8525,0,1453.0,4659.0,inj,V,NO,MSN,MSN
CELL.8526,CELL.8526,0,Injury_2DPI_rep3_SS200000147BL_D4,8526,0,1607.0,4659.0,inj,V,NO,MSN,MSN
CELL.8527,CELL.8527,5,Injury_2DPI_rep3_SS200000147BL_D4,8527,0,3119.0,4659.0,inj,D,inj_D_LP,MSN,MSN
CELL.8528,CELL.8528,0,Injury_2DPI_rep3_SS200000147BL_D4,8528,0,1563.0,4656.0,inj,V,NO,MSN,MSN
CELL.8529,CELL.8529,8,Injury_2DPI_rep3_SS200000147BL_D4,8529,4,2230.0,4660.0,inj,V,NO,CCKIN,CCKIN
CELL.8530,CELL.8530,5,Injury_2DPI_rep3_SS200000147BL_D4,8530,0,2900.0,4662.0,inj,D,inj_D_LP,DIPC,TLNBL
CELL.8531,CELL.8531,5,Injury_2DPI_rep3_SS200000147BL_D4,8531,8,3179.0,4660.0,inj,D,inj_D_LP,CMPN,CMPN
CELL.8532,CELL.8532,6,Injury_2DPI_rep3_SS200000147BL_D4,8532,5,3616.0,4657.0,inj,D,inj_D_LP,NPTXEX,WSN
CELL.8533,CELL.8533,1,Injury_2DPI_rep3_SS200000147BL_D4,8533,10,1147.0,4661.0,inj,V,NO,SSTIN,SSTIN
CELL.8534,CELL.8534,1,Injury_2DPI_rep3_SS200000147BL_D4,8534,10,1332.0,4665.0,inj,V,NO,SSTIN,SSTIN
CELL.8535,CELL.8535,0,Injury_2DPI_rep3_SS200000147BL_D4,8535,7,1770.0,4660.0,inj,V,NO,SCGNIN,SCGNIN
CELL.8536,CELL.8536,5,Injury_2DPI_rep3_SS200000147BL_D4,8536,0,1495.0,4668.0,inj,V,NO,OBNBL,OBNBL
CELL.8537,CELL.8537,0,Injury_2DPI_rep3_SS200000147BL_D4,8537,0,2557.0,4662.0,inj,D,inj_D_LP,MSN,MSN
CELL.8538,CELL.8538,6,Injury_2DPI_rep3_SS200000147BL_D4,8538,9,3647.0,4666.0,inj,D,inj_D_LP,MPEX,MPEX
CELL.8539,CELL.8539,4,Injury_2DPI_rep3_SS200000147BL_D4,8539,6,672.0,4667.0,inj,V,NO,VLMC,VLMC
CELL.8540,CELL.8540,5,Injury_2DPI_rep3_SS200000147BL_D4,8540,0,2886.0,4655.0,inj,D,inj_D_LP,MSN,MSN
CELL.8541,CELL.8541,8,Injury_2DPI_rep3_SS200000147BL_D4,8541,0,2410.0,4665.0,inj,D,inj_D_LP,MSN,MSN
CELL.8542,CELL.8542,0,Injury_2DPI_rep3_SS200000147BL_D4,8542,10,2491.0,4662.0,inj,D,inj_D_LP,SSTIN,SSTIN
CELL.8543,CELL.8543,0,Injury_2DPI_rep3_SS200000147BL_D4,8543,0,1706.0,4664.0,inj,V,NO,OBNBL,OBNBL
CELL.8544,CELL.8544,5,Injury_2DPI_rep3_SS200000147BL_D4,8544,0,2858.0,4668.0,inj,D,inj_D_LP,MSN,MSN
CELL.8545,CELL.8545,5,Injury_2DPI_rep3_SS200000147BL_D4,8545,0,3025.0,4664.0,inj,D,inj_D_LP,MSN,MSN
CELL.8546,CELL.8546,0,Injury_2DPI_rep3_SS200000147BL_D4,8546,7,1894.0,4667.0,inj,V,NO,OBNBL,OBNBL
CELL.8547,CELL.8547,5,Injury_2DPI_rep3_SS200000147BL_D4,8547,0,3102.0,4677.0,inj,D,inj_D_LP,DIPC,TLNBL
CELL.8548,CELL.8548,5,Injury_2DPI_rep3_SS200000147BL_D4,8548,1,3382.0,4671.0,inj,D,inj_D_LP,DIPC,TLNBL
CELL.8549,CELL.8549,0,Injury_2DPI_rep3_SS200000147BL_D4,8549,0,1833.0,4675.0,inj,V,NO,MSN,MSN
CELL.8550,CELL.8550,0,Injury_2DPI_rep3_SS200000147BL_D4,8550,0,2640.0,4672.0,inj,D,inj_D_LP,MSN,MSN
CELL.8551,CELL.8551,0,Injury_2DPI_rep3_SS200000147BL_D4,8551,0,2716.0,4669.0,inj,D,inj_D_LP,MSN,MSN
CELL.8552,CELL.8552,6,Injury_2DPI_rep3_SS200000147BL_D4,8552,5,3562.0,4670.0,inj,D,inj_D_LP,NPTXEX,WSN
CELL.8553,CELL.8553,7,Injury_2DPI_rep3_SS200000147BL_D4,8553,5,4075.0,4667.0,inj,D,inj_D_LP,NPTXEX,WSN
CELL.8554,CELL.8554,8,Injury_2DPI_rep3_SS200000147BL_D4,8554,9,4294.0,4667.0,inj,D,inj_D_LP,MPEX,MPEX
CELL.8555,CELL.8555,0,Injury_2DPI_rep3_SS200000147BL_D4,8555,7,1734.0,4660.0,inj,V,NO,SCGNIN,SCGNIN
CELL.8556,CELL.8556,0,Injury_2DPI_rep3_SS200000147BL_D4,8556,0,2598.0,4662.0,inj,D,inj_D_LP,MSN,MSN
CELL.8557,CELL.8557,0,Injury_2DPI_rep3_SS200000147BL_D4,8557,7,1534.0,4670.0,inj,V,NO,SCGNIN,SCGNIN
CELL.8560,CELL.8560,0,Injury_2DPI_rep3_SS200000147BL_D4,8560,0,1861.0,4669.0,inj,V,NO,MSN,MSN
CELL.8561,CELL.8561,0,Injury_2DPI_rep3_SS200000147BL_D4,8561,0,2788.0,4672.0,inj,D,inj_D_LP,MSN,MSN
CELL.8562,CELL.8562,5,Injury_2DPI_rep3_SS200000147BL_D4,8562,0,2946.0,4670.0,inj,D,inj_D_LP,MSN,MSN
CELL.8563,CELL.8563,4,Injury_2DPI_rep3_SS200000147BL_D4,8563,6,3933.0,4670.0,inj,D,inj_D_LP,VLMC,VLMC
CELL.8564,CELL.8564,6,Injury_2DPI_rep3_SS200000147BL_D4,8564,3,3978.0,4670.0,inj,D,inj_D_LP,VLMC,VLMC
CELL.8565,CELL.8565,8,Injury_2DPI_rep3_SS200000147BL_D4,8565,0,2431.0,4675.0,inj,D,inj_D_LP,MSN,MSN
CELL.8566,CELL.8566,0,Injury_2DPI_rep3_SS200000147BL_D4,8566,0,2531.0,4672.0,inj,D,inj_D_LP,MSN,MSN
CELL.8567,CELL.8567,7,Injury_2DPI_rep3_SS200000147BL_D4,8567,0,2162.0,4688.0,inj,V,NO,MPEX,MPEX
CELL.8568,CELL.8568,8,Injury_2DPI_rep3_SS200000147BL_D4,8568,1,2321.0,4674.0,inj,V,NO,DIPC,TLNBL
CELL.8569,CELL.8569,5,Injury_2DPI_rep3_SS200000147BL_D4,8569,0,2825.0,4678.0,inj,D,inj_D_LP,MSN,MSN
CELL.8570,CELL.8570,5,Injury_2DPI_rep3_SS200000147BL_D4,8570,0,3255.0,4674.0,inj,D,inj_D_LP,MSN,MSN
CELL.8571,CELL.8571,5,Injury_2DPI_rep3_SS200000147BL_D4,8571,1,3456.0,4670.0,inj,D,inj_D_LP,DIPC,TLNBL
CELL.8572,CELL.8572,6,Injury_2DPI_rep3_SS200000147BL_D4,8572,5,3815.0,4677.0,inj,D,inj_D_LP,NPTXEX,NPTXEX
CELL.8573,CELL.8573,4,Injury_2DPI_rep3_SS200000147BL_D4,8573,6,638.0,4681.0,inj,V,NO,VLMC,VLMC
CELL.8574,CELL.8574,0,Injury_2DPI_rep3_SS200000147BL_D4,8574,0,2688.0,4678.0,inj,D,inj_D_LP,MSN,MSN
CELL.8575,CELL.8575,5,Injury_2DPI_rep3_SS200000147BL_D4,8575,0,3055.0,4676.0,inj,D,inj_D_LP,DIPC,TLNBL
CELL.8576,CELL.8576,0,Injury_2DPI_rep3_SS200000147BL_D4,8576,0,1814.0,4683.0,inj,V,NO,MSN,MSN
CELL.8577,CELL.8577,5,Injury_2DPI_rep3_SS200000147BL_D4,8577,0,2992.0,4678.0,inj,D,inj_D_LP,MSN,MSN
CELL.8578,CELL.8578,6,Injury_2DPI_rep3_SS200000147BL_D4,8578,5,3590.0,4673.0,inj,D,inj_D_LP,NPTXEX,WSN
CELL.8580,CELL.8580,5,Injury_2DPI_rep3_SS200000147BL_D4,8580,0,3227.0,4680.0,inj,D,inj_D_LP,DIPC,TLNBL
CELL.8581,CELL.8581,1,Injury_2DPI_rep3_SS200000147BL_D4,8581,10,1287.0,4677.0,inj,V,NO,SSTIN,SSTIN
CELL.8582,CELL.8582,0,Injury_2DPI_rep3_SS200000147BL_D4,8582,7,2037.0,4681.0,inj,V,NO,OBNBL,OBNBL
CELL.8583,CELL.8583,6,Injury_2DPI_rep3_SS200000147BL_D4,8583,3,4028.0,4681.0,inj,D,inj_D_LP,VLMC,VLMC
CELL.8584,CELL.8584,0,Injury_2DPI_rep3_SS200000147BL_D4,8584,0,1596.0,4685.0,inj,V,NO,MSN,MSN
CELL.8585,CELL.8585,8,Injury_2DPI_rep3_SS200000147BL_D4,8585,8,2462.0,4679.0,inj,D,inj_D_LP,CMPN,CMPN
CELL.8586,CELL.8586,8,Injury_2DPI_rep3_SS200000147BL_D4,8586,4,2247.0,4684.0,inj,V,NO,CCKIN,CCKIN
CELL.8587,CELL.8587,5,Injury_2DPI_rep3_SS200000147BL_D4,8587,1,3352.0,4682.0,inj,D,inj_D_LP,DIPC,TLNBL
CELL.8588,CELL.8588,6,Injury_2DPI_rep3_SS200000147BL_D4,8588,5,3677.0,4686.0,inj,D,inj_D_LP,NPTXEX,NPTXEX
CELL.8589,CELL.8589,6,Injury_2DPI_rep3_SS200000147BL_D4,8589,5,3847.0,4683.0,inj,D,inj_D_LP,NPTXEX,NPTXEX
CELL.8590,CELL.8590,0,Injury_2DPI_rep3_SS200000147BL_D4,8590,7,1754.0,4683.0,inj,V,NO,SCGNIN,SCGNIN
CELL.8591,CELL.8591,0,Injury_2DPI_rep3_SS200000147BL_D4,8591,7,2084.0,4686.0,inj,V,NO,SCGNIN,SCGNIN
CELL.8592,CELL.8592,6,Injury_2DPI_rep3_SS200000147BL_D4,8592,5,3538.0,4679.0,inj,D,inj_D_LP,NPTXEX,WSN
CELL.8593,CELL.8593,6,Injury_2DPI_rep3_SS200000147BL_D4,8593,9,3736.0,4688.0,inj,D,inj_D_LP,MPEX,MPEX
CELL.8594,CELL.8594,0,Injury_2DPI_rep3_SS200000147BL_D4,8594,7,1977.0,4683.0,inj,V,NO,SCGNIN,SCGNIN
CELL.8595,CELL.8595,5,Injury_2DPI_rep3_SS200000147BL_D4,8595,0,3285.0,4684.0,inj,D,inj_D_LP,MSN,MSN
CELL.8596,CELL.8596,0,Injury_2DPI_rep3_SS200000147BL_D4,8596,10,1364.0,4690.0,inj,V,NO,SSTIN,SSTIN
CELL.8597,CELL.8597,0,Injury_2DPI_rep3_SS200000147BL_D4,8597,0,1441.0,4685.0,inj,V,NO,OBNBL,OBNBL
CELL.8598,CELL.8598,0,Injury_2DPI_rep3_SS200000147BL_D4,8598,7,1629.0,4685.0,inj,V,NO,SCGNIN,SCGNIN
CELL.8599,CELL.8599,0,Injury_2DPI_rep3_SS200000147BL_D4,8599,0,1689.0,4680.0,inj,V,NO,OBNBL,OBNBL
CELL.8600,CELL.8600,0,Injury_2DPI_rep3_SS200000147BL_D4,8600,0,1791.0,4684.0,inj,V,NO,OBNBL,OBNBL
CELL.8601,CELL.8601,8,Injury_2DPI_rep3_SS200000147BL_D4,8601,4,2369.0,4690.0,inj,V,NO,CCKIN,CCKIN
CELL.8602,CELL.8602,5,Injury_2DPI_rep3_SS200000147BL_D4,8602,0,2969.0,4691.0,inj,D,inj_D_LP,MSN,MSN
CELL.8603,CELL.8603,0,Injury_2DPI_rep3_SS200000147BL_D4,8603,7,1949.0,4687.0,inj,V,NO,SCGNIN,SCGNIN
CELL.8604,CELL.8604,0,Injury_2DPI_rep3_SS200000147BL_D4,8604,0,2618.0,4681.0,inj,D,inj_D_LP,MSN,MSN
CELL.8605,CELL.8605,0,Injury_2DPI_rep3_SS200000147BL_D4,8605,0,2653.0,4688.0,inj,D,inj_D_LP,MSN,MSN
CELL.8606,CELL.8606,5,Injury_2DPI_rep3_SS200000147BL_D4,8606,0,3148.0,4681.0,inj,D,inj_D_LP,MSN,MSN
CELL.8607,CELL.8607,5,Injury_2DPI_rep3_SS200000147BL_D4,8607,9,3319.0,4693.0,inj,D,inj_D_LP,MPEX,MPEX
CELL.8608,CELL.8608,6,Injury_2DPI_rep3_SS200000147BL_D4,8608,14,3956.0,4689.0,inj,D,inj_D_LP,OLIGO,OLIGO
CELL.8610,CELL.8610,8,Injury_2DPI_rep3_SS200000147BL_D4,8610,7,2413.0,4688.0,inj,D,inj_D_LP,SCGNIN,SCGNIN
CELL.8611,CELL.8611,0,Injury_2DPI_rep3_SS200000147BL_D4,8611,0,2895.0,4698.0,inj,D,inj_D_LP,MSN,MSN
CELL.8612,CELL.8612,0,Injury_2DPI_rep3_SS200000147BL_D4,8612,0,2110.0,4690.0,inj,V,NO,OBNBL,OBNBL
CELL.8613,CELL.8613,5,Injury_2DPI_rep3_SS200000147BL_D4,8613,0,3411.0,4690.0,inj,D,inj_D_LP,MSN,MSN
CELL.8614,CELL.8614,0,Injury_2DPI_rep3_SS200000147BL_D4,8614,0,2016.0,4693.0,inj,V,NO,MSN,MSN
CELL.8615,CELL.8615,0,Injury_2DPI_rep3_SS200000147BL_D4,8615,0,2735.0,4684.0,inj,D,inj_D_LP,MSN,MSN
CELL.8616,CELL.8616,5,Injury_2DPI_rep3_SS200000147BL_D4,8616,0,2848.0,4693.0,inj,D,inj_D_LP,MSN,MSN
CELL.8617,CELL.8617,7,Injury_2DPI_rep3_SS200000147BL_D4,8617,10,2497.0,4692.0,inj,D,inj_D_LP,SSTIN,SSTIN
CELL.8618,CELL.8618,1,Injury_2DPI_rep3_SS200000147BL_D4,8618,4,1214.0,4679.0,inj,V,NO,CCKIN,CCKIN
CELL.8619,CELL.8619,6,Injury_2DPI_rep3_SS200000147BL_D4,8619,5,3581.0,4697.0,inj,D,inj_D_LP,NPTXEX,NPTXEX
CELL.8620,CELL.8620,6,Injury_2DPI_rep3_SS200000147BL_D4,8620,5,3483.0,4692.0,inj,D,inj_D_LP,NPTXEX,WSN
CELL.8621,CELL.8621,6,Injury_2DPI_rep3_SS200000147BL_D4,8621,4,3516.0,4692.0,inj,D,inj_D_LP,CCKIN,CCKIN
CELL.8622,CELL.8622,6,Injury_2DPI_rep3_SS200000147BL_D4,8622,5,3892.0,4697.0,inj,D,inj_D_LP,NPTXEX,NPTXEX
CELL.8623,CELL.8623,8,Injury_2DPI_rep3_SS200000147BL_D4,8623,4,2133.0,4698.0,inj,V,NO,CCKIN,CCKIN
CELL.8624,CELL.8624,5,Injury_2DPI_rep3_SS200000147BL_D4,8624,4,3436.0,4699.0,inj,D,inj_D_LP,CCKIN,CCKIN
CELL.8625,CELL.8625,0,Injury_2DPI_rep3_SS200000147BL_D4,8625,0,2542.0,4692.0,inj,D,inj_D_LP,MSN,MSN
CELL.8626,CELL.8626,5,Injury_2DPI_rep3_SS200000147BL_D4,8626,0,3010.0,4694.0,inj,D,inj_D_LP,MSN,MSN
CELL.8627,CELL.8627,1,Injury_2DPI_rep3_SS200000147BL_D4,8627,4,1314.0,4701.0,inj,V,NO,VLMC,VLMC
CELL.8628,CELL.8628,0,Injury_2DPI_rep3_SS200000147BL_D4,8628,0,1520.0,4697.0,inj,V,NO,OBNBL,OBNBL
CELL.8629,CELL.8629,8,Injury_2DPI_rep3_SS200000147BL_D4,8629,0,2440.0,4707.0,inj,D,inj_D_LP,MSN,MSN
CELL.8630,CELL.8630,0,Injury_2DPI_rep3_SS200000147BL_D4,8630,0,2573.0,4701.0,inj,D,inj_D_LP,MSN,MSN
CELL.8631,CELL.8631,6,Injury_2DPI_rep3_SS200000147BL_D4,8631,5,3559.0,4702.0,inj,D,inj_D_LP,NPTXEX,NPTXEX
CELL.8633,CELL.8633,5,Injury_2DPI_rep3_SS200000147BL_D4,8633,0,2938.0,4699.0,inj,D,inj_D_LP,MSN,MSN
CELL.8634,CELL.8634,5,Injury_2DPI_rep3_SS200000147BL_D4,8634,0,3120.0,4702.0,inj,D,inj_D_LP,MSN,MSN
