,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,Celltype,inj_uninj,D_V,Annotation_Final,Annotation_0306
CELL.11334,CELL.11334,1,Injury_control_FP200000239BL_E3,11334,2,StriatumIN,inj,V,MSN,MSN
CELL.11335,CELL.11335,2,Injury_control_FP200000239BL_E3,11335,3,CP,inj,D,CP,CP
CELL.11337,CELL.11337,7,Injury_control_FP200000239BL_E3,11337,9,DPEX,inj,D,DPEX,DPEX
CELL.11338,CELL.11338,1,Injury_control_FP200000239BL_E3,11338,2,MSN,inj,V,MSN,MSN
CELL.11339,CELL.11339,3,Injury_control_FP200000239BL_E3,11339,12,SFRP1RGC,inj,V,SFRPRGC,SFRPEGC
CELL.11340,CELL.11340,3,Injury_control_FP200000239BL_E3,11340,12,SFRP1RGC,inj,V,SFRPRGC,SFRPEGC
CELL.11341,CELL.11341,3,Injury_control_FP200000239BL_E3,11341,1,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.11342,CELL.11342,1,Injury_control_FP200000239BL_E3,11342,2,MSN,inj,V,MSN,MSN
CELL.11343,CELL.11343,1,Injury_control_FP200000239BL_E3,11343,2,StriatumIN,inj,V,MSN,MSN
CELL.11344,CELL.11344,0,Injury_control_FP200000239BL_E3,11344,2,StriatumIN,inj,V,MSN,MSN
CELL.11345,CELL.11345,2,Injury_control_FP200000239BL_E3,11345,3,CP,inj,D,CP,CP
CELL.11346,CELL.11346,1,Injury_control_FP200000239BL_E3,11346,14,StriatumIN,inj,V,NPYIN,NPYIN
CELL.11347,CELL.11347,1,Injury_control_FP200000239BL_E3,11347,2,StriatumIN,inj,V,MSN,MSN
CELL.11348,CELL.11348,1,Injury_control_FP200000239BL_E3,11348,2,StriatumIN,inj,V,MSN,MSN
CELL.11349,CELL.11349,3,Injury_control_FP200000239BL_E3,11349,1,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.11350,CELL.11350,3,Injury_control_FP200000239BL_E3,11350,1,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.11351,CELL.11351,7,Injury_control_FP200000239BL_E3,11351,9,DPEX,inj,D,DPEX,DPEX
CELL.11353,CELL.11353,3,Injury_control_FP200000239BL_E3,11353,1,SFRP1RGC,inj,V,DIPC,TLNBL
CELL.11355,CELL.11355,2,Injury_control_FP200000239BL_E3,11355,8,VLMC,inj,D,VLMC,VLMC
CELL.11356,CELL.11356,2,Injury_control_FP200000239BL_E3,11356,3,CP,inj,D,CP,CP
CELL.11357,CELL.11357,7,Injury_control_FP200000239BL_E3,11357,9,SSTIN,inj,D,DPEX,DPEX
CELL.11358,CELL.11358,1,Injury_control_FP200000239BL_E3,11358,2,MSN,inj,V,MSN,MSN
CELL.11359,CELL.11359,4,Injury_control_FP200000239BL_E3,11359,7,NPTXEX,inj,D,NPTXEX,NPTXEX
CELL.11360,CELL.11360,2,Injury_control_FP200000239BL_E3,11360,3,VLMC,inj,V,VLMC,VLMC
CELL.11361,CELL.11361,0,Injury_control_FP200000239BL_E3,11361,10,BKC,inj,V,CCKIN,CCKIN
CELL.11363,CELL.11363,1,Injury_control_FP200000239BL_E3,11363,2,BKC,inj,V,CCKIN,CCKIN
CELL.11364,CELL.11364,3,Injury_control_FP200000239BL_E3,11364,12,SFRP1RGC,inj,V,SFRPRGC,SFRPEGC
CELL.11367,CELL.11367,3,Injury_control_FP200000239BL_E3,11367,1,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.11368,CELL.11368,3,Injury_control_FP200000239BL_E3,11368,12,SFRP1RGC,inj,V,SFRPRGC,SFRPEGC
CELL.11369,CELL.11369,7,Injury_control_FP200000239BL_E3,11369,4,MPEX,inj,D,MPEX,MPEX
CELL.11370,CELL.11370,1,Injury_control_FP200000239BL_E3,11370,2,StriatumIN,inj,V,MSN,MSN
CELL.11371,CELL.11371,0,Injury_control_FP200000239BL_E3,11371,2,StriatumIN,inj,V,MSN,MSN
CELL.11372,CELL.11372,7,Injury_control_FP200000239BL_E3,11372,9,DPEX,inj,D,DPEX,DPEX
CELL.11373,CELL.11373,1,Injury_control_FP200000239BL_E3,11373,2,MSN,inj,V,MSN,MSN
CELL.11374,CELL.11374,1,Injury_control_FP200000239BL_E3,11374,2,StriatumIN,inj,V,MSN,MSN
CELL.11375,CELL.11375,1,Injury_control_FP200000239BL_E3,11375,2,StriatumIN,inj,V,MSN,MSN
CELL.11376,CELL.11376,7,Injury_control_FP200000239BL_E3,11376,9,DPEX,inj,D,DPEX,DPEX
CELL.11377,CELL.11377,1,Injury_control_FP200000239BL_E3,11377,10,BKC,inj,V,CCKIN,CCKIN
CELL.11378,CELL.11378,3,Injury_control_FP200000239BL_E3,11378,1,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.11379,CELL.11379,4,Injury_control_FP200000239BL_E3,11379,3,CP,inj,D,CP,CP
CELL.11380,CELL.11380,1,Injury_control_FP200000239BL_E3,11380,2,MSN,inj,V,MSN,MSN
CELL.11381,CELL.11381,1,Injury_control_FP200000239BL_E3,11381,2,StriatumIN,inj,V,MSN,MSN
CELL.11382,CELL.11382,1,Injury_control_FP200000239BL_E3,11382,2,MSN,inj,V,MSN,MSN
CELL.11383,CELL.11383,3,Injury_control_FP200000239BL_E3,11383,1,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.11384,CELL.11384,3,Injury_control_FP200000239BL_E3,11384,1,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.11385,CELL.11385,7,Injury_control_FP200000239BL_E3,11385,9,DPEX,inj,D,DPEX,DPEX
CELL.11387,CELL.11387,1,Injury_control_FP200000239BL_E3,11387,2,StriatumIN,inj,V,MSN,MSN
CELL.11389,CELL.11389,2,Injury_control_FP200000239BL_E3,11389,8,VLMC,inj,D,VLMC,VLMC
CELL.11390,CELL.11390,7,Injury_control_FP200000239BL_E3,11390,9,DPEX,inj,D,DPEX,DPEX
CELL.11391,CELL.11391,1,Injury_control_FP200000239BL_E3,11391,2,MSN,inj,V,MSN,MSN
CELL.11392,CELL.11392,1,Injury_control_FP200000239BL_E3,11392,2,StriatumIN,inj,V,MSN,MSN
CELL.11393,CELL.11393,1,Injury_control_FP200000239BL_E3,11393,0,StriatumIN,inj,V,CMPN,CMPN
CELL.11396,CELL.11396,1,Injury_control_FP200000239BL_E3,11396,10,BKC,inj,V,CCKIN,CCKIN
CELL.11397,CELL.11397,1,Injury_control_FP200000239BL_E3,11397,2,MSN,inj,V,MSN,MSN
CELL.11398,CELL.11398,1,Injury_control_FP200000239BL_E3,11398,2,MSN,inj,V,MSN,MSN
CELL.11399,CELL.11399,1,Injury_control_FP200000239BL_E3,11399,2,StriatumIN,inj,V,MSN,MSN
CELL.11400,CELL.11400,1,Injury_control_FP200000239BL_E3,11400,2,StriatumIN,inj,V,MSN,MSN
CELL.11401,CELL.11401,1,Injury_control_FP200000239BL_E3,11401,2,StriatumIN,inj,V,MSN,MSN
CELL.11402,CELL.11402,2,Injury_control_FP200000239BL_E3,11402,7,NPTXEX,inj,D,NPTXEX,NPTXEX
CELL.11403,CELL.11403,4,Injury_control_FP200000239BL_E3,11403,2,StriatumIN,inj,D,MSN,MSN
CELL.11404,CELL.11404,3,Injury_control_FP200000239BL_E3,11404,12,SFRP1RGC,inj,V,SFRPRGC,SFRPEGC
CELL.11405,CELL.11405,1,Injury_control_FP200000239BL_E3,11405,10,BKC,inj,V,CCKIN,CCKIN
CELL.11406,CELL.11406,3,Injury_control_FP200000239BL_E3,11406,1,SFRP1RGC,inj,V,DIPC,TLNBL
CELL.11407,CELL.11407,3,Injury_control_FP200000239BL_E3,11407,12,SFRP1RGC,inj,V,SFRPRGC,SFRPEGC
CELL.11408,CELL.11408,3,Injury_control_FP200000239BL_E3,11408,12,SFRP1RGC,inj,V,SFRPRGC,SFRPEGC
CELL.11409,CELL.11409,3,Injury_control_FP200000239BL_E3,11409,12,SFRP1RGC,inj,V,SFRPRGC,SFRPEGC
CELL.11410,CELL.11410,2,Injury_control_FP200000239BL_E3,11410,3,CP,inj,D,CP,CP
CELL.11411,CELL.11411,3,Injury_control_FP200000239BL_E3,11411,1,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.11412,CELL.11412,1,Injury_control_FP200000239BL_E3,11412,14,StriatumIN,inj,V,NPYIN,NPYIN
CELL.11413,CELL.11413,7,Injury_control_FP200000239BL_E3,11413,5,NPTXEX,inj,D,NPTXEX,NPTXEX
CELL.11414,CELL.11414,1,Injury_control_FP200000239BL_E3,11414,2,MSN,inj,V,MSN,MSN
CELL.11415,CELL.11415,1,Injury_control_FP200000239BL_E3,11415,2,StriatumIN,inj,V,MSN,MSN
CELL.11416,CELL.11416,1,Injury_control_FP200000239BL_E3,11416,2,StriatumIN,inj,V,MSN,MSN
CELL.11417,CELL.11417,1,Injury_control_FP200000239BL_E3,11417,13,SSTIN,inj,V,SSTIN,SSTIN
CELL.11418,CELL.11418,1,Injury_control_FP200000239BL_E3,11418,0,CMPN,inj,V,CMPN,CMPN
CELL.11419,CELL.11419,2,Injury_control_FP200000239BL_E3,11419,8,VLMC,inj,D,VLMC,VLMC
CELL.11421,CELL.11421,3,Injury_control_FP200000239BL_E3,11421,1,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.11422,CELL.11422,7,Injury_control_FP200000239BL_E3,11422,9,DPEX,inj,D,DPEX,DPEX
CELL.11423,CELL.11423,1,Injury_control_FP200000239BL_E3,11423,2,MSN,inj,V,MSN,MSN
CELL.11424,CELL.11424,1,Injury_control_FP200000239BL_E3,11424,2,MSN,inj,V,MSN,MSN
CELL.11425,CELL.11425,3,Injury_control_FP200000239BL_E3,11425,12,SFRP1RGC,inj,V,SFRPRGC,SFRPEGC
CELL.11426,CELL.11426,7,Injury_control_FP200000239BL_E3,11426,9,DPEX,inj,D,DPEX,DPEX
CELL.11427,CELL.11427,1,Injury_control_FP200000239BL_E3,11427,2,MSN,inj,V,MSN,MSN
CELL.11428,CELL.11428,3,Injury_control_FP200000239BL_E3,11428,12,SFRP1RGC,inj,V,SFRPRGC,SFRPEGC
CELL.11429,CELL.11429,1,Injury_control_FP200000239BL_E3,11429,1,SFRP1RGC,inj,V,DIPC,TLNBL
CELL.11430,CELL.11430,2,Injury_control_FP200000239BL_E3,11430,8,VLMC,inj,D,VLMC,VLMC
CELL.11432,CELL.11432,1,Injury_control_FP200000239BL_E3,11432,2,MSN,inj,V,MSN,MSN
CELL.11433,CELL.11433,1,Injury_control_FP200000239BL_E3,11433,2,MSN,inj,V,MSN,MSN
CELL.11434,CELL.11434,1,Injury_control_FP200000239BL_E3,11434,1,StriatumIN,inj,V,DIPC,TLNBL
CELL.11435,CELL.11435,7,Injury_control_FP200000239BL_E3,11435,9,DPEX,inj,D,DPEX,DPEX
CELL.11437,CELL.11437,1,Injury_control_FP200000239BL_E3,11437,2,MSN,inj,V,CCKIN,CCKIN
CELL.11438,CELL.11438,1,Injury_control_FP200000239BL_E3,11438,2,StriatumIN,inj,V,MSN,MSN
CELL.11439,CELL.11439,1,Injury_control_FP200000239BL_E3,11439,2,SFRP1RGC,inj,V,DIPC,TLNBL
CELL.11440,CELL.11440,1,Injury_control_FP200000239BL_E3,11440,2,StriatumIN,inj,V,MSN,MSN
CELL.11441,CELL.11441,3,Injury_control_FP200000239BL_E3,11441,12,SFRP1RGC,inj,V,SFRPRGC,SFRPEGC
CELL.11443,CELL.11443,7,Injury_control_FP200000239BL_E3,11443,14,SSTIN,inj,D,NPYIN,NPYIN
CELL.11444,CELL.11444,7,Injury_control_FP200000239BL_E3,11444,9,DPEX,inj,D,DPEX,DPEX
CELL.11445,CELL.11445,7,Injury_control_FP200000239BL_E3,11445,3,CP,inj,D,CP,CP
CELL.11446,CELL.11446,1,Injury_control_FP200000239BL_E3,11446,2,StriatumIN,inj,V,MSN,MSN
CELL.11447,CELL.11447,3,Injury_control_FP200000239BL_E3,11447,1,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.11448,CELL.11448,3,Injury_control_FP200000239BL_E3,11448,12,SFRP1RGC,inj,V,SFRPRGC,SFRPEGC
CELL.11449,CELL.11449,3,Injury_control_FP200000239BL_E3,11449,1,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.11450,CELL.11450,7,Injury_control_FP200000239BL_E3,11450,9,DPEX,inj,D,DPEX,DPEX
CELL.11451,CELL.11451,1,Injury_control_FP200000239BL_E3,11451,1,SFRP1RGC,inj,D,DIPC,TLNBL
CELL.11452,CELL.11452,2,Injury_control_FP200000239BL_E3,11452,3,VLMC,inj,D,VLMC,VLMC
CELL.11453,CELL.11453,3,Injury_control_FP200000239BL_E3,11453,1,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.11454,CELL.11454,1,Injury_control_FP200000239BL_E3,11454,10,BKC,inj,V,CCKIN,CCKIN
CELL.11455,CELL.11455,1,Injury_control_FP200000239BL_E3,11455,2,MSN,inj,V,MSN,MSN
CELL.11456,CELL.11456,1,Injury_control_FP200000239BL_E3,11456,2,StriatumIN,inj,V,MSN,MSN
CELL.11457,CELL.11457,1,Injury_control_FP200000239BL_E3,11457,2,StriatumIN,inj,V,MSN,MSN
CELL.11458,CELL.11458,1,Injury_control_FP200000239BL_E3,11458,10,BKC,inj,V,CCKIN,CCKIN
CELL.11459,CELL.11459,1,Injury_control_FP200000239BL_E3,11459,2,StriatumIN,inj,V,MSN,MSN
CELL.11460,CELL.11460,3,Injury_control_FP200000239BL_E3,11460,12,SFRP1RGC,inj,V,SFRPRGC,SFRPEGC
CELL.11461,CELL.11461,1,Injury_control_FP200000239BL_E3,11461,2,StriatumIN,inj,V,MSN,MSN
CELL.11462,CELL.11462,3,Injury_control_FP200000239BL_E3,11462,1,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.11463,CELL.11463,7,Injury_control_FP200000239BL_E3,11463,9,DPEX,inj,D,DPEX,DPEX
CELL.11464,CELL.11464,3,Injury_control_FP200000239BL_E3,11464,12,SFRP1RGC,inj,V,SFRPRGC,SFRPEGC
CELL.11466,CELL.11466,1,Injury_control_FP200000239BL_E3,11466,2,MSN,inj,V,MSN,MSN
CELL.11467,CELL.11467,1,Injury_control_FP200000239BL_E3,11467,2,StriatumIN,inj,V,MSN,MSN
CELL.11468,CELL.11468,7,Injury_control_FP200000239BL_E3,11468,9,DPEX,inj,D,WNTRGC,WNTEGC
CELL.11469,CELL.11469,1,Injury_control_FP200000239BL_E3,11469,2,MSN,inj,V,MSN,MSN
CELL.11470,CELL.11470,1,Injury_control_FP200000239BL_E3,11470,2,StriatumIN,inj,V,MSN,MSN
CELL.11471,CELL.11471,3,Injury_control_FP200000239BL_E3,11471,12,SFRP1RGC,inj,V,SFRPRGC,SFRPEGC
CELL.11472,CELL.11472,2,Injury_control_FP200000239BL_E3,11472,3,IMC,inj,D,Microglia,MCG
CELL.11473,CELL.11473,7,Injury_control_FP200000239BL_E3,11473,9,DPEX,inj,D,DPEX,DPEX
CELL.11474,CELL.11474,1,Injury_control_FP200000239BL_E3,11474,2,StriatumIN,inj,V,MSN,MSN
CELL.11475,CELL.11475,1,Injury_control_FP200000239BL_E3,11475,3,SFRP1RGC,inj,V,DIPC,TLNBL
CELL.11476,CELL.11476,1,Injury_control_FP200000239BL_E3,11476,2,StriatumIN,inj,V,MSN,MSN
CELL.11477,CELL.11477,1,Injury_control_FP200000239BL_E3,11477,2,MSN,inj,V,MSN,MSN
CELL.11478,CELL.11478,3,Injury_control_FP200000239BL_E3,11478,12,SFRP1RGC,inj,V,SFRPRGC,SFRPEGC
CELL.11480,CELL.11480,1,Injury_control_FP200000239BL_E3,11480,1,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.11481,CELL.11481,3,Injury_control_FP200000239BL_E3,11481,1,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.11482,CELL.11482,7,Injury_control_FP200000239BL_E3,11482,7,NPTXEX,inj,D,NPTXEX,NPTXEX
CELL.11483,CELL.11483,7,Injury_control_FP200000239BL_E3,11483,9,DPEX,inj,D,DPEX,DPEX
CELL.11484,CELL.11484,1,Injury_control_FP200000239BL_E3,11484,10,BKC,inj,V,CCKIN,CCKIN
CELL.11486,CELL.11486,7,Injury_control_FP200000239BL_E3,11486,9,DPEX,inj,D,DPEX,DPEX
CELL.11487,CELL.11487,1,Injury_control_FP200000239BL_E3,11487,2,MSN,inj,V,MSN,MSN
CELL.11488,CELL.11488,1,Injury_control_FP200000239BL_E3,11488,12,SFRP1RGC,inj,V,SFRPRGC,SFRPEGC
CELL.11489,CELL.11489,4,Injury_control_FP200000239BL_E3,11489,3,CP,inj,D,CP,CP
CELL.11490,CELL.11490,7,Injury_control_FP200000239BL_E3,11490,7,SSTIN,inj,D,NPYIN,NPYIN
CELL.11491,CELL.11491,1,Injury_control_FP200000239BL_E3,11491,2,StriatumIN,inj,V,MSN,MSN
CELL.11492,CELL.11492,1,Injury_control_FP200000239BL_E3,11492,2,StriatumIN,inj,V,MSN,MSN
CELL.11493,CELL.11493,7,Injury_control_FP200000239BL_E3,11493,9,DPEX,inj,D,DPEX,DPEX
CELL.11494,CELL.11494,1,Injury_control_FP200000239BL_E3,11494,2,MSN,inj,V,MSN,MSN
CELL.11495,CELL.11495,1,Injury_control_FP200000239BL_E3,11495,2,StriatumIN,inj,V,MSN,MSN
CELL.11496,CELL.11496,3,Injury_control_FP200000239BL_E3,11496,1,SFRP1RGC,inj,V,DIPC,TLNBL
CELL.11497,CELL.11497,3,Injury_control_FP200000239BL_E3,11497,1,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.11498,CELL.11498,3,Injury_control_FP200000239BL_E3,11498,1,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.11499,CELL.11499,7,Injury_control_FP200000239BL_E3,11499,9,DPEX,inj,D,DPEX,DPEX
CELL.11500,CELL.11500,1,Injury_control_FP200000239BL_E3,11500,2,StriatumIN,inj,V,MSN,MSN
CELL.11501,CELL.11501,3,Injury_control_FP200000239BL_E3,11501,1,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.11502,CELL.11502,3,Injury_control_FP200000239BL_E3,11502,1,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.11503,CELL.11503,2,Injury_control_FP200000239BL_E3,11503,3,CP,inj,D,CP,CP
CELL.11504,CELL.11504,1,Injury_control_FP200000239BL_E3,11504,10,BKC,inj,V,CCKIN,CCKIN
CELL.11506,CELL.11506,1,Injury_control_FP200000239BL_E3,11506,2,StriatumIN,inj,V,MSN,MSN
CELL.11508,CELL.11508,1,Injury_control_FP200000239BL_E3,11508,2,MSN,inj,V,MSN,MSN
CELL.11509,CELL.11509,7,Injury_control_FP200000239BL_E3,11509,9,DPEX,inj,D,DPEX,DPEX
CELL.11510,CELL.11510,2,Injury_control_FP200000239BL_E3,11510,3,VLMC,inj,V,VLMC,VLMC
CELL.11511,CELL.11511,7,Injury_control_FP200000239BL_E3,11511,14,SSTIN,inj,D,NPYIN,NPYIN
CELL.11513,CELL.11513,1,Injury_control_FP200000239BL_E3,11513,2,MSN,inj,V,MSN,MSN
CELL.11514,CELL.11514,1,Injury_control_FP200000239BL_E3,11514,2,StriatumIN,inj,V,MSN,MSN
CELL.11515,CELL.11515,1,Injury_control_FP200000239BL_E3,11515,2,StriatumIN,inj,V,MSN,MSN
CELL.11517,CELL.11517,1,Injury_control_FP200000239BL_E3,11517,2,StriatumIN,inj,V,MSN,MSN
CELL.11518,CELL.11518,3,Injury_control_FP200000239BL_E3,11518,12,SFRP1RGC,inj,V,SFRPRGC,SFRPEGC
CELL.11520,CELL.11520,1,Injury_control_FP200000239BL_E3,11520,2,MSN,inj,V,MSN,MSN
CELL.11521,CELL.11521,1,Injury_control_FP200000239BL_E3,11521,2,StriatumIN,inj,V,MSN,MSN
CELL.11522,CELL.11522,2,Injury_control_FP200000239BL_E3,11522,3,CP,inj,D,CP,CP
CELL.11523,CELL.11523,1,Injury_control_FP200000239BL_E3,11523,2,MSN,inj,V,MSN,MSN
CELL.11524,CELL.11524,1,Injury_control_FP200000239BL_E3,11524,2,StriatumIN,inj,V,MSN,MSN
CELL.11525,CELL.11525,3,Injury_control_FP200000239BL_E3,11525,12,SFRP1RGC,inj,V,SFRPRGC,SFRPEGC
CELL.11526,CELL.11526,2,Injury_control_FP200000239BL_E3,11526,8,VLMC,inj,D,VLMC,VLMC
CELL.11528,CELL.11528,1,Injury_control_FP200000239BL_E3,11528,2,MSN,inj,V,MSN,MSN
CELL.11529,CELL.11529,1,Injury_control_FP200000239BL_E3,11529,2,MSN,inj,V,MSN,MSN
CELL.11532,CELL.11532,1,Injury_control_FP200000239BL_E3,11532,10,BKC,inj,V,CCKIN,CCKIN
CELL.11533,CELL.11533,1,Injury_control_FP200000239BL_E3,11533,2,MSN,inj,V,MSN,MSN
CELL.11534,CELL.11534,1,Injury_control_FP200000239BL_E3,11534,2,StriatumIN,inj,V,MSN,MSN
CELL.11535,CELL.11535,3,Injury_control_FP200000239BL_E3,11535,12,SFRP1RGC,inj,V,SFRPRGC,SFRPEGC
CELL.11537,CELL.11537,1,Injury_control_FP200000239BL_E3,11537,2,StriatumIN,inj,V,MSN,MSN
CELL.11538,CELL.11538,1,Injury_control_FP200000239BL_E3,11538,2,StriatumIN,inj,V,MSN,MSN
CELL.11539,CELL.11539,1,Injury_control_FP200000239BL_E3,11539,1,SFRP1RGC,inj,V,DIPC,TLNBL
CELL.11540,CELL.11540,7,Injury_control_FP200000239BL_E3,11540,7,DPEX,inj,D,DPEX,DPEX
CELL.11541,CELL.11541,7,Injury_control_FP200000239BL_E3,11541,9,SSTIN,inj,D,DPEX,DPEX
CELL.11542,CELL.11542,3,Injury_control_FP200000239BL_E3,11542,12,SFRP1RGC,inj,V,SFRPRGC,SFRPEGC
CELL.11543,CELL.11543,7,Injury_control_FP200000239BL_E3,11543,1,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.11544,CELL.11544,7,Injury_control_FP200000239BL_E3,11544,9,DPEX,inj,D,DPEX,DPEX
CELL.11545,CELL.11545,7,Injury_control_FP200000239BL_E3,11545,9,DPEX,inj,D,DPEX,DPEX
CELL.11546,CELL.11546,1,Injury_control_FP200000239BL_E3,11546,10,BKC,inj,V,CCKIN,CCKIN
CELL.11547,CELL.11547,1,Injury_control_FP200000239BL_E3,11547,2,StriatumIN,inj,V,MSN,MSN
CELL.11548,CELL.11548,2,Injury_control_FP200000239BL_E3,11548,8,VLMC,inj,D,VLMC,VLMC
CELL.11549,CELL.11549,3,Injury_control_FP200000239BL_E3,11549,1,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.11550,CELL.11550,3,Injury_control_FP200000239BL_E3,11550,1,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.11551,CELL.11551,7,Injury_control_FP200000239BL_E3,11551,9,DPEX,inj,D,DPEX,DPEX
CELL.11552,CELL.11552,1,Injury_control_FP200000239BL_E3,11552,10,BKC,inj,V,CCKIN,CCKIN
CELL.11553,CELL.11553,1,Injury_control_FP200000239BL_E3,11553,2,MSN,inj,V,MSN,MSN
CELL.11554,CELL.11554,1,Injury_control_FP200000239BL_E3,11554,2,StriatumIN,inj,V,MSN,MSN
CELL.11555,CELL.11555,1,Injury_control_FP200000239BL_E3,11555,1,SFRP1RGC,inj,V,DIPC,TLNBL
CELL.11556,CELL.11556,1,Injury_control_FP200000239BL_E3,11556,11,CMPN,inj,V,SCGNIN,SCGNIN
CELL.11557,CELL.11557,3,Injury_control_FP200000239BL_E3,11557,1,SFRP1RGC,inj,V,DIPC,TLNBL
CELL.11558,CELL.11558,3,Injury_control_FP200000239BL_E3,11558,1,SFRP1RGC,inj,V,DIPC,TLNBL
CELL.11559,CELL.11559,3,Injury_control_FP200000239BL_E3,11559,1,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.11561,CELL.11561,7,Injury_control_FP200000239BL_E3,11561,9,DPEX,inj,D,DPEX,DPEX
CELL.11563,CELL.11563,1,Injury_control_FP200000239BL_E3,11563,10,BKC,inj,V,CCKIN,CCKIN
CELL.11564,CELL.11564,1,Injury_control_FP200000239BL_E3,11564,2,MSN,inj,V,MSN,MSN
CELL.11565,CELL.11565,2,Injury_control_FP200000239BL_E3,11565,3,VLMC,inj,D,VLMC,VLMC
CELL.11566,CELL.11566,1,Injury_control_FP200000239BL_E3,11566,10,BKC,inj,V,CCKIN,CCKIN
CELL.11567,CELL.11567,1,Injury_control_FP200000239BL_E3,11567,2,MSN,inj,V,MSN,MSN
CELL.11569,CELL.11569,1,Injury_control_FP200000239BL_E3,11569,2,StriatumIN,inj,V,MSN,MSN
CELL.11570,CELL.11570,2,Injury_control_FP200000239BL_E3,11570,3,SFRP1RGC,inj,D,CP,CP
CELL.11571,CELL.11571,7,Injury_control_FP200000239BL_E3,11571,9,DPEX,inj,D,DPEX,DPEX
CELL.11572,CELL.11572,1,Injury_control_FP200000239BL_E3,11572,2,StriatumIN,inj,V,MSN,MSN
CELL.11573,CELL.11573,3,Injury_control_FP200000239BL_E3,11573,12,SFRP1RGC,inj,V,SFRPRGC,SFRPEGC
CELL.11574,CELL.11574,1,Injury_control_FP200000239BL_E3,11574,2,MSN,inj,V,MSN,MSN
CELL.11575,CELL.11575,3,Injury_control_FP200000239BL_E3,11575,1,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.11576,CELL.11576,1,Injury_control_FP200000239BL_E3,11576,2,StriatumIN,inj,V,MSN,MSN
CELL.11577,CELL.11577,3,Injury_control_FP200000239BL_E3,11577,1,SFRP1RGC,inj,V,DIPC,TLNBL
CELL.11578,CELL.11578,7,Injury_control_FP200000239BL_E3,11578,9,DPEX,inj,D,DPEX,DPEX
CELL.11580,CELL.11580,1,Injury_control_FP200000239BL_E3,11580,10,BKC,inj,V,CCKIN,CCKIN
CELL.11581,CELL.11581,1,Injury_control_FP200000239BL_E3,11581,0,StriatumIN,inj,V,CMPN,CMPN
CELL.11582,CELL.11582,3,Injury_control_FP200000239BL_E3,11582,1,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.11583,CELL.11583,2,Injury_control_FP200000239BL_E3,11583,3,CP,inj,D,CP,CP
CELL.11584,CELL.11584,1,Injury_control_FP200000239BL_E3,11584,3,VLMC,inj,V,VLMC,VLMC
CELL.11585,CELL.11585,3,Injury_control_FP200000239BL_E3,11585,12,SFRP1RGC,inj,V,SFRPRGC,SFRPEGC
CELL.11586,CELL.11586,1,Injury_control_FP200000239BL_E3,11586,2,StriatumIN,inj,V,MSN,MSN
CELL.11587,CELL.11587,1,Injury_control_FP200000239BL_E3,11587,2,MSN,inj,V,MSN,MSN
CELL.11588,CELL.11588,1,Injury_control_FP200000239BL_E3,11588,2,StriatumIN,inj,V,NPYIN,NPYIN
CELL.11589,CELL.11589,2,Injury_control_FP200000239BL_E3,11589,6,SFRP1RGC,inj,V,DIPC,TLNBL
CELL.11590,CELL.11590,3,Injury_control_FP200000239BL_E3,11590,1,SFRP1RGC,inj,V,DIPC,TLNBL
CELL.11591,CELL.11591,1,Injury_control_FP200000239BL_E3,11591,2,BKC,inj,V,CCKIN,CCKIN
CELL.11592,CELL.11592,7,Injury_control_FP200000239BL_E3,11592,9,DPEX,inj,D,DPEX,DPEX
CELL.11593,CELL.11593,0,Injury_control_FP200000239BL_E3,11593,2,MSN,inj,V,CCKIN,CCKIN
CELL.11594,CELL.11594,1,Injury_control_FP200000239BL_E3,11594,2,StriatumIN,inj,V,MSN,MSN
CELL.11595,CELL.11595,1,Injury_control_FP200000239BL_E3,11595,2,StriatumIN,inj,V,MSN,MSN
CELL.11596,CELL.11596,7,Injury_control_FP200000239BL_E3,11596,7,NPTXEX,inj,D,NPTXEX,NPTXEX
