,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,x_center,y_center,inj_uninj,D_V,inj_M_L,Annotation_Final,Annotation_0306
CELL.39074,CELL.39074,3,Injury_10DPI_rep1_SS200000147BL_B5,39074,7,4906.0,6849.0,inj,V,NO,MPEX,MPEX
CELL.39075,CELL.39075,3,Injury_10DPI_rep1_SS200000147BL_B5,39075,7,5001.0,6849.0,inj,V,NO,MPEX,MPEX
CELL.39080,CELL.39080,0,Injury_10DPI_rep1_SS200000147BL_B5,39080,1,3412.0,6849.0,inj,V,NO,CMPN,CMPN
CELL.39081,CELL.39081,7,Injury_10DPI_rep1_SS200000147BL_B5,39081,11,4499.0,6851.0,inj,V,NO,REARGC,REAEGC
CELL.39082,CELL.39082,7,Injury_10DPI_rep1_SS200000147BL_B5,39082,7,6012.0,6855.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.39083,CELL.39083,3,Injury_10DPI_rep1_SS200000147BL_B5,39083,7,6059.0,6848.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.39084,CELL.39084,7,Injury_10DPI_rep1_SS200000147BL_B5,39084,7,6937.0,6849.0,inj,D,inj_D_MP,Microglia,MCG
CELL.39088,CELL.39088,7,Injury_10DPI_rep1_SS200000147BL_B5,39088,11,4473.0,6852.0,inj,V,NO,REARGC,REAEGC
CELL.39089,CELL.39089,7,Injury_10DPI_rep1_SS200000147BL_B5,39089,7,5827.0,6850.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.39092,CELL.39092,5,Injury_10DPI_rep1_SS200000147BL_B5,39092,2,3627.0,6849.0,inj,V,NO,DIPC,TLNBL
CELL.39093,CELL.39093,2,Injury_10DPI_rep1_SS200000147BL_B5,39093,5,4122.0,6854.0,inj,V,NO,VLMC,VLMC
CELL.39094,CELL.39094,5,Injury_10DPI_rep1_SS200000147BL_B5,39094,11,4396.0,6847.0,inj,V,NO,REARGC,REAEGC
CELL.39095,CELL.39095,3,Injury_10DPI_rep1_SS200000147BL_B5,39095,7,5079.0,6852.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.39098,CELL.39098,2,Injury_10DPI_rep1_SS200000147BL_B5,39098,3,2522.0,6846.0,inj,V,NO,VLMC,VLMC
CELL.39099,CELL.39099,3,Injury_10DPI_rep1_SS200000147BL_B5,39099,14,5248.0,6851.0,inj,D,inj_D_MP,SSTIN,SSTIN
CELL.39100,CELL.39100,7,Injury_10DPI_rep1_SS200000147BL_B5,39100,7,6215.0,6853.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.39102,CELL.39102,0,Injury_10DPI_rep1_SS200000147BL_B5,39102,5,2980.0,6852.0,inj,V,NO,VLMC,VLMC
CELL.39103,CELL.39103,0,Injury_10DPI_rep1_SS200000147BL_B5,39103,1,3242.0,6854.0,inj,V,NO,CMPN,CMPN
CELL.39109,CELL.39109,7,Injury_10DPI_rep1_SS200000147BL_B5,39109,11,4430.0,6857.0,inj,V,NO,REARGC,REAEGC
CELL.39110,CELL.39110,6,Injury_10DPI_rep1_SS200000147BL_B5,39110,7,5466.0,6856.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.39111,CELL.39111,3,Injury_10DPI_rep1_SS200000147BL_B5,39111,7,5759.0,6849.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.39116,CELL.39116,7,Injury_10DPI_rep1_SS200000147BL_B5,39116,11,6146.0,6858.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.39118,CELL.39118,0,Injury_10DPI_rep1_SS200000147BL_B5,39118,1,3045.0,6858.0,inj,V,NO,CMPN,CMPN
CELL.39119,CELL.39119,8,Injury_10DPI_rep1_SS200000147BL_B5,39119,2,3526.0,6856.0,inj,V,NO,DIPC,TLNBL
CELL.39120,CELL.39120,3,Injury_10DPI_rep1_SS200000147BL_B5,39120,7,4831.0,6851.0,inj,V,NO,MPEX,MPEX
CELL.39121,CELL.39121,7,Injury_10DPI_rep1_SS200000147BL_B5,39121,11,6406.0,6855.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.39122,CELL.39122,7,Injury_10DPI_rep1_SS200000147BL_B5,39122,7,6898.0,6853.0,inj,D,inj_D_MP,Microglia,MCG
CELL.39129,CELL.39129,3,Injury_10DPI_rep1_SS200000147BL_B5,39129,7,5331.0,6861.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.39130,CELL.39130,7,Injury_10DPI_rep1_SS200000147BL_B5,39130,11,6727.0,6857.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.39134,CELL.39134,0,Injury_10DPI_rep1_SS200000147BL_B5,39134,1,3381.0,6859.0,inj,V,NO,CMPN,CMPN
CELL.39135,CELL.39135,7,Injury_10DPI_rep1_SS200000147BL_B5,39135,11,6427.0,6860.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.39142,CELL.39142,0,Injury_10DPI_rep1_SS200000147BL_B5,39142,1,3149.0,6863.0,inj,V,NO,SCGNIN,SCGNIN
CELL.39144,CELL.39144,3,Injury_10DPI_rep1_SS200000147BL_B5,39144,1,4928.0,6862.0,inj,V,NO,Striatum IN,MSN
CELL.39147,CELL.39147,3,Injury_10DPI_rep1_SS200000147BL_B5,39147,7,5776.0,6860.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.39148,CELL.39148,3,Injury_10DPI_rep1_SS200000147BL_B5,39148,7,5862.0,6864.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.39153,CELL.39153,0,Injury_10DPI_rep1_SS200000147BL_B5,39153,1,3124.0,6869.0,inj,V,NO,CMPN,CMPN
CELL.39154,CELL.39154,0,Injury_10DPI_rep1_SS200000147BL_B5,39154,1,3290.0,6863.0,inj,V,NO,CMPN,CMPN
CELL.39155,CELL.39155,3,Injury_10DPI_rep1_SS200000147BL_B5,39155,7,5976.0,6863.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.39156,CELL.39156,7,Injury_10DPI_rep1_SS200000147BL_B5,39156,11,6598.0,6864.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.39159,CELL.39159,2,Injury_10DPI_rep1_SS200000147BL_B5,39159,5,4096.0,6870.0,inj,V,NO,VLMC,VLMC
CELL.39160,CELL.39160,7,Injury_10DPI_rep1_SS200000147BL_B5,39160,7,5673.0,6867.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.39163,CELL.39163,0,Injury_10DPI_rep1_SS200000147BL_B5,39163,1,3447.0,6863.0,inj,V,NO,CMPN,CMPN
CELL.39164,CELL.39164,7,Injury_10DPI_rep1_SS200000147BL_B5,39164,11,6627.0,6862.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.39165,CELL.39165,7,Injury_10DPI_rep1_SS200000147BL_B5,39165,3,6960.0,6866.0,inj,D,inj_D_MP,VLMC,VLMC
CELL.39169,CELL.39169,0,Injury_10DPI_rep1_SS200000147BL_B5,39169,1,3348.0,6867.0,inj,V,NO,CMPN,CMPN
CELL.39170,CELL.39170,3,Injury_10DPI_rep1_SS200000147BL_B5,39170,7,5414.0,6868.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.39175,CELL.39175,0,Injury_10DPI_rep1_SS200000147BL_B5,39175,1,3267.0,6869.0,inj,V,NO,CMPN,CMPN
CELL.39177,CELL.39177,3,Injury_10DPI_rep1_SS200000147BL_B5,39177,7,4880.0,6863.0,inj,V,NO,MPEX,MPEX
CELL.39178,CELL.39178,7,Injury_10DPI_rep1_SS200000147BL_B5,39178,11,6468.0,6872.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.39182,CELL.39182,3,Injury_10DPI_rep1_SS200000147BL_B5,39182,7,4775.0,6873.0,inj,V,NO,MPEX,MPEX
CELL.39183,CELL.39183,7,Injury_10DPI_rep1_SS200000147BL_B5,39183,7,5631.0,6870.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.39184,CELL.39184,7,Injury_10DPI_rep1_SS200000147BL_B5,39184,7,6298.0,6871.0,inj,D,inj_D_MP,Microglia,MCG
CELL.39185,CELL.39185,7,Injury_10DPI_rep1_SS200000147BL_B5,39185,7,7036.0,6869.0,inj,D,inj_D_MP,Microglia,MCG
CELL.39193,CELL.39193,7,Injury_10DPI_rep1_SS200000147BL_B5,39193,11,6337.0,6872.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.39194,CELL.39194,7,Injury_10DPI_rep1_SS200000147BL_B5,39194,12,6536.0,6873.0,inj,D,inj_D_MP,RIPC2,REAEGC
CELL.39198,CELL.39198,0,Injury_10DPI_rep1_SS200000147BL_B5,39198,1,3320.0,6873.0,inj,V,NO,CMPN,CMPN
CELL.39199,CELL.39199,3,Injury_10DPI_rep1_SS200000147BL_B5,39199,7,5044.0,6871.0,inj,V,NO,MPEX,MPEX
CELL.39209,CELL.39209,2,Injury_10DPI_rep1_SS200000147BL_B5,39209,3,2537.0,6873.0,inj,V,NO,VLMC,VLMC
CELL.39210,CELL.39210,0,Injury_10DPI_rep1_SS200000147BL_B5,39210,1,3210.0,6865.0,inj,V,NO,CMPN,CMPN
CELL.39211,CELL.39211,8,Injury_10DPI_rep1_SS200000147BL_B5,39211,1,3495.0,6877.0,inj,V,NO,CMPN,CMPN
CELL.39212,CELL.39212,8,Injury_10DPI_rep1_SS200000147BL_B5,39212,2,3588.0,6871.0,inj,V,NO,DIPC,TLNBL
CELL.39213,CELL.39213,5,Injury_10DPI_rep1_SS200000147BL_B5,39213,2,4453.0,6869.0,inj,V,NO,DIPC,TLNBL
CELL.39229,CELL.39229,5,Injury_10DPI_rep1_SS200000147BL_B5,39229,2,3652.0,6872.0,inj,V,NO,SFRPRGC,SFRPEGC
CELL.39230,CELL.39230,7,Injury_10DPI_rep1_SS200000147BL_B5,39230,7,4796.0,6873.0,inj,V,NO,MPEX,MPEX
CELL.39231,CELL.39231,3,Injury_10DPI_rep1_SS200000147BL_B5,39231,7,5380.0,6878.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.39238,CELL.39238,3,Injury_10DPI_rep1_SS200000147BL_B5,39238,7,4714.0,6874.0,inj,V,NO,MPEX,MPEX
CELL.39243,CELL.39243,3,Injury_10DPI_rep1_SS200000147BL_B5,39243,7,5942.0,6877.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.39248,CELL.39248,7,Injury_10DPI_rep1_SS200000147BL_B5,39248,11,6256.0,6885.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.39249,CELL.39249,7,Injury_10DPI_rep1_SS200000147BL_B5,39249,7,6378.0,6880.0,inj,D,inj_D_MP,Microglia,MCG
CELL.39250,CELL.39250,7,Injury_10DPI_rep1_SS200000147BL_B5,39250,7,6666.0,6878.0,inj,D,inj_D_MP,Microglia,MCG
CELL.39251,CELL.39251,7,Injury_10DPI_rep1_SS200000147BL_B5,39251,11,6811.0,6868.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.39259,CELL.39259,7,Injury_10DPI_rep1_SS200000147BL_B5,39259,11,4592.0,6878.0,inj,V,NO,REARGC,REAEGC
CELL.39260,CELL.39260,3,Injury_10DPI_rep1_SS200000147BL_B5,39260,7,5007.0,6878.0,inj,V,NO,MPEX,MPEX
CELL.39261,CELL.39261,0,Injury_10DPI_rep1_SS200000147BL_B5,39261,1,3427.0,6882.0,inj,V,NO,CMPN,CMPN
CELL.39262,CELL.39262,7,Injury_10DPI_rep1_SS200000147BL_B5,39262,7,5577.0,6873.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.39263,CELL.39263,7,Injury_10DPI_rep1_SS200000147BL_B5,39263,7,5722.0,6879.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.39264,CELL.39264,7,Injury_10DPI_rep1_SS200000147BL_B5,39264,11,6400.0,6884.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.39268,CELL.39268,3,Injury_10DPI_rep1_SS200000147BL_B5,39268,7,5301.0,6881.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.39269,CELL.39269,7,Injury_10DPI_rep1_SS200000147BL_B5,39269,11,6099.0,6880.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.39270,CELL.39270,7,Injury_10DPI_rep1_SS200000147BL_B5,39270,11,6192.0,6881.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.39272,CELL.39272,7,Injury_10DPI_rep1_SS200000147BL_B5,39272,7,4669.0,6869.0,inj,V,NO,REARGC,REAEGC
CELL.39274,CELL.39274,3,Injury_10DPI_rep1_SS200000147BL_B5,39274,7,5554.0,6882.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.39275,CELL.39275,7,Injury_10DPI_rep1_SS200000147BL_B5,39275,7,5895.0,6881.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.39276,CELL.39276,7,Injury_10DPI_rep1_SS200000147BL_B5,39276,7,6866.0,6882.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.39278,CELL.39278,5,Injury_10DPI_rep1_SS200000147BL_B5,39278,2,3615.0,6882.0,inj,V,NO,DIPC,TLNBL
CELL.39279,CELL.39279,7,Injury_10DPI_rep1_SS200000147BL_B5,39279,11,4643.0,6883.0,inj,V,NO,REARGC,REAEGC
CELL.39280,CELL.39280,3,Injury_10DPI_rep1_SS200000147BL_B5,39280,7,4968.0,6877.0,inj,V,NO,MPEX,MPEX
CELL.39281,CELL.39281,7,Injury_10DPI_rep1_SS200000147BL_B5,39281,7,5190.0,6884.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.39284,CELL.39284,7,Injury_10DPI_rep1_SS200000147BL_B5,39284,11,6222.0,6885.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.39288,CELL.39288,7,Injury_10DPI_rep1_SS200000147BL_B5,39288,11,6600.0,6882.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.39293,CELL.39293,0,Injury_10DPI_rep1_SS200000147BL_B5,39293,1,3173.0,6884.0,inj,V,NO,CMPN,CMPN
CELL.39294,CELL.39294,7,Injury_10DPI_rep1_SS200000147BL_B5,39294,16,4536.0,6888.0,inj,V,NO,CP,CP
CELL.39295,CELL.39295,3,Injury_10DPI_rep1_SS200000147BL_B5,39295,7,5061.0,6887.0,inj,V,NO,MPEX,MPEX
CELL.39296,CELL.39296,6,Injury_10DPI_rep1_SS200000147BL_B5,39296,11,6118.0,6886.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.39298,CELL.39298,0,Injury_10DPI_rep1_SS200000147BL_B5,39298,1,3044.0,6884.0,inj,V,NO,CMPN,CMPN
CELL.39299,CELL.39299,7,Injury_10DPI_rep1_SS200000147BL_B5,39299,7,5853.0,6892.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.39300,CELL.39300,7,Injury_10DPI_rep1_SS200000147BL_B5,39300,11,6356.0,6887.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.39302,CELL.39302,3,Injury_10DPI_rep1_SS200000147BL_B5,39302,7,5962.0,6899.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.39306,CELL.39306,0,Injury_10DPI_rep1_SS200000147BL_B5,39306,1,3372.0,6888.0,inj,V,NO,CMPN,CMPN
CELL.39307,CELL.39307,0,Injury_10DPI_rep1_SS200000147BL_B5,39307,1,3392.0,6893.0,inj,V,NO,CMPN,CMPN
CELL.39308,CELL.39308,7,Injury_10DPI_rep1_SS200000147BL_B5,39308,7,4756.0,6890.0,inj,V,NO,MPEX,MPEX
CELL.39310,CELL.39310,3,Injury_10DPI_rep1_SS200000147BL_B5,39310,7,4825.0,6889.0,inj,V,NO,MPEX,MPEX
CELL.39311,CELL.39311,7,Injury_10DPI_rep1_SS200000147BL_B5,39311,7,7237.0,6892.0,inj,D,inj_D_MP,Microglia,MCG
CELL.39317,CELL.39317,2,Injury_10DPI_rep1_SS200000147BL_B5,39317,5,4126.0,6888.0,inj,V,NO,VLMC,VLMC
CELL.39318,CELL.39318,7,Injury_10DPI_rep1_SS200000147BL_B5,39318,11,4444.0,6888.0,inj,V,NO,REARGC,REAEGC
CELL.39319,CELL.39319,3,Injury_10DPI_rep1_SS200000147BL_B5,39319,7,5042.0,6890.0,inj,V,NO,MPEX,MPEX
CELL.39320,CELL.39320,7,Injury_10DPI_rep1_SS200000147BL_B5,39320,7,5099.0,6890.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.39321,CELL.39321,7,Injury_10DPI_rep1_SS200000147BL_B5,39321,12,6489.0,6900.0,inj,D,inj_D_MP,RIPC2,REAEGC
CELL.39322,CELL.39322,7,Injury_10DPI_rep1_SS200000147BL_B5,39322,11,6721.0,6890.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.39329,CELL.39329,0,Injury_10DPI_rep1_SS200000147BL_B5,39329,1,3338.0,6893.0,inj,V,NO,CMPN,CMPN
CELL.39330,CELL.39330,7,Injury_10DPI_rep1_SS200000147BL_B5,39330,7,7086.0,6891.0,inj,D,inj_D_MP,Microglia,MCG
CELL.39331,CELL.39331,7,Injury_10DPI_rep1_SS200000147BL_B5,39331,7,7119.0,6897.0,inj,D,inj_D_MP,Microglia,MCG
CELL.39333,CELL.39333,0,Injury_10DPI_rep1_SS200000147BL_B5,39333,9,3265.0,6891.0,inj,V,NO,CCKIN,CCKIN
CELL.39334,CELL.39334,7,Injury_10DPI_rep1_SS200000147BL_B5,39334,11,5918.0,6894.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.39335,CELL.39335,7,Injury_10DPI_rep1_SS200000147BL_B5,39335,11,6566.0,6894.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.39336,CELL.39336,7,Injury_10DPI_rep1_SS200000147BL_B5,39336,7,7183.0,6891.0,inj,D,inj_D_MP,Microglia,MCG
CELL.39341,CELL.39341,0,Injury_10DPI_rep1_SS200000147BL_B5,39341,1,3292.0,6897.0,inj,V,NO,CMPN,CMPN
CELL.39343,CELL.39343,7,Injury_10DPI_rep1_SS200000147BL_B5,39343,16,4504.0,6886.0,inj,V,NO,CP,CP
CELL.39344,CELL.39344,3,Injury_10DPI_rep1_SS200000147BL_B5,39344,7,5247.0,6890.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.39345,CELL.39345,7,Injury_10DPI_rep1_SS200000147BL_B5,39345,7,6924.0,6895.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.39350,CELL.39350,0,Injury_10DPI_rep1_SS200000147BL_B5,39350,1,3239.0,6898.0,inj,V,NO,Striatum IN,MSN
CELL.39351,CELL.39351,2,Injury_10DPI_rep1_SS200000147BL_B5,39351,5,4146.0,6897.0,inj,V,NO,VLMC,VLMC
CELL.39352,CELL.39352,7,Injury_10DPI_rep1_SS200000147BL_B5,39352,7,6889.0,6895.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.39355,CELL.39355,8,Injury_10DPI_rep1_SS200000147BL_B5,39355,1,3465.0,6897.0,inj,V,NO,CMPN,CMPN
CELL.39356,CELL.39356,7,Injury_10DPI_rep1_SS200000147BL_B5,39356,7,5143.0,6890.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.39361,CELL.39361,8,Injury_10DPI_rep1_SS200000147BL_B5,39361,2,3549.0,6895.0,inj,V,NO,DIPC,TLNBL
CELL.39362,CELL.39362,8,Injury_10DPI_rep1_SS200000147BL_B5,39362,2,3579.0,6897.0,inj,V,NO,DIPC,TLNBL
CELL.39363,CELL.39363,3,Injury_10DPI_rep1_SS200000147BL_B5,39363,7,7264.0,6894.0,inj,D,inj_D_MP,Microglia,MCG
CELL.39365,CELL.39365,0,Injury_10DPI_rep1_SS200000147BL_B5,39365,1,3093.0,6889.0,inj,V,NO,CMPN,CMPN
CELL.39366,CELL.39366,7,Injury_10DPI_rep1_SS200000147BL_B5,39366,7,6968.0,6895.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.39373,CELL.39373,7,Injury_10DPI_rep1_SS200000147BL_B5,39373,11,4479.0,6887.0,inj,V,NO,REARGC,REAEGC
CELL.39374,CELL.39374,7,Injury_10DPI_rep1_SS200000147BL_B5,39374,11,6012.0,6897.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.39375,CELL.39375,7,Injury_10DPI_rep1_SS200000147BL_B5,39375,11,6323.0,6897.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.39377,CELL.39377,7,Injury_10DPI_rep1_SS200000147BL_B5,39377,7,4865.0,6901.0,inj,V,NO,MPEX,MPEX
CELL.39381,CELL.39381,7,Injury_10DPI_rep1_SS200000147BL_B5,39381,11,5769.0,6905.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.39382,CELL.39382,7,Injury_10DPI_rep1_SS200000147BL_B5,39382,11,6761.0,6899.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.39386,CELL.39386,7,Injury_10DPI_rep1_SS200000147BL_B5,39386,7,5350.0,6901.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.39389,CELL.39389,0,Injury_10DPI_rep1_SS200000147BL_B5,39389,1,3005.0,6902.0,inj,V,NO,CMPN,CMPN
CELL.39390,CELL.39390,5,Injury_10DPI_rep1_SS200000147BL_B5,39390,2,3625.0,6902.0,inj,V,NO,DIPC,TLNBL
CELL.39391,CELL.39391,2,Injury_10DPI_rep1_SS200000147BL_B5,39391,5,4183.0,6899.0,inj,V,NO,VLMC,VLMC
CELL.39393,CELL.39393,7,Injury_10DPI_rep1_SS200000147BL_B5,39393,11,6350.0,6905.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.39400,CELL.39400,5,Injury_10DPI_rep1_SS200000147BL_B5,39400,2,3649.0,6903.0,inj,V,NO,DIPC,TLNBL
CELL.39401,CELL.39401,7,Injury_10DPI_rep1_SS200000147BL_B5,39401,7,4702.0,6908.0,inj,V,NO,MPEX,MPEX
CELL.39402,CELL.39402,3,Injury_10DPI_rep1_SS200000147BL_B5,39402,7,5458.0,6906.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.39407,CELL.39407,7,Injury_10DPI_rep1_SS200000147BL_B5,39407,7,7038.0,6906.0,inj,D,inj_D_MP,Microglia,MCG
CELL.39408,CELL.39408,0,Injury_10DPI_rep1_SS200000147BL_B5,39408,1,3132.0,6906.0,inj,V,NO,SCGNIN,SCGNIN
CELL.39409,CELL.39409,3,Injury_10DPI_rep1_SS200000147BL_B5,39409,14,5419.0,6901.0,inj,D,inj_D_MP,SSTIN,SSTIN
CELL.39410,CELL.39410,7,Injury_10DPI_rep1_SS200000147BL_B5,39410,11,6089.0,6911.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.39412,CELL.39412,7,Injury_10DPI_rep1_SS200000147BL_B5,39412,11,5689.0,6914.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.39418,CELL.39418,7,Injury_10DPI_rep1_SS200000147BL_B5,39418,7,5528.0,6912.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.39419,CELL.39419,7,Injury_10DPI_rep1_SS200000147BL_B5,39419,11,5628.0,6914.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.39420,CELL.39420,7,Injury_10DPI_rep1_SS200000147BL_B5,39420,11,5795.0,6906.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.39421,CELL.39421,7,Injury_10DPI_rep1_SS200000147BL_B5,39421,7,6629.0,6906.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.39432,CELL.39432,0,Injury_10DPI_rep1_SS200000147BL_B5,39432,1,3376.0,6920.0,inj,V,NO,CMPN,CMPN
CELL.39433,CELL.39433,5,Injury_10DPI_rep1_SS200000147BL_B5,39433,2,3693.0,6913.0,inj,V,NO,DIPC,TLNBL
CELL.39434,CELL.39434,7,Injury_10DPI_rep1_SS200000147BL_B5,39434,11,4780.0,6912.0,inj,V,NO,REARGC,REAEGC
CELL.39441,CELL.39441,0,Injury_10DPI_rep1_SS200000147BL_B5,39441,1,3205.0,6910.0,inj,V,NO,CMPN,CMPN
CELL.39442,CELL.39442,8,Injury_10DPI_rep1_SS200000147BL_B5,39442,1,3522.0,6917.0,inj,V,NO,CMPN,CMPN
CELL.39443,CELL.39443,5,Injury_10DPI_rep1_SS200000147BL_B5,39443,11,4633.0,6903.0,inj,V,NO,REARGC,REAEGC
CELL.39444,CELL.39444,7,Injury_10DPI_rep1_SS200000147BL_B5,39444,11,4804.0,6908.0,inj,V,NO,REARGC,REAEGC
CELL.39445,CELL.39445,7,Injury_10DPI_rep1_SS200000147BL_B5,39445,7,4996.0,6913.0,inj,V,NO,MPEX,MPEX
CELL.39446,CELL.39446,7,Injury_10DPI_rep1_SS200000147BL_B5,39446,7,5302.0,6911.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.39450,CELL.39450,0,Injury_10DPI_rep1_SS200000147BL_B5,39450,1,3425.0,6909.0,inj,V,NO,CMPN,CMPN
CELL.39451,CELL.39451,7,Injury_10DPI_rep1_SS200000147BL_B5,39451,11,4944.0,6917.0,inj,V,NO,REARGC,REAEGC
CELL.39461,CELL.39461,7,Injury_10DPI_rep1_SS200000147BL_B5,39461,11,5878.0,6914.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.39462,CELL.39462,7,Injury_10DPI_rep1_SS200000147BL_B5,39462,11,6230.0,6914.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.39463,CELL.39463,7,Injury_10DPI_rep1_SS200000147BL_B5,39463,1,6660.0,6909.0,inj,D,inj_D_MP,Striatum IN,MSN
CELL.39469,CELL.39469,0,Injury_10DPI_rep1_SS200000147BL_B5,39469,1,3031.0,6909.0,inj,V,NO,CMPN,CMPN
CELL.39470,CELL.39470,7,Injury_10DPI_rep1_SS200000147BL_B5,39470,16,4574.0,6928.0,inj,V,NO,CP,CP
CELL.39473,CELL.39473,7,Injury_10DPI_rep1_SS200000147BL_B5,39473,7,5041.0,6919.0,inj,V,NO,MPEX,MPEX
CELL.39474,CELL.39474,7,Injury_10DPI_rep1_SS200000147BL_B5,39474,11,6152.0,6920.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.39475,CELL.39475,7,Injury_10DPI_rep1_SS200000147BL_B5,39475,11,6292.0,6914.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.39478,CELL.39478,2,Injury_10DPI_rep1_SS200000147BL_B5,39478,3,2577.0,6921.0,inj,V,NO,VLMC,VLMC
CELL.39479,CELL.39479,2,Injury_10DPI_rep1_SS200000147BL_B5,39479,16,4059.0,6913.0,inj,V,NO,CP,CP
CELL.39480,CELL.39480,7,Injury_10DPI_rep1_SS200000147BL_B5,39480,11,5671.0,6922.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.39481,CELL.39481,7,Injury_10DPI_rep1_SS200000147BL_B5,39481,7,6052.0,6924.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.39486,CELL.39486,7,Injury_10DPI_rep1_SS200000147BL_B5,39486,11,4740.0,6938.0,inj,V,NO,REARGC,REAEGC
CELL.39487,CELL.39487,7,Injury_10DPI_rep1_SS200000147BL_B5,39487,11,6128.0,6925.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.39488,CELL.39488,7,Injury_10DPI_rep1_SS200000147BL_B5,39488,11,6389.0,6914.0,inj,D,inj_D_MP,REARGC,REAEGC
CELL.39489,CELL.39489,7,Injury_10DPI_rep1_SS200000147BL_B5,39489,7,6905.0,6918.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.39490,CELL.39490,7,Injury_10DPI_rep1_SS200000147BL_B5,39490,7,6939.0,6921.0,inj,D,inj_D_MP,MPEX,MPEX
CELL.39496,CELL.39496,8,Injury_10DPI_rep1_SS200000147BL_B5,39496,9,3491.0,6922.0,inj,V,NO,CCKIN,CCKIN
CELL.39497,CELL.39497,3,Injury_10DPI_rep1_SS200000147BL_B5,39497,7,5075.0,6920.0,inj,V,NO,MPEX,MPEX
