,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,Celltype,inj_uninj,D_V,Annotation_Final,Annotation_0306
CELL.9119,CELL.9119,0,Injury_60DPI_rep3_FP200000264BL_A6,9119,5,StriatumIN,uninj,V,MSN,MSN
CELL.9121,CELL.9121,0,Injury_60DPI_rep3_FP200000264BL_A6,9121,11,BKC,inj,V,CCKIN,CCKIN
CELL.9122,CELL.9122,0,Injury_60DPI_rep3_FP200000264BL_A6,9122,16,NPYIN,inj,V,NPYIN,NPYIN
CELL.9123,CELL.9123,1,Injury_60DPI_rep3_FP200000264BL_A6,9123,1,CMPN,uninj,V,CMPN,CMPN
CELL.9124,CELL.9124,2,Injury_60DPI_rep3_FP200000264BL_A6,9124,3,CCND1RGC,uninj,V,RIBRGC,RIBEGC
CELL.9125,CELL.9125,0,Injury_60DPI_rep3_FP200000264BL_A6,9125,6,MSN,inj,V,MSN,MSN
CELL.9126,CELL.9126,2,Injury_60DPI_rep3_FP200000264BL_A6,9126,8,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.9127,CELL.9127,1,Injury_60DPI_rep3_FP200000264BL_A6,9127,13,SCGNIN,inj,V,SCGNIN,SCGNIN
CELL.9128,CELL.9128,5,Injury_60DPI_rep3_FP200000264BL_A6,9128,4,CP,uninj,V,VLMC,VLMC
CELL.9129,CELL.9129,0,Injury_60DPI_rep3_FP200000264BL_A6,9129,5,CCND1RGC,uninj,V,MSN,MSN
CELL.9130,CELL.9130,1,Injury_60DPI_rep3_FP200000264BL_A6,9130,0,CP,inj,V,VLMC,VLMC
CELL.9131,CELL.9131,1,Injury_60DPI_rep3_FP200000264BL_A6,9131,16,NPYIN,uninj,V,NPYIN,NPYIN
CELL.9132,CELL.9132,1,Injury_60DPI_rep3_FP200000264BL_A6,9132,16,NPYIN,uninj,V,NPYIN,NPYIN
CELL.9133,CELL.9133,2,Injury_60DPI_rep3_FP200000264BL_A6,9133,3,CCND1RGC,uninj,V,RIBRGC,RIBEGC
CELL.9134,CELL.9134,0,Injury_60DPI_rep3_FP200000264BL_A6,9134,6,MSN,inj,V,MSN,MSN
CELL.9135,CELL.9135,2,Injury_60DPI_rep3_FP200000264BL_A6,9135,3,SFRP1RGC,inj,V,SFRPRGC,SFRPEGC
CELL.9136,CELL.9136,1,Injury_60DPI_rep3_FP200000264BL_A6,9136,13,SCGNIN,inj,V,SCGNIN,SCGNIN
CELL.9137,CELL.9137,4,Injury_60DPI_rep3_FP200000264BL_A6,9137,4,CP,inj,V,VLMC,VLMC
CELL.9138,CELL.9138,1,Injury_60DPI_rep3_FP200000264BL_A6,9138,13,SCGNIN,inj,V,SCGNIN,SCGNIN
CELL.9139,CELL.9139,0,Injury_60DPI_rep3_FP200000264BL_A6,9139,11,BKC,inj,V,CCKIN,CCKIN
CELL.9140,CELL.9140,0,Injury_60DPI_rep3_FP200000264BL_A6,9140,17,StriatumIN,inj,V,MSN,MSN
CELL.9141,CELL.9141,2,Injury_60DPI_rep3_FP200000264BL_A6,9141,3,SFRP1RGC,uninj,V,SFRPRGC,SFRPEGC
CELL.9142,CELL.9142,5,Injury_60DPI_rep3_FP200000264BL_A6,9142,4,CP,inj,V,VLMC,VLMC
CELL.9143,CELL.9143,1,Injury_60DPI_rep3_FP200000264BL_A6,9143,1,CMPN,inj,V,CMPN,CMPN
CELL.9144,CELL.9144,5,Injury_60DPI_rep3_FP200000264BL_A6,9144,12,MPEX,inj,V,MPIN,MPIN
CELL.9145,CELL.9145,0,Injury_60DPI_rep3_FP200000264BL_A6,9145,11,BKC,uninj,V,CCKIN,CCKIN
CELL.9146,CELL.9146,0,Injury_60DPI_rep3_FP200000264BL_A6,9146,6,MSN,inj,V,MSN,MSN
CELL.9147,CELL.9147,2,Injury_60DPI_rep3_FP200000264BL_A6,9147,3,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.9148,CELL.9148,4,Injury_60DPI_rep3_FP200000264BL_A6,9148,4,CP,inj,V,VLMC,VLMC
CELL.9149,CELL.9149,1,Injury_60DPI_rep3_FP200000264BL_A6,9149,1,CMPN,uninj,V,CMPN,CMPN
CELL.9150,CELL.9150,4,Injury_60DPI_rep3_FP200000264BL_A6,9150,0,CP,inj,V,VLMC,VLMC
CELL.9151,CELL.9151,1,Injury_60DPI_rep3_FP200000264BL_A6,9151,16,NPYIN,inj,V,NPYIN,NPYIN
CELL.9152,CELL.9152,4,Injury_60DPI_rep3_FP200000264BL_A6,9152,4,CP,uninj,V,VLMC,VLMC
CELL.9153,CELL.9153,1,Injury_60DPI_rep3_FP200000264BL_A6,9153,15,NBL,uninj,V,NTNG1EX,NTNG1EX
CELL.9154,CELL.9154,1,Injury_60DPI_rep3_FP200000264BL_A6,9154,16,NPYIN,uninj,V,NPYIN,NPYIN
CELL.9155,CELL.9155,0,Injury_60DPI_rep3_FP200000264BL_A6,9155,11,BKC,uninj,V,CCKIN,CCKIN
CELL.9156,CELL.9156,0,Injury_60DPI_rep3_FP200000264BL_A6,9156,11,BKC,uninj,V,CCKIN,CCKIN
CELL.9157,CELL.9157,0,Injury_60DPI_rep3_FP200000264BL_A6,9157,11,BKC,inj,V,CCKIN,CCKIN
CELL.9159,CELL.9159,1,Injury_60DPI_rep3_FP200000264BL_A6,9159,16,NPYIN,inj,V,NPYIN,NPYIN
CELL.9160,CELL.9160,2,Injury_60DPI_rep3_FP200000264BL_A6,9160,3,SFRP1RGC,uninj,V,RIBRGC,RIBEGC
CELL.9162,CELL.9162,2,Injury_60DPI_rep3_FP200000264BL_A6,9162,3,SFRP1RGC,inj,V,SFRPRGC,SFRPEGC
CELL.9163,CELL.9163,1,Injury_60DPI_rep3_FP200000264BL_A6,9163,13,SCGNIN,inj,V,SCGNIN,SCGNIN
CELL.9164,CELL.9164,1,Injury_60DPI_rep3_FP200000264BL_A6,9164,15,NBL,uninj,V,NTNG1EX,NTNG1EX
CELL.9165,CELL.9165,1,Injury_60DPI_rep3_FP200000264BL_A6,9165,16,NPYIN,uninj,V,NPYIN,NPYIN
CELL.9166,CELL.9166,2,Injury_60DPI_rep3_FP200000264BL_A6,9166,3,SFRP1RGC,uninj,V,SFRPRGC,SFRPEGC
CELL.9167,CELL.9167,1,Injury_60DPI_rep3_FP200000264BL_A6,9167,13,SCGNIN,inj,V,SCGNIN,SCGNIN
CELL.9168,CELL.9168,0,Injury_60DPI_rep3_FP200000264BL_A6,9168,6,MSN,inj,V,MSN,MSN
CELL.9169,CELL.9169,2,Injury_60DPI_rep3_FP200000264BL_A6,9169,0,CP,inj,V,VLMC,VLMC
CELL.9170,CELL.9170,1,Injury_60DPI_rep3_FP200000264BL_A6,9170,13,SCGNIN,inj,V,SCGNIN,SCGNIN
CELL.9171,CELL.9171,1,Injury_60DPI_rep3_FP200000264BL_A6,9171,4,CP,inj,V,VLMC,VLMC
CELL.9172,CELL.9172,5,Injury_60DPI_rep3_FP200000264BL_A6,9172,13,SCGNIN,uninj,V,SCGNIN,SCGNIN
CELL.9173,CELL.9173,0,Injury_60DPI_rep3_FP200000264BL_A6,9173,5,StriatumIN,uninj,V,MSN,MSN
CELL.9174,CELL.9174,0,Injury_60DPI_rep3_FP200000264BL_A6,9174,6,MSN,uninj,V,MSN,MSN
CELL.9175,CELL.9175,1,Injury_60DPI_rep3_FP200000264BL_A6,9175,13,SCGNIN,inj,V,SCGNIN,SCGNIN
CELL.9176,CELL.9176,1,Injury_60DPI_rep3_FP200000264BL_A6,9176,13,SCGNIN,inj,V,SCGNIN,SCGNIN
CELL.9177,CELL.9177,1,Injury_60DPI_rep3_FP200000264BL_A6,9177,13,SCGNIN,inj,V,SCGNIN,SCGNIN
CELL.9178,CELL.9178,1,Injury_60DPI_rep3_FP200000264BL_A6,9178,13,SCGNIN,inj,V,SCGNIN,SCGNIN
CELL.9179,CELL.9179,1,Injury_60DPI_rep3_FP200000264BL_A6,9179,0,CP,inj,V,VLMC,VLMC
CELL.9180,CELL.9180,0,Injury_60DPI_rep3_FP200000264BL_A6,9180,5,StriatumIN,uninj,V,MSN,MSN
CELL.9181,CELL.9181,1,Injury_60DPI_rep3_FP200000264BL_A6,9181,15,SCGNIN,uninj,V,NTNG1EX,NTNG1EX
CELL.9182,CELL.9182,1,Injury_60DPI_rep3_FP200000264BL_A6,9182,1,CMPN,uninj,V,CMPN,CMPN
CELL.9183,CELL.9183,5,Injury_60DPI_rep3_FP200000264BL_A6,9183,1,CMPN,uninj,V,CMPN,CMPN
CELL.9184,CELL.9184,1,Injury_60DPI_rep3_FP200000264BL_A6,9184,1,CMPN,uninj,V,CMPN,CMPN
CELL.9185,CELL.9185,2,Injury_60DPI_rep3_FP200000264BL_A6,9185,8,WNTRGC,uninj,V,WNTRGC,WNTEGC
CELL.9186,CELL.9186,2,Injury_60DPI_rep3_FP200000264BL_A6,9186,3,CCND1RGC,uninj,V,RIBRGC,RIBEGC
CELL.9187,CELL.9187,1,Injury_60DPI_rep3_FP200000264BL_A6,9187,1,CMPN,inj,V,CMPN,CMPN
CELL.9188,CELL.9188,2,Injury_60DPI_rep3_FP200000264BL_A6,9188,8,WNTRGC,uninj,V,WNTRGC,WNTEGC
CELL.9189,CELL.9189,4,Injury_60DPI_rep3_FP200000264BL_A6,9189,4,CP,inj,V,VLMC,VLMC
CELL.9190,CELL.9190,2,Injury_60DPI_rep3_FP200000264BL_A6,9190,8,WNTRGC,inj,V,Immature EX,TLNBL
CELL.9193,CELL.9193,0,Injury_60DPI_rep3_FP200000264BL_A6,9193,5,StriatumIN,uninj,V,MSN,MSN
CELL.9194,CELL.9194,4,Injury_60DPI_rep3_FP200000264BL_A6,9194,4,CP,inj,V,VLMC,VLMC
CELL.9195,CELL.9195,1,Injury_60DPI_rep3_FP200000264BL_A6,9195,13,StriatumIN,inj,V,SCGNIN,SCGNIN
CELL.9196,CELL.9196,4,Injury_60DPI_rep3_FP200000264BL_A6,9196,14,CP,uninj,V,VLMC,VLMC
CELL.9197,CELL.9197,0,Injury_60DPI_rep3_FP200000264BL_A6,9197,11,BKC,uninj,V,CCKIN,CCKIN
CELL.9198,CELL.9198,0,Injury_60DPI_rep3_FP200000264BL_A6,9198,17,StriatumIN,inj,V,MSN,MSN
CELL.9199,CELL.9199,2,Injury_60DPI_rep3_FP200000264BL_A6,9199,3,SFRP1RGC,inj,V,RIBRGC,RIBEGC
CELL.9200,CELL.9200,4,Injury_60DPI_rep3_FP200000264BL_A6,9200,0,CP,inj,V,VLMC,VLMC
CELL.9201,CELL.9201,1,Injury_60DPI_rep3_FP200000264BL_A6,9201,16,NPYIN,inj,V,NPYIN,NPYIN
CELL.9202,CELL.9202,2,Injury_60DPI_rep3_FP200000264BL_A6,9202,3,CCND1RGC,uninj,V,RIBRGC,RIBEGC
CELL.9203,CELL.9203,0,Injury_60DPI_rep3_FP200000264BL_A6,9203,5,StriatumIN,uninj,V,MSN,MSN
CELL.9204,CELL.9204,2,Injury_60DPI_rep3_FP200000264BL_A6,9204,3,SFRP1RGC,inj,V,RIBRGC,RIBEGC
CELL.9205,CELL.9205,1,Injury_60DPI_rep3_FP200000264BL_A6,9205,1,CMPN,inj,V,CMPN,CMPN
CELL.9206,CELL.9206,1,Injury_60DPI_rep3_FP200000264BL_A6,9206,1,CMPN,uninj,V,NPYIN,NPYIN
CELL.9207,CELL.9207,2,Injury_60DPI_rep3_FP200000264BL_A6,9207,3,CCND1RGC,uninj,V,RIBRGC,RIBEGC
CELL.9208,CELL.9208,0,Injury_60DPI_rep3_FP200000264BL_A6,9208,6,MSN,inj,V,MSN,MSN
CELL.9209,CELL.9209,0,Injury_60DPI_rep3_FP200000264BL_A6,9209,5,StriatumIN,inj,V,MSN,MSN
CELL.9210,CELL.9210,2,Injury_60DPI_rep3_FP200000264BL_A6,9210,3,CCND1RGC,uninj,V,RIBRGC,RIBEGC
CELL.9211,CELL.9211,0,Injury_60DPI_rep3_FP200000264BL_A6,9211,0,CP,uninj,V,VLMC,VLMC
CELL.9212,CELL.9212,0,Injury_60DPI_rep3_FP200000264BL_A6,9212,6,MSN,inj,V,MSN,MSN
CELL.9213,CELL.9213,0,Injury_60DPI_rep3_FP200000264BL_A6,9213,6,MSN,inj,V,MSN,MSN
CELL.9214,CELL.9214,5,Injury_60DPI_rep3_FP200000264BL_A6,9214,0,CP,inj,V,VLMC,VLMC
CELL.9215,CELL.9215,2,Injury_60DPI_rep3_FP200000264BL_A6,9215,3,CCND1RGC,uninj,V,RIBRGC,RIBEGC
CELL.9216,CELL.9216,0,Injury_60DPI_rep3_FP200000264BL_A6,9216,5,IMC,uninj,V,MSN,MSN
CELL.9217,CELL.9217,5,Injury_60DPI_rep3_FP200000264BL_A6,9217,11,BKC,uninj,V,CCKIN,CCKIN
CELL.9218,CELL.9218,0,Injury_60DPI_rep3_FP200000264BL_A6,9218,6,MSN,inj,V,MSN,MSN
CELL.9219,CELL.9219,0,Injury_60DPI_rep3_FP200000264BL_A6,9219,17,StriatumIN,inj,V,MSN,MSN
CELL.9220,CELL.9220,2,Injury_60DPI_rep3_FP200000264BL_A6,9220,3,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.9221,CELL.9221,1,Injury_60DPI_rep3_FP200000264BL_A6,9221,13,SCGNIN,inj,V,SCGNIN,SCGNIN
CELL.9222,CELL.9222,1,Injury_60DPI_rep3_FP200000264BL_A6,9222,16,NPYIN,uninj,V,NPYIN,NPYIN
CELL.9223,CELL.9223,0,Injury_60DPI_rep3_FP200000264BL_A6,9223,6,MSN,uninj,V,MSN,MSN
CELL.9224,CELL.9224,1,Injury_60DPI_rep3_FP200000264BL_A6,9224,13,SCGNIN,uninj,V,SCGNIN,SCGNIN
CELL.9225,CELL.9225,1,Injury_60DPI_rep3_FP200000264BL_A6,9225,1,CMPN,uninj,V,CMPN,CMPN
CELL.9226,CELL.9226,2,Injury_60DPI_rep3_FP200000264BL_A6,9226,3,CCND1RGC,uninj,V,RIBRGC,RIBEGC
CELL.9228,CELL.9228,0,Injury_60DPI_rep3_FP200000264BL_A6,9228,6,MSN,uninj,V,MSN,MSN
CELL.9229,CELL.9229,0,Injury_60DPI_rep3_FP200000264BL_A6,9229,6,MSN,inj,V,MSN,MSN
CELL.9230,CELL.9230,0,Injury_60DPI_rep3_FP200000264BL_A6,9230,5,StriatumIN,uninj,V,MSN,MSN
CELL.9231,CELL.9231,4,Injury_60DPI_rep3_FP200000264BL_A6,9231,4,CP,inj,V,VLMC,VLMC
CELL.9232,CELL.9232,1,Injury_60DPI_rep3_FP200000264BL_A6,9232,13,SCGNIN,inj,V,SCGNIN,SCGNIN
CELL.9233,CELL.9233,1,Injury_60DPI_rep3_FP200000264BL_A6,9233,16,NPYIN,uninj,V,NPYIN,NPYIN
CELL.9234,CELL.9234,2,Injury_60DPI_rep3_FP200000264BL_A6,9234,3,CCND1RGC,uninj,V,RIBRGC,RIBEGC
CELL.9235,CELL.9235,1,Injury_60DPI_rep3_FP200000264BL_A6,9235,15,NBL,inj,V,NTNG1EX,NTNG1EX
CELL.9236,CELL.9236,1,Injury_60DPI_rep3_FP200000264BL_A6,9236,16,NPYIN,uninj,V,NPYIN,NPYIN
CELL.9237,CELL.9237,1,Injury_60DPI_rep3_FP200000264BL_A6,9237,16,NPYIN,uninj,V,NPYIN,NPYIN
CELL.9238,CELL.9238,1,Injury_60DPI_rep3_FP200000264BL_A6,9238,1,CMPN,uninj,V,CMPN,CMPN
CELL.9239,CELL.9239,4,Injury_60DPI_rep3_FP200000264BL_A6,9239,4,CP,inj,V,VLMC,VLMC
CELL.9240,CELL.9240,2,Injury_60DPI_rep3_FP200000264BL_A6,9240,3,CCND1RGC,uninj,V,RIBRGC,RIBEGC
CELL.9241,CELL.9241,2,Injury_60DPI_rep3_FP200000264BL_A6,9241,8,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.9242,CELL.9242,1,Injury_60DPI_rep3_FP200000264BL_A6,9242,13,SCGNIN,uninj,V,SCGNIN,SCGNIN
CELL.9243,CELL.9243,2,Injury_60DPI_rep3_FP200000264BL_A6,9243,3,CCND1RGC,uninj,V,RIBRGC,RIBEGC
CELL.9244,CELL.9244,1,Injury_60DPI_rep3_FP200000264BL_A6,9244,1,CMPN,inj,V,CMPN,CMPN
CELL.9245,CELL.9245,1,Injury_60DPI_rep3_FP200000264BL_A6,9245,13,SCGNIN,inj,V,SCGNIN,SCGNIN
CELL.9247,CELL.9247,1,Injury_60DPI_rep3_FP200000264BL_A6,9247,1,CMPN,uninj,V,NPYIN,NPYIN
CELL.9248,CELL.9248,0,Injury_60DPI_rep3_FP200000264BL_A6,9248,5,StriatumIN,uninj,V,MSN,MSN
CELL.9249,CELL.9249,4,Injury_60DPI_rep3_FP200000264BL_A6,9249,4,CP,inj,V,VLMC,VLMC
CELL.9250,CELL.9250,0,Injury_60DPI_rep3_FP200000264BL_A6,9250,6,MSN,inj,V,MSN,MSN
CELL.9251,CELL.9251,0,Injury_60DPI_rep3_FP200000264BL_A6,9251,5,StriatumIN,inj,V,MSN,MSN
CELL.9252,CELL.9252,1,Injury_60DPI_rep3_FP200000264BL_A6,9252,16,NPYIN,inj,V,NPYIN,NPYIN
CELL.9253,CELL.9253,1,Injury_60DPI_rep3_FP200000264BL_A6,9253,16,NPYIN,uninj,V,NPYIN,NPYIN
CELL.9254,CELL.9254,2,Injury_60DPI_rep3_FP200000264BL_A6,9254,3,CCND1RGC,uninj,V,RIBRGC,RIBEGC
CELL.9255,CELL.9255,4,Injury_60DPI_rep3_FP200000264BL_A6,9255,4,CP,inj,V,VLMC,VLMC
CELL.9256,CELL.9256,2,Injury_60DPI_rep3_FP200000264BL_A6,9256,8,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.9257,CELL.9257,5,Injury_60DPI_rep3_FP200000264BL_A6,9257,0,VLMC,uninj,V,VLMC,VLMC
CELL.9258,CELL.9258,0,Injury_60DPI_rep3_FP200000264BL_A6,9258,11,BKC,inj,V,CCKIN,CCKIN
CELL.9259,CELL.9259,1,Injury_60DPI_rep3_FP200000264BL_A6,9259,4,CP,inj,V,VLMC,VLMC
CELL.9260,CELL.9260,1,Injury_60DPI_rep3_FP200000264BL_A6,9260,4,CP,inj,V,VLMC,VLMC
CELL.9262,CELL.9262,1,Injury_60DPI_rep3_FP200000264BL_A6,9262,1,CMPN,uninj,V,CMPN,CMPN
CELL.9263,CELL.9263,0,Injury_60DPI_rep3_FP200000264BL_A6,9263,6,MSN,uninj,V,MSN,MSN
CELL.9264,CELL.9264,1,Injury_60DPI_rep3_FP200000264BL_A6,9264,16,NPYIN,inj,V,NPYIN,NPYIN
CELL.9266,CELL.9266,0,Injury_60DPI_rep3_FP200000264BL_A6,9266,5,StriatumIN,uninj,V,MSN,MSN
CELL.9267,CELL.9267,1,Injury_60DPI_rep3_FP200000264BL_A6,9267,1,CMPN,inj,V,CMPN,CMPN
CELL.9268,CELL.9268,1,Injury_60DPI_rep3_FP200000264BL_A6,9268,16,NPYIN,inj,V,NPYIN,NPYIN
CELL.9269,CELL.9269,1,Injury_60DPI_rep3_FP200000264BL_A6,9269,13,SCGNIN,inj,V,SCGNIN,SCGNIN
CELL.9271,CELL.9271,0,Injury_60DPI_rep3_FP200000264BL_A6,9271,6,MSN,uninj,V,MSN,MSN
CELL.9272,CELL.9272,0,Injury_60DPI_rep3_FP200000264BL_A6,9272,6,BKC,inj,V,CCKIN,CCKIN
CELL.9273,CELL.9273,0,Injury_60DPI_rep3_FP200000264BL_A6,9273,17,StriatumIN,inj,V,MSN,MSN
CELL.9274,CELL.9274,2,Injury_60DPI_rep3_FP200000264BL_A6,9274,3,IMC,inj,V,RIBRGC,RIBEGC
CELL.9275,CELL.9275,1,Injury_60DPI_rep3_FP200000264BL_A6,9275,1,CMPN,inj,V,CMPN,CMPN
CELL.9276,CELL.9276,1,Injury_60DPI_rep3_FP200000264BL_A6,9276,13,SCGNIN,inj,V,SCGNIN,SCGNIN
CELL.9277,CELL.9277,1,Injury_60DPI_rep3_FP200000264BL_A6,9277,16,NPYIN,inj,V,NPYIN,NPYIN
CELL.9278,CELL.9278,2,Injury_60DPI_rep3_FP200000264BL_A6,9278,8,WNTRGC,uninj,V,WNTRGC,WNTEGC
CELL.9279,CELL.9279,2,Injury_60DPI_rep3_FP200000264BL_A6,9279,8,WNTRGC,uninj,V,WNTRGC,WNTEGC
CELL.9280,CELL.9280,2,Injury_60DPI_rep3_FP200000264BL_A6,9280,3,CCND1RGC,uninj,V,RIBRGC,RIBEGC
CELL.9281,CELL.9281,2,Injury_60DPI_rep3_FP200000264BL_A6,9281,3,CCND1RGC,uninj,V,RIBRGC,RIBEGC
CELL.9282,CELL.9282,2,Injury_60DPI_rep3_FP200000264BL_A6,9282,3,SFRP1RGC,inj,V,SFRPRGC,SFRPEGC
CELL.9283,CELL.9283,2,Injury_60DPI_rep3_FP200000264BL_A6,9283,8,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.9284,CELL.9284,1,Injury_60DPI_rep3_FP200000264BL_A6,9284,16,NPYIN,inj,V,NPYIN,NPYIN
CELL.9286,CELL.9286,2,Injury_60DPI_rep3_FP200000264BL_A6,9286,3,CCND1RGC,uninj,V,RIBRGC,RIBEGC
CELL.9287,CELL.9287,0,Injury_60DPI_rep3_FP200000264BL_A6,9287,5,StriatumIN,uninj,V,MSN,MSN
CELL.9288,CELL.9288,1,Injury_60DPI_rep3_FP200000264BL_A6,9288,1,CMPN,uninj,V,CMPN,CMPN
CELL.9289,CELL.9289,2,Injury_60DPI_rep3_FP200000264BL_A6,9289,3,CMPN,uninj,V,RIBRGC,RIBEGC
CELL.9290,CELL.9290,0,Injury_60DPI_rep3_FP200000264BL_A6,9290,11,BKC,uninj,V,CCKIN,CCKIN
CELL.9291,CELL.9291,0,Injury_60DPI_rep3_FP200000264BL_A6,9291,6,MSN,inj,V,MSN,MSN
CELL.9292,CELL.9292,0,Injury_60DPI_rep3_FP200000264BL_A6,9292,5,StriatumIN,inj,V,MSN,MSN
CELL.9293,CELL.9293,4,Injury_60DPI_rep3_FP200000264BL_A6,9293,4,CP,inj,V,VLMC,VLMC
CELL.9294,CELL.9294,1,Injury_60DPI_rep3_FP200000264BL_A6,9294,13,SCGNIN,inj,V,SCGNIN,SCGNIN
CELL.9295,CELL.9295,1,Injury_60DPI_rep3_FP200000264BL_A6,9295,13,SCGNIN,inj,V,SCGNIN,SCGNIN
CELL.9296,CELL.9296,2,Injury_60DPI_rep3_FP200000264BL_A6,9296,3,CCND1RGC,uninj,V,RIBRGC,RIBEGC
CELL.9297,CELL.9297,0,Injury_60DPI_rep3_FP200000264BL_A6,9297,11,BKC,uninj,V,CCKIN,CCKIN
CELL.9298,CELL.9298,0,Injury_60DPI_rep3_FP200000264BL_A6,9298,11,BKC,uninj,V,CCKIN,CCKIN
CELL.9299,CELL.9299,5,Injury_60DPI_rep3_FP200000264BL_A6,9299,16,NPYIN,inj,V,NPYIN,NPYIN
CELL.9300,CELL.9300,1,Injury_60DPI_rep3_FP200000264BL_A6,9300,1,CMPN,uninj,V,CMPN,CMPN
CELL.9301,CELL.9301,2,Injury_60DPI_rep3_FP200000264BL_A6,9301,8,WNTRGC,uninj,V,WNTRGC,WNTEGC
CELL.9302,CELL.9302,2,Injury_60DPI_rep3_FP200000264BL_A6,9302,3,CCND1RGC,uninj,V,RIBRGC,RIBEGC
CELL.9303,CELL.9303,0,Injury_60DPI_rep3_FP200000264BL_A6,9303,6,MSN,inj,V,MSN,MSN
CELL.9304,CELL.9304,0,Injury_60DPI_rep3_FP200000264BL_A6,9304,6,MSN,inj,V,MSN,MSN
CELL.9305,CELL.9305,1,Injury_60DPI_rep3_FP200000264BL_A6,9305,13,SCGNIN,uninj,V,SCGNIN,SCGNIN
CELL.9306,CELL.9306,0,Injury_60DPI_rep3_FP200000264BL_A6,9306,5,StriatumIN,uninj,V,MSN,MSN
CELL.9307,CELL.9307,0,Injury_60DPI_rep3_FP200000264BL_A6,9307,5,StriatumIN,uninj,V,MSN,MSN
CELL.9308,CELL.9308,0,Injury_60DPI_rep3_FP200000264BL_A6,9308,11,BKC,inj,V,CCKIN,CCKIN
CELL.9309,CELL.9309,1,Injury_60DPI_rep3_FP200000264BL_A6,9309,16,NPYIN,inj,V,NPYIN,NPYIN
CELL.9310,CELL.9310,1,Injury_60DPI_rep3_FP200000264BL_A6,9310,4,CP,inj,V,VLMC,VLMC
CELL.9313,CELL.9313,2,Injury_60DPI_rep3_FP200000264BL_A6,9313,8,WNTRGC,inj,V,Immature EX,TLNBL
CELL.9314,CELL.9314,5,Injury_60DPI_rep3_FP200000264BL_A6,9314,1,NBL,uninj,V,CMPN,CMPN
CELL.9315,CELL.9315,2,Injury_60DPI_rep3_FP200000264BL_A6,9315,3,SFRP1RGC,uninj,V,RIBRGC,RIBEGC
CELL.9316,CELL.9316,4,Injury_60DPI_rep3_FP200000264BL_A6,9316,4,CP,inj,V,VLMC,VLMC
CELL.9317,CELL.9317,2,Injury_60DPI_rep3_FP200000264BL_A6,9317,0,CP,inj,V,VLMC,VLMC
CELL.9319,CELL.9319,1,Injury_60DPI_rep3_FP200000264BL_A6,9319,16,NPYIN,uninj,V,NPYIN,NPYIN
CELL.9320,CELL.9320,1,Injury_60DPI_rep3_FP200000264BL_A6,9320,1,CMPN,uninj,V,NPYIN,NPYIN
CELL.9321,CELL.9321,0,Injury_60DPI_rep3_FP200000264BL_A6,9321,17,StriatumIN,inj,V,MSN,MSN
CELL.9322,CELL.9322,1,Injury_60DPI_rep3_FP200000264BL_A6,9322,1,CMPN,inj,V,CMPN,CMPN
CELL.9323,CELL.9323,1,Injury_60DPI_rep3_FP200000264BL_A6,9323,0,CP,inj,V,VLMC,VLMC
CELL.9324,CELL.9324,1,Injury_60DPI_rep3_FP200000264BL_A6,9324,16,NPYIN,uninj,V,NPYIN,NPYIN
CELL.9325,CELL.9325,0,Injury_60DPI_rep3_FP200000264BL_A6,9325,17,StriatumIN,inj,V,MSN,MSN
CELL.9326,CELL.9326,2,Injury_60DPI_rep3_FP200000264BL_A6,9326,3,SFRP1RGC,inj,V,SFRPRGC,SFRPEGC
CELL.9327,CELL.9327,1,Injury_60DPI_rep3_FP200000264BL_A6,9327,16,NPYIN,inj,V,NPYIN,NPYIN
CELL.9328,CELL.9328,1,Injury_60DPI_rep3_FP200000264BL_A6,9328,16,NPYIN,inj,V,NPYIN,NPYIN
CELL.9330,CELL.9330,2,Injury_60DPI_rep3_FP200000264BL_A6,9330,3,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.9331,CELL.9331,2,Injury_60DPI_rep3_FP200000264BL_A6,9331,8,WNTRGC,inj,V,WNTRGC,WNTEGC
CELL.9332,CELL.9332,1,Injury_60DPI_rep3_FP200000264BL_A6,9332,15,NBL,uninj,V,NTNG1EX,NTNG1EX
CELL.9333,CELL.9333,0,Injury_60DPI_rep3_FP200000264BL_A6,9333,6,MSN,uninj,V,MSN,MSN
CELL.9334,CELL.9334,4,Injury_60DPI_rep3_FP200000264BL_A6,9334,4,CP,inj,V,VLMC,VLMC
CELL.9335,CELL.9335,2,Injury_60DPI_rep3_FP200000264BL_A6,9335,3,CCND1RGC,inj,V,RIBRGC,RIBEGC
CELL.9336,CELL.9336,1,Injury_60DPI_rep3_FP200000264BL_A6,9336,13,SCGNIN,inj,V,SCGNIN,SCGNIN
CELL.9337,CELL.9337,2,Injury_60DPI_rep3_FP200000264BL_A6,9337,3,CCND1RGC,uninj,V,RIBRGC,RIBEGC
CELL.9338,CELL.9338,1,Injury_60DPI_rep3_FP200000264BL_A6,9338,4,CP,inj,V,VLMC,VLMC
