,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,x_center,y_center,inj_uninj,D_V,inj_M_L,Annotation_Final,Annotation_0306
CELL.7915,CELL.7915,5,Injury_10DPI_rep4_SS200000147BL_B3,7915,8,3671.0,3189.0,uninj,V,NO,VLMC,VLMC
CELL.7916,CELL.7916,4,Injury_10DPI_rep4_SS200000147BL_B3,7916,13,3676.0,3406.0,inj,V,NO,SCGNIN,SCGNIN
CELL.7917,CELL.7917,1,Injury_10DPI_rep4_SS200000147BL_B3,7917,4,3673.0,4173.0,inj,V,NO,DIPC,TLNBL
CELL.7918,CELL.7918,10,Injury_10DPI_rep4_SS200000147BL_B3,7918,10,3674.0,1350.0,uninj,V,NO,Unknown,UnKnown
CELL.7919,CELL.7919,1,Injury_10DPI_rep4_SS200000147BL_B3,7919,4,3674.0,1536.0,uninj,V,NO,DIPC,TLNBL
CELL.7920,CELL.7920,1,Injury_10DPI_rep4_SS200000147BL_B3,7920,4,3671.0,1594.0,uninj,V,NO,DIPC,TLNBL
CELL.7921,CELL.7921,8,Injury_10DPI_rep4_SS200000147BL_B3,7921,14,3678.0,2437.0,uninj,V,NO,NPYIN,NPYIN
CELL.7922,CELL.7922,4,Injury_10DPI_rep4_SS200000147BL_B3,7922,1,3678.0,2680.0,uninj,V,NO,CMPN,CMPN
CELL.7923,CELL.7923,4,Injury_10DPI_rep4_SS200000147BL_B3,7923,13,3673.0,2849.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.7925,CELL.7925,8,Injury_10DPI_rep4_SS200000147BL_B3,7925,1,3672.0,2566.0,uninj,V,NO,CMPN,CMPN
CELL.7926,CELL.7926,3,Injury_10DPI_rep4_SS200000147BL_B3,7926,2,3685.0,5030.0,inj,V,NO,MSN,MSN
CELL.7927,CELL.7927,3,Injury_10DPI_rep4_SS200000147BL_B3,7927,2,3686.0,1142.0,uninj,V,NO,CCKIN,CCKIN
CELL.7928,CELL.7928,10,Injury_10DPI_rep4_SS200000147BL_B3,7928,10,3681.0,1260.0,uninj,V,NO,Unknown,UnKnown
CELL.7930,CELL.7930,10,Injury_10DPI_rep4_SS200000147BL_B3,7930,4,3678.0,2139.0,uninj,V,NO,DIPC,TLNBL
CELL.7931,CELL.7931,10,Injury_10DPI_rep4_SS200000147BL_B3,7931,10,3681.0,2283.0,uninj,V,NO,Unknown,UnKnown
CELL.7932,CELL.7932,5,Injury_10DPI_rep4_SS200000147BL_B3,7932,13,3679.0,3325.0,inj,V,NO,SCGNIN,SCGNIN
CELL.7933,CELL.7933,3,Injury_10DPI_rep4_SS200000147BL_B3,7933,10,3684.0,4921.0,inj,V,NO,Unknown,UnKnown
CELL.7934,CELL.7934,3,Injury_10DPI_rep4_SS200000147BL_B3,7934,2,3684.0,1104.0,uninj,V,NO,MSN,MSN
CELL.7935,CELL.7935,1,Injury_10DPI_rep4_SS200000147BL_B3,7935,6,3680.0,1693.0,uninj,V,NO,VLMC,VLMC
CELL.7936,CELL.7936,8,Injury_10DPI_rep4_SS200000147BL_B3,7936,13,3675.0,2897.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.7937,CELL.7937,4,Injury_10DPI_rep4_SS200000147BL_B3,7937,13,3683.0,2950.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.7938,CELL.7938,4,Injury_10DPI_rep4_SS200000147BL_B3,7938,13,3678.0,3552.0,inj,V,NO,SCGNIN,SCGNIN
CELL.7939,CELL.7939,8,Injury_10DPI_rep4_SS200000147BL_B3,7939,2,3678.0,1398.0,uninj,V,NO,NPYIN,NPYIN
CELL.7940,CELL.7940,1,Injury_10DPI_rep4_SS200000147BL_B3,7940,9,3682.0,2035.0,uninj,V,NO,SFRPRGC,SFRPEGC
CELL.7941,CELL.7941,8,Injury_10DPI_rep4_SS200000147BL_B3,7941,13,3679.0,3522.0,inj,V,NO,SCGNIN,SCGNIN
CELL.7942,CELL.7942,1,Injury_10DPI_rep4_SS200000147BL_B3,7942,4,3686.0,4219.0,inj,V,NO,DIPC,TLNBL
CELL.7943,CELL.7943,1,Injury_10DPI_rep4_SS200000147BL_B3,7943,4,3671.0,4855.0,inj,V,NO,DIPC,TLNBL
CELL.7944,CELL.7944,3,Injury_10DPI_rep4_SS200000147BL_B3,7944,2,3680.0,5161.0,inj,V,NO,CCKIN,CCKIN
CELL.7945,CELL.7945,8,Injury_10DPI_rep4_SS200000147BL_B3,7945,1,3684.0,2228.0,uninj,V,NO,CMPN,CMPN
CELL.7946,CELL.7946,5,Injury_10DPI_rep4_SS200000147BL_B3,7946,2,3686.0,3230.0,inj,V,NO,MSN,MSN
CELL.7947,CELL.7947,5,Injury_10DPI_rep4_SS200000147BL_B3,7947,13,3684.0,3484.0,inj,V,NO,SCGNIN,SCGNIN
CELL.7948,CELL.7948,8,Injury_10DPI_rep4_SS200000147BL_B3,7948,14,3684.0,2315.0,uninj,V,NO,NPYIN,NPYIN
CELL.7949,CELL.7949,1,Injury_10DPI_rep4_SS200000147BL_B3,7949,9,3698.0,4246.0,inj,V,NO,SFRPRGC,SFRPEGC
CELL.7950,CELL.7950,1,Injury_10DPI_rep4_SS200000147BL_B3,7950,4,3687.0,1449.0,uninj,V,NO,DIPC,TLNBL
CELL.7951,CELL.7951,1,Injury_10DPI_rep4_SS200000147BL_B3,7951,9,3681.0,2068.0,uninj,V,NO,SFRPRGC,SFRPEGC
CELL.7952,CELL.7952,8,Injury_10DPI_rep4_SS200000147BL_B3,7952,1,3679.0,2708.0,uninj,V,NO,CMPN,CMPN
CELL.7953,CELL.7953,4,Injury_10DPI_rep4_SS200000147BL_B3,7953,13,3688.0,3054.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.7955,CELL.7955,4,Injury_10DPI_rep4_SS200000147BL_B3,7955,1,3686.0,3924.0,inj,V,NO,CMPN,CMPN
CELL.7956,CELL.7956,8,Injury_10DPI_rep4_SS200000147BL_B3,7956,14,3679.0,3991.0,inj,V,NO,NPYIN,NPYIN
CELL.7957,CELL.7957,1,Injury_10DPI_rep4_SS200000147BL_B3,7957,4,3685.0,2087.0,uninj,V,NO,DIPC,TLNBL
CELL.7958,CELL.7958,8,Injury_10DPI_rep4_SS200000147BL_B3,7958,5,3686.0,4141.0,inj,V,NO,Unknown,UnKnown
CELL.7959,CELL.7959,3,Injury_10DPI_rep4_SS200000147BL_B3,7959,2,3701.0,4988.0,inj,V,NO,MSN,MSN
CELL.7960,CELL.7960,1,Injury_10DPI_rep4_SS200000147BL_B3,7960,4,3683.0,1563.0,uninj,V,NO,DIPC,TLNBL
CELL.7961,CELL.7961,4,Injury_10DPI_rep4_SS200000147BL_B3,7961,14,3686.0,2351.0,uninj,V,NO,NPYIN,NPYIN
CELL.7962,CELL.7962,10,Injury_10DPI_rep4_SS200000147BL_B3,7962,10,3692.0,1197.0,uninj,V,NO,Unknown,UnKnown
CELL.7963,CELL.7963,1,Injury_10DPI_rep4_SS200000147BL_B3,7963,4,3690.0,1623.0,uninj,V,NO,DIPC,TLNBL
CELL.7964,CELL.7964,4,Injury_10DPI_rep4_SS200000147BL_B3,7964,1,3689.0,3713.0,inj,V,NO,CMPN,CMPN
CELL.7966,CELL.7966,8,Injury_10DPI_rep4_SS200000147BL_B3,7966,14,3688.0,4033.0,inj,V,NO,NPYIN,NPYIN
CELL.7967,CELL.7967,3,Injury_10DPI_rep4_SS200000147BL_B3,7967,2,3694.0,4955.0,inj,V,NO,MSN,MSN
CELL.7968,CELL.7968,10,Injury_10DPI_rep4_SS200000147BL_B3,7968,10,3690.0,1294.0,uninj,V,NO,Unknown,UnKnown
CELL.7969,CELL.7969,1,Injury_10DPI_rep4_SS200000147BL_B3,7969,5,3691.0,1428.0,uninj,V,NO,Unknown,UnKnown
CELL.7970,CELL.7970,8,Injury_10DPI_rep4_SS200000147BL_B3,7970,17,3683.0,3829.0,inj,V,NO,OLIGO,OLIGO
CELL.7971,CELL.7971,1,Injury_10DPI_rep4_SS200000147BL_B3,7971,9,3691.0,4310.0,inj,V,NO,WNTRGC,WNTEGC
CELL.7972,CELL.7972,3,Injury_10DPI_rep4_SS200000147BL_B3,7972,2,3689.0,1225.0,uninj,V,NO,MSN,MSN
CELL.7973,CELL.7973,1,Injury_10DPI_rep4_SS200000147BL_B3,7973,4,3700.0,4180.0,inj,V,NO,DIPC,TLNBL
CELL.7974,CELL.7974,10,Injury_10DPI_rep4_SS200000147BL_B3,7974,2,3693.0,1320.0,uninj,V,NO,MSN,MSN
CELL.7975,CELL.7975,1,Injury_10DPI_rep4_SS200000147BL_B3,7975,9,3697.0,2113.0,uninj,V,NO,SFRPRGC,SFRPEGC
CELL.7976,CELL.7976,4,Injury_10DPI_rep4_SS200000147BL_B3,7976,13,3696.0,3443.0,inj,V,NO,SCGNIN,SCGNIN
CELL.7977,CELL.7977,5,Injury_10DPI_rep4_SS200000147BL_B3,7977,1,3692.0,3664.0,inj,V,NO,CMPN,CMPN
CELL.7978,CELL.7978,1,Injury_10DPI_rep4_SS200000147BL_B3,7978,9,3691.0,4812.0,inj,V,NO,SFRPRGC,SFRPEGC
CELL.7979,CELL.7979,1,Injury_10DPI_rep4_SS200000147BL_B3,7979,4,3694.0,1598.0,uninj,V,NO,DIPC,TLNBL
CELL.7980,CELL.7980,3,Injury_10DPI_rep4_SS200000147BL_B3,7980,2,3695.0,5086.0,inj,V,NO,MSN,MSN
CELL.7981,CELL.7981,8,Injury_10DPI_rep4_SS200000147BL_B3,7981,13,3699.0,2757.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.7982,CELL.7982,3,Injury_10DPI_rep4_SS200000147BL_B3,7982,2,3701.0,1365.0,uninj,V,NO,MSN,MSN
CELL.7983,CELL.7983,4,Injury_10DPI_rep4_SS200000147BL_B3,7983,1,3694.0,2587.0,uninj,V,NO,CMPN,CMPN
CELL.7984,CELL.7984,8,Injury_10DPI_rep4_SS200000147BL_B3,7984,5,3697.0,4108.0,inj,V,NO,Unknown,UnKnown
CELL.7985,CELL.7985,3,Injury_10DPI_rep4_SS200000147BL_B3,7985,2,3691.0,5058.0,inj,V,NO,MSN,MSN
CELL.7986,CELL.7986,8,Injury_10DPI_rep4_SS200000147BL_B3,7986,5,3700.0,2169.0,uninj,V,NO,Unknown,UnKnown
CELL.7987,CELL.7987,4,Injury_10DPI_rep4_SS200000147BL_B3,7987,13,3697.0,2924.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.7988,CELL.7988,8,Injury_10DPI_rep4_SS200000147BL_B3,7988,13,3697.0,2985.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.7989,CELL.7989,1,Injury_10DPI_rep4_SS200000147BL_B3,7989,9,3701.0,4293.0,inj,V,NO,WNTRGC,WNTEGC
CELL.7990,CELL.7990,4,Injury_10DPI_rep4_SS200000147BL_B3,7990,13,3697.0,3415.0,inj,V,NO,SCGNIN,SCGNIN
CELL.7991,CELL.7991,3,Injury_10DPI_rep4_SS200000147BL_B3,7991,2,3701.0,5021.0,inj,V,NO,MSN,MSN
CELL.7992,CELL.7992,5,Injury_10DPI_rep4_SS200000147BL_B3,7992,5,3702.0,675.0,uninj,V,NO,Unknown,UnKnown
CELL.7993,CELL.7993,1,Injury_10DPI_rep4_SS200000147BL_B3,7993,4,3699.0,1478.0,uninj,V,NO,DIPC,TLNBL
CELL.7994,CELL.7994,5,Injury_10DPI_rep4_SS200000147BL_B3,7994,13,3702.0,3640.0,inj,V,NO,SCGNIN,SCGNIN
CELL.7995,CELL.7995,7,Injury_10DPI_rep4_SS200000147BL_B3,7995,11,3708.0,4676.0,inj,V,NO,CP,CP
CELL.7996,CELL.7996,3,Injury_10DPI_rep4_SS200000147BL_B3,7996,2,3696.0,5277.0,inj,V,NO,CCKIN,CCKIN
CELL.7997,CELL.7997,3,Injury_10DPI_rep4_SS200000147BL_B3,7997,10,3711.0,1091.0,uninj,V,NO,Unknown,UnKnown
CELL.7998,CELL.7998,8,Injury_10DPI_rep4_SS200000147BL_B3,7998,6,3699.0,2476.0,uninj,V,NO,VLMC,VLMC
CELL.7999,CELL.7999,8,Injury_10DPI_rep4_SS200000147BL_B3,7999,17,3699.0,3876.0,inj,V,NO,OLIGO,OLIGO
CELL.8000,CELL.8000,4,Injury_10DPI_rep4_SS200000147BL_B3,8000,1,3705.0,3947.0,inj,V,NO,CMPN,CMPN
CELL.8001,CELL.8001,10,Injury_10DPI_rep4_SS200000147BL_B3,8001,2,3704.0,1163.0,uninj,V,NO,MSN,MSN
CELL.8002,CELL.8002,1,Injury_10DPI_rep4_SS200000147BL_B3,8002,4,3702.0,1522.0,uninj,V,NO,DIPC,TLNBL
CELL.8003,CELL.8003,1,Injury_10DPI_rep4_SS200000147BL_B3,8003,9,3706.0,2067.0,uninj,V,NO,WNTRGC,WNTEGC
CELL.8004,CELL.8004,4,Injury_10DPI_rep4_SS200000147BL_B3,8004,14,3701.0,2622.0,uninj,V,NO,NPYIN,NPYIN
CELL.8005,CELL.8005,4,Injury_10DPI_rep4_SS200000147BL_B3,8005,8,3695.0,3152.0,uninj,V,NO,VLMC,VLMC
CELL.8007,CELL.8007,4,Injury_10DPI_rep4_SS200000147BL_B3,8007,13,3703.0,3502.0,inj,V,NO,SCGNIN,SCGNIN
CELL.8008,CELL.8008,3,Injury_10DPI_rep4_SS200000147BL_B3,8008,2,3704.0,5193.0,inj,V,NO,MSN,MSN
CELL.8009,CELL.8009,4,Injury_10DPI_rep4_SS200000147BL_B3,8009,13,3708.0,2949.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.8010,CELL.8010,4,Injury_10DPI_rep4_SS200000147BL_B3,8010,13,3706.0,3330.0,inj,V,NO,SCGNIN,SCGNIN
CELL.8011,CELL.8011,4,Injury_10DPI_rep4_SS200000147BL_B3,8011,1,3705.0,3732.0,inj,V,NO,CMPN,CMPN
CELL.8012,CELL.8012,5,Injury_10DPI_rep4_SS200000147BL_B3,8012,5,3708.0,4526.0,inj,V,NO,Unknown,UnKnown
CELL.8014,CELL.8014,1,Injury_10DPI_rep4_SS200000147BL_B3,8014,4,3703.0,1658.0,uninj,V,NO,DIPC,TLNBL
CELL.8015,CELL.8015,8,Injury_10DPI_rep4_SS200000147BL_B3,8015,1,3712.0,2254.0,uninj,V,NO,CMPN,CMPN
CELL.8016,CELL.8016,4,Injury_10DPI_rep4_SS200000147BL_B3,8016,13,3712.0,3305.0,inj,V,NO,SCGNIN,SCGNIN
CELL.8019,CELL.8019,1,Injury_10DPI_rep4_SS200000147BL_B3,8019,9,3710.0,2007.0,uninj,V,NO,SFRPRGC,SFRPEGC
CELL.8020,CELL.8020,8,Injury_10DPI_rep4_SS200000147BL_B3,8020,1,3706.0,2214.0,uninj,V,NO,CMPN,CMPN
CELL.8021,CELL.8021,1,Injury_10DPI_rep4_SS200000147BL_B3,8021,4,3724.0,1423.0,uninj,V,NO,DIPC,TLNBL
CELL.8022,CELL.8022,1,Injury_10DPI_rep4_SS200000147BL_B3,8022,4,3713.0,1584.0,uninj,V,NO,DIPC,TLNBL
CELL.8023,CELL.8023,8,Injury_10DPI_rep4_SS200000147BL_B3,8023,1,3719.0,2179.0,uninj,V,NO,CMPN,CMPN
CELL.8024,CELL.8024,4,Injury_10DPI_rep4_SS200000147BL_B3,8024,14,3707.0,2374.0,uninj,V,NO,NPYIN,NPYIN
CELL.8025,CELL.8025,8,Injury_10DPI_rep4_SS200000147BL_B3,8025,14,3715.0,4066.0,inj,V,NO,NPYIN,NPYIN
CELL.8026,CELL.8026,1,Injury_10DPI_rep4_SS200000147BL_B3,8026,4,3713.0,4785.0,inj,V,NO,DIPC,TLNBL
CELL.8029,CELL.8029,4,Injury_10DPI_rep4_SS200000147BL_B3,8029,1,3707.0,2328.0,uninj,V,NO,CMPN,CMPN
CELL.8030,CELL.8030,8,Injury_10DPI_rep4_SS200000147BL_B3,8030,13,3712.0,3993.0,inj,V,NO,SCGNIN,SCGNIN
CELL.8031,CELL.8031,5,Injury_10DPI_rep4_SS200000147BL_B3,8031,10,3718.0,4324.0,inj,V,NO,Unknown,UnKnown
CELL.8032,CELL.8032,1,Injury_10DPI_rep4_SS200000147BL_B3,8032,9,3709.0,4809.0,inj,V,NO,SFRPRGC,SFRPEGC
CELL.8033,CELL.8033,1,Injury_10DPI_rep4_SS200000147BL_B3,8033,12,3713.0,4209.0,inj,V,NO,REARGC,REAEGC
CELL.8034,CELL.8034,3,Injury_10DPI_rep4_SS200000147BL_B3,8034,2,3713.0,1113.0,uninj,V,NO,MSN,MSN
CELL.8035,CELL.8035,8,Injury_10DPI_rep4_SS200000147BL_B3,8035,13,3710.0,3465.0,inj,V,NO,SCGNIN,SCGNIN
CELL.8036,CELL.8036,4,Injury_10DPI_rep4_SS200000147BL_B3,8036,13,3710.0,3547.0,inj,V,NO,SCGNIN,SCGNIN
CELL.8037,CELL.8037,3,Injury_10DPI_rep4_SS200000147BL_B3,8037,2,3708.0,4913.0,inj,V,NO,MSN,MSN
CELL.8038,CELL.8038,5,Injury_10DPI_rep4_SS200000147BL_B3,8038,8,3714.0,468.0,uninj,V,NO,VLMC,VLMC
CELL.8039,CELL.8039,3,Injury_10DPI_rep4_SS200000147BL_B3,8039,2,3718.0,1343.0,uninj,V,NO,MSN,MSN
CELL.8040,CELL.8040,4,Injury_10DPI_rep4_SS200000147BL_B3,8040,1,3709.0,2727.0,uninj,V,NO,Striatum IN,MSN
CELL.8041,CELL.8041,1,Injury_10DPI_rep4_SS200000147BL_B3,8041,4,3708.0,4841.0,inj,V,NO,DIPC,TLNBL
CELL.8042,CELL.8042,3,Injury_10DPI_rep4_SS200000147BL_B3,8042,10,3713.0,5038.0,inj,V,NO,Unknown,UnKnown
CELL.8043,CELL.8043,3,Injury_10DPI_rep4_SS200000147BL_B3,8043,2,3718.0,1067.0,uninj,V,NO,MSN,MSN
CELL.8044,CELL.8044,4,Injury_10DPI_rep4_SS200000147BL_B3,8044,1,3716.0,2540.0,uninj,V,NO,CMPN,CMPN
CELL.8045,CELL.8045,5,Injury_10DPI_rep4_SS200000147BL_B3,8045,8,3717.0,3165.0,uninj,V,NO,VLMC,VLMC
CELL.8046,CELL.8046,3,Injury_10DPI_rep4_SS200000147BL_B3,8046,2,3719.0,972.0,uninj,V,NO,MSN,MSN
CELL.8047,CELL.8047,10,Injury_10DPI_rep4_SS200000147BL_B3,8047,10,3716.0,1243.0,uninj,V,NO,Unknown,UnKnown
CELL.8048,CELL.8048,5,Injury_10DPI_rep4_SS200000147BL_B3,8048,1,3717.0,2591.0,uninj,V,NO,CMPN,CMPN
CELL.8049,CELL.8049,4,Injury_10DPI_rep4_SS200000147BL_B3,8049,1,3715.0,3818.0,inj,V,NO,CMPN,CMPN
CELL.8050,CELL.8050,4,Injury_10DPI_rep4_SS200000147BL_B3,8050,17,3715.0,3915.0,inj,V,NO,OLIGO,OLIGO
CELL.8051,CELL.8051,8,Injury_10DPI_rep4_SS200000147BL_B3,8051,5,3718.0,4136.0,inj,V,NO,Unknown,UnKnown
CELL.8052,CELL.8052,3,Injury_10DPI_rep4_SS200000147BL_B3,8052,2,3707.0,5128.0,inj,V,NO,CCKIN,CCKIN
CELL.8053,CELL.8053,3,Injury_10DPI_rep4_SS200000147BL_B3,8053,2,3712.0,1394.0,uninj,V,NO,MSN,MSN
CELL.8054,CELL.8054,1,Injury_10DPI_rep4_SS200000147BL_B3,8054,4,3717.0,1500.0,uninj,V,NO,DIPC,TLNBL
CELL.8055,CELL.8055,1,Injury_10DPI_rep4_SS200000147BL_B3,8055,9,3720.0,2034.0,uninj,V,NO,SFRPRGC,SFRPEGC
CELL.8056,CELL.8056,10,Injury_10DPI_rep4_SS200000147BL_B3,8056,5,3723.0,2137.0,uninj,V,NO,Unknown,UnKnown
CELL.8057,CELL.8057,7,Injury_10DPI_rep4_SS200000147BL_B3,8057,10,3717.0,1184.0,uninj,V,NO,Unknown,UnKnown
CELL.8058,CELL.8058,8,Injury_10DPI_rep4_SS200000147BL_B3,8058,1,3706.0,2643.0,uninj,V,NO,CMPN,CMPN
CELL.8059,CELL.8059,8,Injury_10DPI_rep4_SS200000147BL_B3,8059,6,3717.0,3049.0,uninj,V,NO,VLMC,VLMC
CELL.8060,CELL.8060,8,Injury_10DPI_rep4_SS200000147BL_B3,8060,13,3726.0,4046.0,inj,V,NO,SCGNIN,SCGNIN
CELL.8061,CELL.8061,1,Injury_10DPI_rep4_SS200000147BL_B3,8061,9,3723.0,4735.0,inj,V,NO,SFRPRGC,SFRPEGC
CELL.8062,CELL.8062,3,Injury_10DPI_rep4_SS200000147BL_B3,8062,2,3724.0,1279.0,uninj,V,NO,NPYIN,NPYIN
CELL.8063,CELL.8063,4,Injury_10DPI_rep4_SS200000147BL_B3,8063,1,3724.0,3784.0,inj,V,NO,CMPN,CMPN
CELL.8064,CELL.8064,4,Injury_10DPI_rep4_SS200000147BL_B3,8064,1,3720.0,3655.0,inj,V,NO,CMPN,CMPN
CELL.8065,CELL.8065,8,Injury_10DPI_rep4_SS200000147BL_B3,8065,1,3727.0,4087.0,inj,V,NO,CMPN,CMPN
CELL.8066,CELL.8066,1,Injury_10DPI_rep4_SS200000147BL_B3,8066,4,3728.0,1546.0,uninj,V,NO,DIPC,TLNBL
CELL.8068,CELL.8068,4,Injury_10DPI_rep4_SS200000147BL_B3,8068,13,3724.0,2918.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.8069,CELL.8069,8,Injury_10DPI_rep4_SS200000147BL_B3,8069,10,3725.0,2290.0,uninj,V,NO,Unknown,UnKnown
CELL.8071,CELL.8071,8,Injury_10DPI_rep4_SS200000147BL_B3,8071,6,3717.0,2415.0,uninj,V,NO,VLMC,VLMC
CELL.8072,CELL.8072,4,Injury_10DPI_rep4_SS200000147BL_B3,8072,13,3730.0,3415.0,inj,V,NO,SCGNIN,SCGNIN
CELL.8073,CELL.8073,1,Injury_10DPI_rep4_SS200000147BL_B3,8073,4,3727.0,4833.0,inj,V,NO,DIPC,TLNBL
CELL.8074,CELL.8074,1,Injury_10DPI_rep4_SS200000147BL_B3,8074,9,3720.0,2098.0,uninj,V,NO,SFRPRGC,SFRPEGC
CELL.8075,CELL.8075,4,Injury_10DPI_rep4_SS200000147BL_B3,8075,13,3730.0,3507.0,inj,V,NO,SCGNIN,SCGNIN
CELL.8076,CELL.8076,1,Injury_10DPI_rep4_SS200000147BL_B3,8076,4,3725.0,1454.0,uninj,V,NO,DIPC,TLNBL
CELL.8077,CELL.8077,1,Injury_10DPI_rep4_SS200000147BL_B3,8077,4,3724.0,1641.0,uninj,V,NO,DIPC,TLNBL
CELL.8078,CELL.8078,1,Injury_10DPI_rep4_SS200000147BL_B3,8078,9,3731.0,4264.0,inj,V,NO,WNTRGC,WNTEGC
CELL.8079,CELL.8079,8,Injury_10DPI_rep4_SS200000147BL_B3,8079,1,3736.0,3961.0,inj,V,NO,CMPN,CMPN
CELL.8081,CELL.8081,5,Injury_10DPI_rep4_SS200000147BL_B3,8081,5,3728.0,4310.0,inj,V,NO,Unknown,UnKnown
CELL.8082,CELL.8082,3,Injury_10DPI_rep4_SS200000147BL_B3,8082,2,3724.0,929.0,uninj,V,NO,NPYIN,NPYIN
CELL.8083,CELL.8083,3,Injury_10DPI_rep4_SS200000147BL_B3,8083,5,3735.0,4883.0,inj,V,NO,Unknown,UnKnown
CELL.8084,CELL.8084,5,Injury_10DPI_rep4_SS200000147BL_B3,8084,6,3729.0,5802.0,inj,V,NO,VLMC,VLMC
CELL.8085,CELL.8085,10,Injury_10DPI_rep4_SS200000147BL_B3,8085,10,3729.0,1140.0,uninj,V,NO,Unknown,UnKnown
CELL.8086,CELL.8086,5,Injury_10DPI_rep4_SS200000147BL_B3,8086,5,3731.0,1686.0,uninj,V,NO,Unknown,UnKnown
CELL.8087,CELL.8087,1,Injury_10DPI_rep4_SS200000147BL_B3,8087,9,3731.0,2068.0,uninj,V,NO,SFRPRGC,SFRPEGC
CELL.8088,CELL.8088,7,Injury_10DPI_rep4_SS200000147BL_B3,8088,6,3730.0,2447.0,uninj,V,NO,VLMC,VLMC
CELL.8089,CELL.8089,1,Injury_10DPI_rep4_SS200000147BL_B3,8089,4,3733.0,4861.0,inj,V,NO,DIPC,TLNBL
CELL.8090,CELL.8090,1,Injury_10DPI_rep4_SS200000147BL_B3,8090,4,3739.0,1753.0,uninj,V,NO,DIPC,TLNBL
CELL.8091,CELL.8091,4,Injury_10DPI_rep4_SS200000147BL_B3,8091,1,3729.0,2747.0,uninj,V,NO,CMPN,CMPN
CELL.8092,CELL.8092,4,Injury_10DPI_rep4_SS200000147BL_B3,8092,1,3731.0,3861.0,inj,V,NO,Striatum IN,MSN
CELL.8093,CELL.8093,3,Injury_10DPI_rep4_SS200000147BL_B3,8093,2,3732.0,5007.0,inj,V,NO,MSN,MSN
CELL.8094,CELL.8094,4,Injury_10DPI_rep4_SS200000147BL_B3,8094,1,3735.0,2669.0,uninj,V,NO,CMPN,CMPN
CELL.8095,CELL.8095,8,Injury_10DPI_rep4_SS200000147BL_B3,8095,13,3733.0,2965.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.8097,CELL.8097,1,Injury_10DPI_rep4_SS200000147BL_B3,8097,4,3741.0,1472.0,uninj,V,NO,DIPC,TLNBL
CELL.8098,CELL.8098,5,Injury_10DPI_rep4_SS200000147BL_B3,8098,3,3735.0,2325.0,uninj,V,NO,Striatum IN,MSN
CELL.8099,CELL.8099,1,Injury_10DPI_rep4_SS200000147BL_B3,8099,4,3732.0,4177.0,inj,V,NO,DIPC,TLNBL
CELL.8100,CELL.8100,7,Injury_10DPI_rep4_SS200000147BL_B3,8100,11,3753.0,4655.0,inj,V,NO,CP,CP
CELL.8101,CELL.8101,1,Injury_10DPI_rep4_SS200000147BL_B3,8101,9,3747.0,4767.0,inj,V,NO,SFRPRGC,SFRPEGC
CELL.8102,CELL.8102,5,Injury_10DPI_rep4_SS200000147BL_B3,8102,7,3733.0,660.0,uninj,V,NO,VLMC,VLMC
CELL.8103,CELL.8103,5,Injury_10DPI_rep4_SS200000147BL_B3,8103,0,3737.0,2716.0,uninj,V,NO,DPEX,DPEX
CELL.8104,CELL.8104,8,Injury_10DPI_rep4_SS200000147BL_B3,8104,1,3730.0,2773.0,uninj,V,NO,CMPN,CMPN
CELL.8107,CELL.8107,4,Injury_10DPI_rep4_SS200000147BL_B3,8107,14,3732.0,3693.0,inj,V,NO,NPYIN,NPYIN
CELL.8108,CELL.8108,3,Injury_10DPI_rep4_SS200000147BL_B3,8108,2,3737.0,4914.0,inj,V,NO,MSN,MSN
CELL.8109,CELL.8109,1,Injury_10DPI_rep4_SS200000147BL_B3,8109,4,3738.0,1714.0,uninj,V,NO,DIPC,TLNBL
CELL.8110,CELL.8110,8,Injury_10DPI_rep4_SS200000147BL_B3,8110,1,3738.0,2224.0,uninj,V,NO,Unknown,UnKnown
CELL.8111,CELL.8111,4,Injury_10DPI_rep4_SS200000147BL_B3,8111,13,3738.0,2871.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.8112,CELL.8112,4,Injury_10DPI_rep4_SS200000147BL_B3,8112,13,3738.0,3015.0,uninj,V,NO,SCGNIN,SCGNIN
CELL.8113,CELL.8113,4,Injury_10DPI_rep4_SS200000147BL_B3,8113,5,3737.0,4069.0,inj,V,NO,Unknown,UnKnown
CELL.8114,CELL.8114,1,Injury_10DPI_rep4_SS200000147BL_B3,8114,4,3737.0,4234.0,inj,V,NO,DIPC,TLNBL
CELL.8115,CELL.8115,8,Injury_10DPI_rep4_SS200000147BL_B3,8115,1,3741.0,2185.0,uninj,V,NO,CMPN,CMPN
