,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,Celltype,inj_uninj,D_V,Annotation_Final,Annotation_0306
CELL.10824,CELL.10824,6,Injury_15DPI_C_rep1_FP200000266TR_E6,10824,17,RIPC1,inj,D,Immature Neuron-Wound,RIPC1
CELL.10827,CELL.10827,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10827,7,MPEX,uninj,D,MPEX,MPEX
CELL.10829,CELL.10829,2,Injury_15DPI_C_rep1_FP200000266TR_E6,10829,1,MPEX,uninj,D,MPEX,MPEX
CELL.10830,CELL.10830,2,Injury_15DPI_C_rep1_FP200000266TR_E6,10830,1,MPEX,uninj,D,MPEX,MPEX
CELL.10831,CELL.10831,6,Injury_15DPI_C_rep1_FP200000266TR_E6,10831,17,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.10832,CELL.10832,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10832,1,MPEX,uninj,D,MPEX,MPEX
CELL.10833,CELL.10833,6,Injury_15DPI_C_rep1_FP200000266TR_E6,10833,8,RIPC1,inj,D,REARGC,RIPC1
CELL.10834,CELL.10834,2,Injury_15DPI_C_rep1_FP200000266TR_E6,10834,1,MPEX,inj,D,MPEX,MPEX
CELL.10835,CELL.10835,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10835,4,CP,uninj,D,VLMC,VLMC
CELL.10836,CELL.10836,6,Injury_15DPI_C_rep1_FP200000266TR_E6,10836,7,MPEX,inj,D,MPEX,MPEX
CELL.10837,CELL.10837,10,Injury_15DPI_C_rep1_FP200000266TR_E6,10837,8,REARGC,inj,D,REARGC,REAEGC
CELL.10838,CELL.10838,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10838,7,MPEX,inj,D,MPEX,MPEX
CELL.10839,CELL.10839,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10839,7,DPEX,uninj,D,DPEX,DPEX
CELL.10840,CELL.10840,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10840,1,MPEX,uninj,D,MPEX,MPEX
CELL.10841,CELL.10841,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10841,7,MPEX,uninj,D,MPEX,MPEX
CELL.10844,CELL.10844,2,Injury_15DPI_C_rep1_FP200000266TR_E6,10844,1,MPEX,inj,D,MPEX,MPEX
CELL.10845,CELL.10845,4,Injury_15DPI_C_rep1_FP200000266TR_E6,10845,4,VLMC,uninj,D,VLMC,VLMC
CELL.10846,CELL.10846,6,Injury_15DPI_C_rep1_FP200000266TR_E6,10846,17,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.10847,CELL.10847,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10847,7,DPEX,inj,D,DPEX,DPEX
CELL.10849,CELL.10849,6,Injury_15DPI_C_rep1_FP200000266TR_E6,10849,17,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.10850,CELL.10850,10,Injury_15DPI_C_rep1_FP200000266TR_E6,10850,8,REARGC,inj,D,REARGC,REAEGC
CELL.10851,CELL.10851,2,Injury_15DPI_C_rep1_FP200000266TR_E6,10851,1,MPEX,inj,D,MPEX,MPEX
CELL.10852,CELL.10852,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10852,3,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.10853,CELL.10853,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10853,7,DPEX,uninj,D,DPEX,DPEX
CELL.10854,CELL.10854,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10854,7,DPEX,uninj,D,DPEX,DPEX
CELL.10855,CELL.10855,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10855,1,MPEX,uninj,D,MPEX,MPEX
CELL.10856,CELL.10856,5,Injury_15DPI_C_rep1_FP200000266TR_E6,10856,10,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.10857,CELL.10857,9,Injury_15DPI_C_rep1_FP200000266TR_E6,10857,7,MPEX,uninj,D,MPEX,MPEX
CELL.10858,CELL.10858,2,Injury_15DPI_C_rep1_FP200000266TR_E6,10858,1,MPEX,inj,D,MPEX,MPEX
CELL.10860,CELL.10860,9,Injury_15DPI_C_rep1_FP200000266TR_E6,10860,3,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.10862,CELL.10862,6,Injury_15DPI_C_rep1_FP200000266TR_E6,10862,5,CP,inj,D,VLMC,VLMC
CELL.10863,CELL.10863,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10863,7,DPEX,uninj,D,DPEX,DPEX
CELL.10864,CELL.10864,9,Injury_15DPI_C_rep1_FP200000266TR_E6,10864,2,CMPN,uninj,D,CMPN,CMPN
CELL.10865,CELL.10865,10,Injury_15DPI_C_rep1_FP200000266TR_E6,10865,8,REARGC,inj,D,REARGC,REAEGC
CELL.10866,CELL.10866,2,Injury_15DPI_C_rep1_FP200000266TR_E6,10866,1,MPEX,inj,D,MPEX,MPEX
CELL.10867,CELL.10867,2,Injury_15DPI_C_rep1_FP200000266TR_E6,10867,18,SSTIN,uninj,D,SSTIN,SSTIN
CELL.10868,CELL.10868,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10868,7,DPEX,uninj,D,DPEX,DPEX
CELL.10869,CELL.10869,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10869,4,CP,uninj,D,VLMC,VLMC
CELL.10870,CELL.10870,2,Injury_15DPI_C_rep1_FP200000266TR_E6,10870,1,MPEX,inj,D,MPEX,MPEX
CELL.10871,CELL.10871,6,Injury_15DPI_C_rep1_FP200000266TR_E6,10871,17,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.10872,CELL.10872,10,Injury_15DPI_C_rep1_FP200000266TR_E6,10872,8,RIPC1,inj,D,REARGC,RIPC1
CELL.10873,CELL.10873,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10873,7,DPEX,uninj,D,DPEX,DPEX
CELL.10874,CELL.10874,6,Injury_15DPI_C_rep1_FP200000266TR_E6,10874,8,RIPC1,inj,D,REARGC,RIPC1
CELL.10876,CELL.10876,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10876,7,DPEX,uninj,D,DPEX,DPEX
CELL.10877,CELL.10877,4,Injury_15DPI_C_rep1_FP200000266TR_E6,10877,5,VLMC,inj,D,VLMC,VLMC
CELL.10878,CELL.10878,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10878,7,DPEX,uninj,D,DPEX,DPEX
CELL.10879,CELL.10879,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10879,7,DPEX,uninj,D,DPEX,DPEX
CELL.10880,CELL.10880,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10880,7,DPEX,uninj,D,DPEX,DPEX
CELL.10881,CELL.10881,6,Injury_15DPI_C_rep1_FP200000266TR_E6,10881,8,RIPC1,inj,D,REARGC,RIPC1
CELL.10882,CELL.10882,10,Injury_15DPI_C_rep1_FP200000266TR_E6,10882,10,REARGC,inj,D,REARGC,REAEGC
CELL.10883,CELL.10883,5,Injury_15DPI_C_rep1_FP200000266TR_E6,10883,10,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.10884,CELL.10884,5,Injury_15DPI_C_rep1_FP200000266TR_E6,10884,8,REARGC,inj,D,REARGC,REAEGC
CELL.10885,CELL.10885,4,Injury_15DPI_C_rep1_FP200000266TR_E6,10885,4,CP,uninj,D,VLMC,VLMC
CELL.10886,CELL.10886,6,Injury_15DPI_C_rep1_FP200000266TR_E6,10886,17,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.10887,CELL.10887,6,Injury_15DPI_C_rep1_FP200000266TR_E6,10887,17,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.10888,CELL.10888,6,Injury_15DPI_C_rep1_FP200000266TR_E6,10888,17,RIPC1,inj,D,Immature Neuron-Wound,RIPC1
CELL.10890,CELL.10890,4,Injury_15DPI_C_rep1_FP200000266TR_E6,10890,4,VLMC,uninj,D,VLMC,VLMC
CELL.10891,CELL.10891,6,Injury_15DPI_C_rep1_FP200000266TR_E6,10891,17,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.10892,CELL.10892,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10892,7,MPEX,uninj,D,MPEX,MPEX
CELL.10893,CELL.10893,2,Injury_15DPI_C_rep1_FP200000266TR_E6,10893,5,CP,uninj,D,VLMC,VLMC
CELL.10895,CELL.10895,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10895,7,MPEX,uninj,D,MPEX,MPEX
CELL.10896,CELL.10896,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10896,7,DPEX,uninj,D,DPEX,DPEX
CELL.10897,CELL.10897,6,Injury_15DPI_C_rep1_FP200000266TR_E6,10897,4,CP,inj,D,VLMC,VLMC
CELL.10898,CELL.10898,6,Injury_15DPI_C_rep1_FP200000266TR_E6,10898,17,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.10899,CELL.10899,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10899,7,DPEX,uninj,D,DPEX,DPEX
CELL.10900,CELL.10900,6,Injury_15DPI_C_rep1_FP200000266TR_E6,10900,8,RIPC1,inj,D,REARGC,RIPC1
CELL.10901,CELL.10901,2,Injury_15DPI_C_rep1_FP200000266TR_E6,10901,1,MPEX,inj,D,WNTRGC,WNTEGC
CELL.10902,CELL.10902,2,Injury_15DPI_C_rep1_FP200000266TR_E6,10902,1,MPEX,inj,D,MPEX,MPEX
CELL.10903,CELL.10903,2,Injury_15DPI_C_rep1_FP200000266TR_E6,10903,1,MPEX,inj,D,MPEX,MPEX
CELL.10904,CELL.10904,2,Injury_15DPI_C_rep1_FP200000266TR_E6,10904,18,SSTIN,uninj,D,SSTIN,SSTIN
CELL.10905,CELL.10905,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10905,7,DPEX,uninj,D,DPEX,DPEX
CELL.10906,CELL.10906,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10906,7,DPEX,uninj,D,DPEX,DPEX
CELL.10907,CELL.10907,2,Injury_15DPI_C_rep1_FP200000266TR_E6,10907,18,SSTIN,uninj,D,SSTIN,SSTIN
CELL.10908,CELL.10908,6,Injury_15DPI_C_rep1_FP200000266TR_E6,10908,8,RIPC1,inj,D,REARGC,RIPC1
CELL.10909,CELL.10909,10,Injury_15DPI_C_rep1_FP200000266TR_E6,10909,8,REARGC,inj,D,REARGC,REAEGC
CELL.10910,CELL.10910,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10910,7,DPEX,uninj,D,DPEX,DPEX
CELL.10911,CELL.10911,10,Injury_15DPI_C_rep1_FP200000266TR_E6,10911,8,REARGC,inj,D,REARGC,REAEGC
CELL.10912,CELL.10912,6,Injury_15DPI_C_rep1_FP200000266TR_E6,10912,17,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.10913,CELL.10913,6,Injury_15DPI_C_rep1_FP200000266TR_E6,10913,17,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.10914,CELL.10914,6,Injury_15DPI_C_rep1_FP200000266TR_E6,10914,8,RIPC1,inj,D,REARGC,RIPC1
CELL.10915,CELL.10915,10,Injury_15DPI_C_rep1_FP200000266TR_E6,10915,8,REARGC,inj,D,REARGC,REAEGC
CELL.10916,CELL.10916,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10916,7,DPEX,uninj,D,DPEX,DPEX
CELL.10917,CELL.10917,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10917,4,CP,uninj,D,VLMC,VLMC
CELL.10919,CELL.10919,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10919,7,DPEX,uninj,D,DPEX,DPEX
CELL.10920,CELL.10920,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10920,7,DPEX,uninj,D,DPEX,DPEX
CELL.10921,CELL.10921,10,Injury_15DPI_C_rep1_FP200000266TR_E6,10921,8,RIPC1,inj,D,REARGC,RIPC1
CELL.10922,CELL.10922,2,Injury_15DPI_C_rep1_FP200000266TR_E6,10922,1,MPEX,inj,D,WNTRGC,WNTEGC
CELL.10923,CELL.10923,2,Injury_15DPI_C_rep1_FP200000266TR_E6,10923,7,MPEX,inj,D,MPEX,MPEX
CELL.10924,CELL.10924,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10924,3,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.10925,CELL.10925,2,Injury_15DPI_C_rep1_FP200000266TR_E6,10925,1,MPEX,inj,D,MPEX,MPEX
CELL.10926,CELL.10926,7,Injury_15DPI_C_rep1_FP200000266TR_E6,10926,1,MPEX,inj,D,MPEX,MPEX
CELL.10927,CELL.10927,7,Injury_15DPI_C_rep1_FP200000266TR_E6,10927,3,CP,uninj,D,VLMC,VLMC
CELL.10928,CELL.10928,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10928,1,MPEX,inj,D,MPEX,MPEX
CELL.10929,CELL.10929,6,Injury_15DPI_C_rep1_FP200000266TR_E6,10929,17,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.10930,CELL.10930,2,Injury_15DPI_C_rep1_FP200000266TR_E6,10930,1,MPEX,inj,D,MPEX,MPEX
CELL.10931,CELL.10931,2,Injury_15DPI_C_rep1_FP200000266TR_E6,10931,1,MPEX,inj,D,MPEX,MPEX
CELL.10932,CELL.10932,9,Injury_15DPI_C_rep1_FP200000266TR_E6,10932,3,MPEX,uninj,D,MPEX,MPEX
CELL.10933,CELL.10933,6,Injury_15DPI_C_rep1_FP200000266TR_E6,10933,17,RIPC1,inj,D,Immature Neuron-Wound,RIPC1
CELL.10934,CELL.10934,10,Injury_15DPI_C_rep1_FP200000266TR_E6,10934,8,REARGC,inj,D,REARGC,REAEGC
CELL.10935,CELL.10935,2,Injury_15DPI_C_rep1_FP200000266TR_E6,10935,1,MPEX,inj,D,MPEX,MPEX
CELL.10936,CELL.10936,2,Injury_15DPI_C_rep1_FP200000266TR_E6,10936,11,IMC,inj,D,SCGNIN,SCGNIN
CELL.10938,CELL.10938,4,Injury_15DPI_C_rep1_FP200000266TR_E6,10938,5,VLMC,uninj,D,VLMC,VLMC
CELL.10939,CELL.10939,2,Injury_15DPI_C_rep1_FP200000266TR_E6,10939,1,MPEX,inj,D,MPEX,MPEX
CELL.10940,CELL.10940,4,Injury_15DPI_C_rep1_FP200000266TR_E6,10940,5,CP,uninj,D,VLMC,VLMC
CELL.10942,CELL.10942,6,Injury_15DPI_C_rep1_FP200000266TR_E6,10942,17,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.10943,CELL.10943,6,Injury_15DPI_C_rep1_FP200000266TR_E6,10943,8,REARGC,inj,D,REARGC,REAEGC
CELL.10944,CELL.10944,10,Injury_15DPI_C_rep1_FP200000266TR_E6,10944,8,REARGC,inj,D,REARGC,REAEGC
CELL.10946,CELL.10946,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10946,7,DPEX,uninj,D,DPEX,DPEX
CELL.10947,CELL.10947,6,Injury_15DPI_C_rep1_FP200000266TR_E6,10947,17,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.10948,CELL.10948,6,Injury_15DPI_C_rep1_FP200000266TR_E6,10948,17,RIPC1,inj,D,Immature Neuron-Wound,RIPC1
CELL.10949,CELL.10949,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10949,1,MPEX,uninj,D,MPEX,MPEX
CELL.10950,CELL.10950,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10950,7,DPEX,uninj,D,DPEX,DPEX
CELL.10951,CELL.10951,2,Injury_15DPI_C_rep1_FP200000266TR_E6,10951,4,CP,uninj,D,VLMC,VLMC
CELL.10952,CELL.10952,9,Injury_15DPI_C_rep1_FP200000266TR_E6,10952,3,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.10953,CELL.10953,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10953,7,MPEX,inj,D,MPEX,MPEX
CELL.10954,CELL.10954,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10954,7,DPEX,uninj,D,DPEX,DPEX
CELL.10956,CELL.10956,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10956,7,DPEX,uninj,D,DPEX,DPEX
CELL.10957,CELL.10957,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10957,7,DPEX,uninj,D,DPEX,DPEX
CELL.10958,CELL.10958,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10958,4,MPEX,uninj,D,MPEX,MPEX
CELL.10959,CELL.10959,9,Injury_15DPI_C_rep1_FP200000266TR_E6,10959,3,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.10960,CELL.10960,5,Injury_15DPI_C_rep1_FP200000266TR_E6,10960,1,MPEX,inj,D,WNTRGC,WNTEGC
CELL.10961,CELL.10961,2,Injury_15DPI_C_rep1_FP200000266TR_E6,10961,4,CP,uninj,D,VLMC,VLMC
CELL.10962,CELL.10962,6,Injury_15DPI_C_rep1_FP200000266TR_E6,10962,17,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.10963,CELL.10963,6,Injury_15DPI_C_rep1_FP200000266TR_E6,10963,8,RIPC1,inj,D,REARGC,RIPC1
CELL.10964,CELL.10964,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10964,7,DPEX,uninj,D,DPEX,DPEX
CELL.10965,CELL.10965,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10965,3,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.10966,CELL.10966,6,Injury_15DPI_C_rep1_FP200000266TR_E6,10966,8,RIPC1,inj,D,REARGC,RIPC1
CELL.10967,CELL.10967,5,Injury_15DPI_C_rep1_FP200000266TR_E6,10967,10,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.10968,CELL.10968,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10968,7,DPEX,uninj,D,DPEX,DPEX
CELL.10969,CELL.10969,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10969,7,DPEX,uninj,D,DPEX,DPEX
CELL.10971,CELL.10971,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10971,7,MPEX,uninj,D,MPEX,MPEX
CELL.10973,CELL.10973,2,Injury_15DPI_C_rep1_FP200000266TR_E6,10973,1,MPEX,inj,D,MPEX,MPEX
CELL.10974,CELL.10974,6,Injury_15DPI_C_rep1_FP200000266TR_E6,10974,7,MPEX,inj,D,MPEX,MPEX
CELL.10975,CELL.10975,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10975,7,DPEX,uninj,D,DPEX,DPEX
CELL.10978,CELL.10978,2,Injury_15DPI_C_rep1_FP200000266TR_E6,10978,1,MPEX,inj,D,WNTRGC,WNTEGC
CELL.10979,CELL.10979,7,Injury_15DPI_C_rep1_FP200000266TR_E6,10979,3,CP,inj,D,VLMC,VLMC
CELL.10980,CELL.10980,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10980,7,DPEX,uninj,D,DPEX,DPEX
CELL.10981,CELL.10981,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10981,7,DPEX,inj,D,DPEX,DPEX
CELL.10982,CELL.10982,7,Injury_15DPI_C_rep1_FP200000266TR_E6,10982,3,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.10983,CELL.10983,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10983,7,DPEX,uninj,D,DPEX,DPEX
CELL.10984,CELL.10984,2,Injury_15DPI_C_rep1_FP200000266TR_E6,10984,1,MPEX,inj,D,MPEX,MPEX
CELL.10985,CELL.10985,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10985,7,DPEX,uninj,D,DPEX,DPEX
CELL.10986,CELL.10986,6,Injury_15DPI_C_rep1_FP200000266TR_E6,10986,8,RIPC1,inj,D,REARGC,RIPC1
CELL.10987,CELL.10987,7,Injury_15DPI_C_rep1_FP200000266TR_E6,10987,18,SSTIN,uninj,D,SSTIN,SSTIN
CELL.10988,CELL.10988,9,Injury_15DPI_C_rep1_FP200000266TR_E6,10988,3,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.10989,CELL.10989,6,Injury_15DPI_C_rep1_FP200000266TR_E6,10989,17,RIPC1,inj,D,Immature Neuron-Wound,RIPC1
CELL.10990,CELL.10990,6,Injury_15DPI_C_rep1_FP200000266TR_E6,10990,17,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.10991,CELL.10991,10,Injury_15DPI_C_rep1_FP200000266TR_E6,10991,8,REARGC,inj,D,REARGC,REAEGC
CELL.10993,CELL.10993,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10993,7,MPEX,inj,D,MPEX,MPEX
CELL.10994,CELL.10994,8,Injury_15DPI_C_rep1_FP200000266TR_E6,10994,7,DPEX,uninj,D,DPEX,DPEX
CELL.10995,CELL.10995,6,Injury_15DPI_C_rep1_FP200000266TR_E6,10995,17,RIPC1,inj,D,Immature Neuron-Wound,RIPC1
CELL.10996,CELL.10996,6,Injury_15DPI_C_rep1_FP200000266TR_E6,10996,17,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.10997,CELL.10997,6,Injury_15DPI_C_rep1_FP200000266TR_E6,10997,8,RIPC1,inj,D,REARGC,RIPC1
CELL.10998,CELL.10998,2,Injury_15DPI_C_rep1_FP200000266TR_E6,10998,1,MPEX,inj,D,MPEX,MPEX
CELL.10999,CELL.10999,10,Injury_15DPI_C_rep1_FP200000266TR_E6,10999,8,REARGC,inj,D,REARGC,REAEGC
CELL.11000,CELL.11000,10,Injury_15DPI_C_rep1_FP200000266TR_E6,11000,10,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.11001,CELL.11001,2,Injury_15DPI_C_rep1_FP200000266TR_E6,11001,1,MPEX,inj,D,MPEX,MPEX
CELL.11002,CELL.11002,8,Injury_15DPI_C_rep1_FP200000266TR_E6,11002,7,DPEX,uninj,D,DPEX,DPEX
CELL.11003,CELL.11003,6,Injury_15DPI_C_rep1_FP200000266TR_E6,11003,8,RIPC2,inj,D,Immature Neuron-Wound,RIPC2
CELL.11004,CELL.11004,6,Injury_15DPI_C_rep1_FP200000266TR_E6,11004,8,RIPC1,inj,D,Immature Neuron-Wound,RIPC1
CELL.11005,CELL.11005,10,Injury_15DPI_C_rep1_FP200000266TR_E6,11005,8,REARGC,inj,D,REARGC,REAEGC
CELL.11006,CELL.11006,6,Injury_15DPI_C_rep1_FP200000266TR_E6,11006,7,RIPC2,inj,D,Immature Neuron-Wound,RIPC2
CELL.11008,CELL.11008,6,Injury_15DPI_C_rep1_FP200000266TR_E6,11008,7,MPEX,inj,D,Immature Neuron-Wound,MPEX
CELL.11009,CELL.11009,6,Injury_15DPI_C_rep1_FP200000266TR_E6,11009,17,RIPC1,inj,D,Immature Neuron-Wound,RIPC1
CELL.11010,CELL.11010,8,Injury_15DPI_C_rep1_FP200000266TR_E6,11010,7,DPEX,uninj,D,DPEX,DPEX
CELL.11011,CELL.11011,8,Injury_15DPI_C_rep1_FP200000266TR_E6,11011,7,DPEX,uninj,D,DPEX,DPEX
CELL.11012,CELL.11012,6,Injury_15DPI_C_rep1_FP200000266TR_E6,11012,17,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.11013,CELL.11013,6,Injury_15DPI_C_rep1_FP200000266TR_E6,11013,17,RIPC1,inj,D,Immature Neuron-Wound,RIPC1
CELL.11014,CELL.11014,10,Injury_15DPI_C_rep1_FP200000266TR_E6,11014,8,REARGC,inj,D,REARGC,REAEGC
CELL.11015,CELL.11015,10,Injury_15DPI_C_rep1_FP200000266TR_E6,11015,10,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.11016,CELL.11016,10,Injury_15DPI_C_rep1_FP200000266TR_E6,11016,8,REARGC,inj,D,REARGC,REAEGC
CELL.11017,CELL.11017,8,Injury_15DPI_C_rep1_FP200000266TR_E6,11017,7,DPEX,uninj,D,DPEX,DPEX
CELL.11018,CELL.11018,6,Injury_15DPI_C_rep1_FP200000266TR_E6,11018,17,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.11019,CELL.11019,8,Injury_15DPI_C_rep1_FP200000266TR_E6,11019,7,DPEX,uninj,D,DPEX,DPEX
CELL.11020,CELL.11020,8,Injury_15DPI_C_rep1_FP200000266TR_E6,11020,7,SSTIN,uninj,D,SSTIN,SSTIN
CELL.11022,CELL.11022,7,Injury_15DPI_C_rep1_FP200000266TR_E6,11022,3,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.11023,CELL.11023,6,Injury_15DPI_C_rep1_FP200000266TR_E6,11023,17,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.11024,CELL.11024,6,Injury_15DPI_C_rep1_FP200000266TR_E6,11024,7,RIPC1,inj,D,Immature Neuron-Wound,RIPC1
CELL.11025,CELL.11025,9,Injury_15DPI_C_rep1_FP200000266TR_E6,11025,3,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.11026,CELL.11026,8,Injury_15DPI_C_rep1_FP200000266TR_E6,11026,7,DPEX,uninj,D,DPEX,DPEX
CELL.11028,CELL.11028,6,Injury_15DPI_C_rep1_FP200000266TR_E6,11028,17,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.11029,CELL.11029,10,Injury_15DPI_C_rep1_FP200000266TR_E6,11029,8,REARGC,inj,D,REARGC,REAEGC
CELL.11030,CELL.11030,5,Injury_15DPI_C_rep1_FP200000266TR_E6,11030,10,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.11031,CELL.11031,2,Injury_15DPI_C_rep1_FP200000266TR_E6,11031,1,MPEX,inj,D,WNTRGC,WNTEGC
CELL.11032,CELL.11032,2,Injury_15DPI_C_rep1_FP200000266TR_E6,11032,1,MPEX,inj,D,MPEX,MPEX
CELL.11033,CELL.11033,6,Injury_15DPI_C_rep1_FP200000266TR_E6,11033,7,MPEX,inj,D,MPEX,MPEX
CELL.11034,CELL.11034,8,Injury_15DPI_C_rep1_FP200000266TR_E6,11034,7,DPEX,uninj,D,DPEX,DPEX
CELL.11035,CELL.11035,2,Injury_15DPI_C_rep1_FP200000266TR_E6,11035,7,MPEX,inj,D,MPEX,MPEX
CELL.11036,CELL.11036,10,Injury_15DPI_C_rep1_FP200000266TR_E6,11036,8,REARGC,inj,D,REARGC,REAEGC
CELL.11037,CELL.11037,10,Injury_15DPI_C_rep1_FP200000266TR_E6,11037,10,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.11039,CELL.11039,8,Injury_15DPI_C_rep1_FP200000266TR_E6,11039,7,DPEX,inj,D,DPEX,DPEX
CELL.11041,CELL.11041,8,Injury_15DPI_C_rep1_FP200000266TR_E6,11041,7,DPEX,uninj,D,DPEX,DPEX
CELL.11043,CELL.11043,7,Injury_15DPI_C_rep1_FP200000266TR_E6,11043,3,NPTXEX,uninj,D,VLMC,VLMC
CELL.11044,CELL.11044,8,Injury_15DPI_C_rep1_FP200000266TR_E6,11044,3,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.11045,CELL.11045,6,Injury_15DPI_C_rep1_FP200000266TR_E6,11045,17,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.11046,CELL.11046,6,Injury_15DPI_C_rep1_FP200000266TR_E6,11046,17,RIPC1,inj,D,Immature Neuron-Wound,RIPC1
CELL.11047,CELL.11047,6,Injury_15DPI_C_rep1_FP200000266TR_E6,11047,7,RIPC1,inj,D,Immature Neuron-Wound,RIPC1
CELL.11048,CELL.11048,8,Injury_15DPI_C_rep1_FP200000266TR_E6,11048,7,DPEX,uninj,D,DPEX,DPEX
