,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,Celltype,inj_uninj,D_V,Annotation_Final,Annotation_0306
CELL.8032,CELL.8032,4,Injury_15DPI_rep3_FP200000266TR_E3,8032,3,REARGC,inj,D,REARGC,REAEGC
CELL.8033,CELL.8033,2,Injury_15DPI_rep3_FP200000266TR_E3,8033,0,MPEX,inj,D,MPEX,MPEX
CELL.8034,CELL.8034,2,Injury_15DPI_rep3_FP200000266TR_E3,8034,0,MPEX,inj,D,MPEX,MPEX
CELL.8036,CELL.8036,2,Injury_15DPI_rep3_FP200000266TR_E3,8036,2,CP,uninj,D,VLMC,VLMC
CELL.8037,CELL.8037,6,Injury_15DPI_rep3_FP200000266TR_E3,8037,5,CCND1RGC,uninj,D,DIPC,TLNBL
CELL.8038,CELL.8038,7,Injury_15DPI_rep3_FP200000266TR_E3,8038,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.8039,CELL.8039,12,Injury_15DPI_rep3_FP200000266TR_E3,8039,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.8041,CELL.8041,1,Injury_15DPI_rep3_FP200000266TR_E3,8041,3,REARGC,inj,D,REARGC,REAEGC
CELL.8042,CELL.8042,1,Injury_15DPI_rep3_FP200000266TR_E3,8042,2,CP,uninj,D,VLMC,VLMC
CELL.8043,CELL.8043,12,Injury_15DPI_rep3_FP200000266TR_E3,8043,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.8044,CELL.8044,1,Injury_15DPI_rep3_FP200000266TR_E3,8044,6,VLMC,uninj,D,VLMC,VLMC
CELL.8045,CELL.8045,11,Injury_15DPI_rep3_FP200000266TR_E3,8045,3,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.8046,CELL.8046,2,Injury_15DPI_rep3_FP200000266TR_E3,8046,0,MPEX,uninj,D,MPEX,MPEX
CELL.8047,CELL.8047,2,Injury_15DPI_rep3_FP200000266TR_E3,8047,0,MPEX,uninj,D,MPEX,MPEX
CELL.8048,CELL.8048,2,Injury_15DPI_rep3_FP200000266TR_E3,8048,2,CP,uninj,D,VLMC,VLMC
CELL.8049,CELL.8049,5,Injury_15DPI_rep3_FP200000266TR_E3,8049,2,CP,uninj,D,VLMC,VLMC
CELL.8050,CELL.8050,5,Injury_15DPI_rep3_FP200000266TR_E3,8050,2,SCGNIN,uninj,D,VLMC,VLMC
CELL.8051,CELL.8051,6,Injury_15DPI_rep3_FP200000266TR_E3,8051,5,CCND1RGC,uninj,D,DIPC,TLNBL
CELL.8053,CELL.8053,2,Injury_15DPI_rep3_FP200000266TR_E3,8053,0,MPEX,uninj,D,MPEX,MPEX
CELL.8054,CELL.8054,6,Injury_15DPI_rep3_FP200000266TR_E3,8054,5,CCND1RGC,uninj,D,DIPC,TLNBL
CELL.8055,CELL.8055,12,Injury_15DPI_rep3_FP200000266TR_E3,8055,4,NPYIN,uninj,D,MSN,MSN
CELL.8056,CELL.8056,2,Injury_15DPI_rep3_FP200000266TR_E3,8056,2,CP,uninj,D,VLMC,VLMC
CELL.8057,CELL.8057,11,Injury_15DPI_rep3_FP200000266TR_E3,8057,3,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.8058,CELL.8058,2,Injury_15DPI_rep3_FP200000266TR_E3,8058,14,SSTIN,inj,D,SSTIN,SSTIN
CELL.8059,CELL.8059,2,Injury_15DPI_rep3_FP200000266TR_E3,8059,14,SSTIN,uninj,D,SSTIN,SSTIN
CELL.8060,CELL.8060,5,Injury_15DPI_rep3_FP200000266TR_E3,8060,0,CP,uninj,D,MPEX,MPEX
CELL.8061,CELL.8061,11,Injury_15DPI_rep3_FP200000266TR_E3,8061,1,DMIN,uninj,D,MSN,MSN
CELL.8062,CELL.8062,11,Injury_15DPI_rep3_FP200000266TR_E3,8062,3,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.8063,CELL.8063,2,Injury_15DPI_rep3_FP200000266TR_E3,8063,0,MPEX,inj,D,MPEX,MPEX
CELL.8065,CELL.8065,4,Injury_15DPI_rep3_FP200000266TR_E3,8065,3,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.8067,CELL.8067,4,Injury_15DPI_rep3_FP200000266TR_E3,8067,3,RIPC1,inj,D,REARGC,RIPC1
CELL.8068,CELL.8068,2,Injury_15DPI_rep3_FP200000266TR_E3,8068,14,SSTIN,uninj,D,SSTIN,SSTIN
CELL.8069,CELL.8069,2,Injury_15DPI_rep3_FP200000266TR_E3,8069,2,CP,inj,D,VLMC,VLMC
CELL.8071,CELL.8071,4,Injury_15DPI_rep3_FP200000266TR_E3,8071,2,CP,inj,D,VLMC,VLMC
CELL.8072,CELL.8072,2,Injury_15DPI_rep3_FP200000266TR_E3,8072,2,MPEX,inj,D,MPEX,MPEX
CELL.8074,CELL.8074,2,Injury_15DPI_rep3_FP200000266TR_E3,8074,0,MPEX,inj,D,MPEX,MPEX
CELL.8075,CELL.8075,1,Injury_15DPI_rep3_FP200000266TR_E3,8075,6,VLMC,uninj,D,VLMC,VLMC
CELL.8076,CELL.8076,11,Injury_15DPI_rep3_FP200000266TR_E3,8076,3,CP,inj,D,VLMC,VLMC
CELL.8077,CELL.8077,4,Injury_15DPI_rep3_FP200000266TR_E3,8077,3,RIPC1,inj,D,REARGC,RIPC1
CELL.8078,CELL.8078,2,Injury_15DPI_rep3_FP200000266TR_E3,8078,2,CP,inj,D,VLMC,VLMC
CELL.8079,CELL.8079,6,Injury_15DPI_rep3_FP200000266TR_E3,8079,2,CP,uninj,D,VLMC,VLMC
CELL.8080,CELL.8080,12,Injury_15DPI_rep3_FP200000266TR_E3,8080,7,NPTXEX,uninj,D,VLMC,VLMC
CELL.8081,CELL.8081,11,Injury_15DPI_rep3_FP200000266TR_E3,8081,3,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.8082,CELL.8082,4,Injury_15DPI_rep3_FP200000266TR_E3,8082,3,CP,inj,D,REARGC,CP
CELL.8083,CELL.8083,2,Injury_15DPI_rep3_FP200000266TR_E3,8083,2,MPEX,inj,D,MPEX,MPEX
CELL.8084,CELL.8084,2,Injury_15DPI_rep3_FP200000266TR_E3,8084,0,MPEX,uninj,D,MPEX,MPEX
CELL.8085,CELL.8085,1,Injury_15DPI_rep3_FP200000266TR_E3,8085,2,CP,uninj,D,VLMC,VLMC
CELL.8086,CELL.8086,6,Injury_15DPI_rep3_FP200000266TR_E3,8086,5,CCND1RGC,uninj,D,DIPC,TLNBL
CELL.8087,CELL.8087,5,Injury_15DPI_rep3_FP200000266TR_E3,8087,0,MPEX,uninj,D,MPEX,MPEX
CELL.8088,CELL.8088,2,Injury_15DPI_rep3_FP200000266TR_E3,8088,0,MPEX,uninj,D,MPEX,MPEX
CELL.8090,CELL.8090,11,Injury_15DPI_rep3_FP200000266TR_E3,8090,3,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.8092,CELL.8092,1,Injury_15DPI_rep3_FP200000266TR_E3,8092,2,CP,uninj,D,VLMC,VLMC
CELL.8093,CELL.8093,6,Injury_15DPI_rep3_FP200000266TR_E3,8093,5,CCND1RGC,uninj,D,DIPC,TLNBL
CELL.8094,CELL.8094,6,Injury_15DPI_rep3_FP200000266TR_E3,8094,5,CCND1RGC,uninj,D,DIPC,TLNBL
CELL.8095,CELL.8095,2,Injury_15DPI_rep3_FP200000266TR_E3,8095,2,CP,inj,D,VLMC,VLMC
CELL.8096,CELL.8096,2,Injury_15DPI_rep3_FP200000266TR_E3,8096,0,MPEX,uninj,D,MPEX,MPEX
CELL.8097,CELL.8097,2,Injury_15DPI_rep3_FP200000266TR_E3,8097,2,CP,uninj,D,VLMC,VLMC
CELL.8098,CELL.8098,1,Injury_15DPI_rep3_FP200000266TR_E3,8098,2,CP,uninj,D,VLMC,VLMC
CELL.8099,CELL.8099,6,Injury_15DPI_rep3_FP200000266TR_E3,8099,5,CCND1RGC,uninj,D,DIPC,TLNBL
CELL.8101,CELL.8101,4,Injury_15DPI_rep3_FP200000266TR_E3,8101,3,CP,inj,D,VLMC,VLMC
CELL.8103,CELL.8103,5,Injury_15DPI_rep3_FP200000266TR_E3,8103,2,CP,inj,D,VLMC,VLMC
CELL.8104,CELL.8104,9,Injury_15DPI_rep3_FP200000266TR_E3,8104,2,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.8105,CELL.8105,12,Injury_15DPI_rep3_FP200000266TR_E3,8105,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.8106,CELL.8106,12,Injury_15DPI_rep3_FP200000266TR_E3,8106,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.8107,CELL.8107,4,Injury_15DPI_rep3_FP200000266TR_E3,8107,3,IMC,inj,D,REARGC,MCG
CELL.8108,CELL.8108,4,Injury_15DPI_rep3_FP200000266TR_E3,8108,3,REARGC,inj,D,REARGC,REAEGC
CELL.8110,CELL.8110,2,Injury_15DPI_rep3_FP200000266TR_E3,8110,2,MPEX,uninj,D,MPEX,MPEX
CELL.8111,CELL.8111,4,Injury_15DPI_rep3_FP200000266TR_E3,8111,3,RIPC1,inj,D,REARGC,RIPC1
CELL.8112,CELL.8112,2,Injury_15DPI_rep3_FP200000266TR_E3,8112,2,CP,uninj,D,VLMC,VLMC
CELL.8113,CELL.8113,5,Injury_15DPI_rep3_FP200000266TR_E3,8113,2,CP,uninj,D,VLMC,VLMC
CELL.8114,CELL.8114,4,Injury_15DPI_rep3_FP200000266TR_E3,8114,3,RIPC1,inj,D,REARGC,RIPC1
CELL.8115,CELL.8115,2,Injury_15DPI_rep3_FP200000266TR_E3,8115,0,MPEX,inj,D,MPEX,MPEX
CELL.8117,CELL.8117,4,Injury_15DPI_rep3_FP200000266TR_E3,8117,3,RIPC1,inj,D,REARGC,RIPC1
CELL.8118,CELL.8118,4,Injury_15DPI_rep3_FP200000266TR_E3,8118,3,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.8120,CELL.8120,1,Injury_15DPI_rep3_FP200000266TR_E3,8120,2,CP,uninj,D,VLMC,VLMC
CELL.8121,CELL.8121,5,Injury_15DPI_rep3_FP200000266TR_E3,8121,2,CP,uninj,D,VLMC,VLMC
CELL.8122,CELL.8122,11,Injury_15DPI_rep3_FP200000266TR_E3,8122,3,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.8123,CELL.8123,1,Injury_15DPI_rep3_FP200000266TR_E3,8123,2,CP,inj,D,VLMC,VLMC
CELL.8124,CELL.8124,5,Injury_15DPI_rep3_FP200000266TR_E3,8124,0,MPEX,uninj,D,MPEX,MPEX
CELL.8125,CELL.8125,5,Injury_15DPI_rep3_FP200000266TR_E3,8125,2,CP,uninj,D,VLMC,VLMC
CELL.8126,CELL.8126,2,Injury_15DPI_rep3_FP200000266TR_E3,8126,0,MPEX,uninj,D,MPEX,MPEX
CELL.8127,CELL.8127,12,Injury_15DPI_rep3_FP200000266TR_E3,8127,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.8128,CELL.8128,12,Injury_15DPI_rep3_FP200000266TR_E3,8128,7,NPTXEX,uninj,D,MPEX,MPEX
CELL.8129,CELL.8129,12,Injury_15DPI_rep3_FP200000266TR_E3,8129,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.8131,CELL.8131,2,Injury_15DPI_rep3_FP200000266TR_E3,8131,0,MPEX,uninj,D,MPEX,MPEX
CELL.8132,CELL.8132,6,Injury_15DPI_rep3_FP200000266TR_E3,8132,5,SFRP1RGC,uninj,D,SFRPRGC,SFRPEGC
CELL.8133,CELL.8133,6,Injury_15DPI_rep3_FP200000266TR_E3,8133,5,CCND1RGC,uninj,D,DIPC,TLNBL
CELL.8134,CELL.8134,4,Injury_15DPI_rep3_FP200000266TR_E3,8134,3,REARGC,inj,D,REARGC,REAEGC
CELL.8136,CELL.8136,5,Injury_15DPI_rep3_FP200000266TR_E3,8136,2,CP,uninj,D,VLMC,VLMC
CELL.8137,CELL.8137,1,Injury_15DPI_rep3_FP200000266TR_E3,8137,5,CCND1RGC,uninj,D,DIPC,TLNBL
CELL.8138,CELL.8138,12,Injury_15DPI_rep3_FP200000266TR_E3,8138,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.8139,CELL.8139,11,Injury_15DPI_rep3_FP200000266TR_E3,8139,1,StriatumIN,inj,D,DIPC,TLNBL
CELL.8140,CELL.8140,4,Injury_15DPI_rep3_FP200000266TR_E3,8140,3,REARGC,inj,D,REARGC,REAEGC
CELL.8141,CELL.8141,2,Injury_15DPI_rep3_FP200000266TR_E3,8141,0,DPEX,inj,D,MPEX,MPEX
CELL.8142,CELL.8142,5,Injury_15DPI_rep3_FP200000266TR_E3,8142,2,CP,inj,D,VLMC,VLMC
CELL.8143,CELL.8143,1,Injury_15DPI_rep3_FP200000266TR_E3,8143,2,CP,inj,D,VLMC,VLMC
CELL.8145,CELL.8145,2,Injury_15DPI_rep3_FP200000266TR_E3,8145,0,MPEX,uninj,D,MPEX,MPEX
CELL.8146,CELL.8146,1,Injury_15DPI_rep3_FP200000266TR_E3,8146,2,CP,uninj,D,VLMC,VLMC
CELL.8147,CELL.8147,2,Injury_15DPI_rep3_FP200000266TR_E3,8147,0,MPEX,uninj,D,MPEX,MPEX
CELL.8149,CELL.8149,6,Injury_15DPI_rep3_FP200000266TR_E3,8149,5,CCND1RGC,uninj,D,DIPC,TLNBL
CELL.8150,CELL.8150,2,Injury_15DPI_rep3_FP200000266TR_E3,8150,0,MPEX,inj,D,MPEX,MPEX
CELL.8151,CELL.8151,2,Injury_15DPI_rep3_FP200000266TR_E3,8151,0,MPEX,uninj,D,MPEX,MPEX
CELL.8152,CELL.8152,11,Injury_15DPI_rep3_FP200000266TR_E3,8152,3,RIPC1,inj,D,REARGC,RIPC1
CELL.8153,CELL.8153,4,Injury_15DPI_rep3_FP200000266TR_E3,8153,3,REARGC,inj,D,REARGC,REAEGC
CELL.8154,CELL.8154,2,Injury_15DPI_rep3_FP200000266TR_E3,8154,0,MPEX,inj,D,MPEX,MPEX
CELL.8156,CELL.8156,4,Injury_15DPI_rep3_FP200000266TR_E3,8156,3,REARGC,inj,D,REARGC,REAEGC
CELL.8158,CELL.8158,2,Injury_15DPI_rep3_FP200000266TR_E3,8158,0,MPEX,uninj,D,MPEX,MPEX
CELL.8159,CELL.8159,2,Injury_15DPI_rep3_FP200000266TR_E3,8159,0,MPEX,uninj,D,MPEX,MPEX
CELL.8160,CELL.8160,2,Injury_15DPI_rep3_FP200000266TR_E3,8160,2,MPEX,inj,D,MPEX,MPEX
CELL.8161,CELL.8161,2,Injury_15DPI_rep3_FP200000266TR_E3,8161,0,MPEX,uninj,D,MPEX,MPEX
CELL.8162,CELL.8162,9,Injury_15DPI_rep3_FP200000266TR_E3,8162,10,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.8163,CELL.8163,1,Injury_15DPI_rep3_FP200000266TR_E3,8163,2,CP,uninj,D,VLMC,VLMC
CELL.8164,CELL.8164,2,Injury_15DPI_rep3_FP200000266TR_E3,8164,0,MPEX,inj,D,MPEX,MPEX
CELL.8166,CELL.8166,6,Injury_15DPI_rep3_FP200000266TR_E3,8166,5,CCND1RGC,uninj,D,DIPC,TLNBL
CELL.8167,CELL.8167,4,Injury_15DPI_rep3_FP200000266TR_E3,8167,3,RIPC1,inj,D,REARGC,RIPC1
CELL.8168,CELL.8168,12,Injury_15DPI_rep3_FP200000266TR_E3,8168,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.8169,CELL.8169,12,Injury_15DPI_rep3_FP200000266TR_E3,8169,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.8170,CELL.8170,2,Injury_15DPI_rep3_FP200000266TR_E3,8170,2,MPEX,inj,D,MPEX,MPEX
CELL.8172,CELL.8172,4,Injury_15DPI_rep3_FP200000266TR_E3,8172,3,REARGC,inj,D,VLMC,VLMC
CELL.8173,CELL.8173,5,Injury_15DPI_rep3_FP200000266TR_E3,8173,2,CP,uninj,D,VLMC,VLMC
CELL.8174,CELL.8174,6,Injury_15DPI_rep3_FP200000266TR_E3,8174,5,CCND1RGC,uninj,D,DIPC,TLNBL
CELL.8175,CELL.8175,6,Injury_15DPI_rep3_FP200000266TR_E3,8175,5,CCND1RGC,uninj,D,DIPC,TLNBL
CELL.8176,CELL.8176,2,Injury_15DPI_rep3_FP200000266TR_E3,8176,2,CP,inj,D,VLMC,VLMC
CELL.8177,CELL.8177,2,Injury_15DPI_rep3_FP200000266TR_E3,8177,0,MPEX,inj,D,MPEX,MPEX
CELL.8178,CELL.8178,6,Injury_15DPI_rep3_FP200000266TR_E3,8178,5,CCND1RGC,uninj,D,DIPC,TLNBL
CELL.8179,CELL.8179,5,Injury_15DPI_rep3_FP200000266TR_E3,8179,2,CP,uninj,D,VLMC,VLMC
CELL.8181,CELL.8181,7,Injury_15DPI_rep3_FP200000266TR_E3,8181,8,DMIN,uninj,D,MSN,MSN
CELL.8183,CELL.8183,4,Injury_15DPI_rep3_FP200000266TR_E3,8183,3,IMC,inj,D,REARGC,MCG
CELL.8184,CELL.8184,7,Injury_15DPI_rep3_FP200000266TR_E3,8184,5,StriatumIN,uninj,D,DIPC,TLNBL
CELL.8185,CELL.8185,12,Injury_15DPI_rep3_FP200000266TR_E3,8185,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.8186,CELL.8186,12,Injury_15DPI_rep3_FP200000266TR_E3,8186,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.8188,CELL.8188,6,Injury_15DPI_rep3_FP200000266TR_E3,8188,5,CCND1RGC,uninj,D,DIPC,TLNBL
CELL.8189,CELL.8189,6,Injury_15DPI_rep3_FP200000266TR_E3,8189,5,CCND1RGC,uninj,D,DIPC,TLNBL
CELL.8190,CELL.8190,1,Injury_15DPI_rep3_FP200000266TR_E3,8190,2,CP,uninj,D,VLMC,VLMC
CELL.8192,CELL.8192,12,Injury_15DPI_rep3_FP200000266TR_E3,8192,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.8193,CELL.8193,11,Injury_15DPI_rep3_FP200000266TR_E3,8193,3,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.8194,CELL.8194,2,Injury_15DPI_rep3_FP200000266TR_E3,8194,2,CP,inj,D,VLMC,VLMC
CELL.8195,CELL.8195,9,Injury_15DPI_rep3_FP200000266TR_E3,8195,10,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.8197,CELL.8197,11,Injury_15DPI_rep3_FP200000266TR_E3,8197,3,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.8198,CELL.8198,1,Injury_15DPI_rep3_FP200000266TR_E3,8198,6,VLMC,inj,D,VLMC,VLMC
CELL.8199,CELL.8199,6,Injury_15DPI_rep3_FP200000266TR_E3,8199,5,CCND1RGC,uninj,D,DIPC,TLNBL
CELL.8200,CELL.8200,11,Injury_15DPI_rep3_FP200000266TR_E3,8200,7,NPTXEX,inj,D,NPTXEX,NPTXEX
CELL.8201,CELL.8201,4,Injury_15DPI_rep3_FP200000266TR_E3,8201,3,REARGC,inj,D,VLMC,VLMC
CELL.8202,CELL.8202,4,Injury_15DPI_rep3_FP200000266TR_E3,8202,3,REARGC,inj,D,REARGC,REAEGC
CELL.8203,CELL.8203,4,Injury_15DPI_rep3_FP200000266TR_E3,8203,3,WNTRGC,inj,D,REARGC,WNTEGC
CELL.8204,CELL.8204,4,Injury_15DPI_rep3_FP200000266TR_E3,8204,3,REARGC,inj,D,REARGC,REAEGC
CELL.8205,CELL.8205,5,Injury_15DPI_rep3_FP200000266TR_E3,8205,0,MPEX,inj,D,MPEX,MPEX
CELL.8206,CELL.8206,2,Injury_15DPI_rep3_FP200000266TR_E3,8206,2,MPEX,uninj,D,MPEX,MPEX
CELL.8207,CELL.8207,2,Injury_15DPI_rep3_FP200000266TR_E3,8207,0,MPEX,inj,D,MPEX,MPEX
CELL.8208,CELL.8208,11,Injury_15DPI_rep3_FP200000266TR_E3,8208,3,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.8209,CELL.8209,4,Injury_15DPI_rep3_FP200000266TR_E3,8209,3,REARGC,inj,D,REARGC,REAEGC
CELL.8210,CELL.8210,4,Injury_15DPI_rep3_FP200000266TR_E3,8210,3,REARGC,inj,D,REARGC,REAEGC
CELL.8213,CELL.8213,2,Injury_15DPI_rep3_FP200000266TR_E3,8213,2,CP,uninj,D,VLMC,VLMC
CELL.8214,CELL.8214,1,Injury_15DPI_rep3_FP200000266TR_E3,8214,2,CP,inj,D,VLMC,VLMC
CELL.8215,CELL.8215,2,Injury_15DPI_rep3_FP200000266TR_E3,8215,0,MPEX,inj,D,MPEX,MPEX
CELL.8216,CELL.8216,4,Injury_15DPI_rep3_FP200000266TR_E3,8216,3,REARGC,inj,D,REARGC,REAEGC
CELL.8217,CELL.8217,4,Injury_15DPI_rep3_FP200000266TR_E3,8217,3,REARGC,inj,D,REARGC,REAEGC
CELL.8218,CELL.8218,2,Injury_15DPI_rep3_FP200000266TR_E3,8218,0,MPEX,uninj,D,MPEX,MPEX
CELL.8219,CELL.8219,5,Injury_15DPI_rep3_FP200000266TR_E3,8219,7,CP,uninj,D,DIPC,TLNBL
CELL.8220,CELL.8220,6,Injury_15DPI_rep3_FP200000266TR_E3,8220,5,CCND1RGC,uninj,D,DIPC,TLNBL
CELL.8221,CELL.8221,12,Injury_15DPI_rep3_FP200000266TR_E3,8221,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.8222,CELL.8222,2,Injury_15DPI_rep3_FP200000266TR_E3,8222,0,MPEX,uninj,D,MPEX,MPEX
CELL.8223,CELL.8223,5,Injury_15DPI_rep3_FP200000266TR_E3,8223,2,CP,uninj,D,VLMC,VLMC
CELL.8224,CELL.8224,1,Injury_15DPI_rep3_FP200000266TR_E3,8224,6,VLMC,uninj,D,VLMC,VLMC
CELL.8225,CELL.8225,1,Injury_15DPI_rep3_FP200000266TR_E3,8225,2,CP,uninj,D,VLMC,VLMC
CELL.8226,CELL.8226,4,Injury_15DPI_rep3_FP200000266TR_E3,8226,3,IMC,inj,D,REARGC,MCG
CELL.8227,CELL.8227,1,Injury_15DPI_rep3_FP200000266TR_E3,8227,6,VLMC,inj,D,VLMC,VLMC
CELL.8229,CELL.8229,12,Injury_15DPI_rep3_FP200000266TR_E3,8229,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.8230,CELL.8230,4,Injury_15DPI_rep3_FP200000266TR_E3,8230,3,REARGC,inj,D,REARGC,REAEGC
CELL.8231,CELL.8231,12,Injury_15DPI_rep3_FP200000266TR_E3,8231,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.8232,CELL.8232,4,Injury_15DPI_rep3_FP200000266TR_E3,8232,3,REARGC,inj,D,REARGC,REAEGC
CELL.8233,CELL.8233,2,Injury_15DPI_rep3_FP200000266TR_E3,8233,0,MPEX,inj,D,MPEX,MPEX
CELL.8234,CELL.8234,5,Injury_15DPI_rep3_FP200000266TR_E3,8234,2,MPEX,inj,D,MPEX,MPEX
CELL.8236,CELL.8236,9,Injury_15DPI_rep3_FP200000266TR_E3,8236,5,CCND1RGC,uninj,D,DIPC,TLNBL
CELL.8237,CELL.8237,4,Injury_15DPI_rep3_FP200000266TR_E3,8237,3,REARGC,inj,D,VLMC,VLMC
CELL.8238,CELL.8238,2,Injury_15DPI_rep3_FP200000266TR_E3,8238,0,MPEX,uninj,D,MPEX,MPEX
CELL.8239,CELL.8239,5,Injury_15DPI_rep3_FP200000266TR_E3,8239,2,CP,uninj,D,VLMC,VLMC
CELL.8240,CELL.8240,6,Injury_15DPI_rep3_FP200000266TR_E3,8240,5,CCND1RGC,uninj,D,DIPC,TLNBL
CELL.8241,CELL.8241,2,Injury_15DPI_rep3_FP200000266TR_E3,8241,0,MPEX,uninj,D,MPEX,MPEX
CELL.8242,CELL.8242,6,Injury_15DPI_rep3_FP200000266TR_E3,8242,5,CCND1RGC,uninj,D,DIPC,TLNBL
CELL.8243,CELL.8243,2,Injury_15DPI_rep3_FP200000266TR_E3,8243,14,SSTIN,uninj,D,SSTIN,SSTIN
CELL.8244,CELL.8244,5,Injury_15DPI_rep3_FP200000266TR_E3,8244,2,CP,uninj,D,VLMC,VLMC
CELL.8245,CELL.8245,6,Injury_15DPI_rep3_FP200000266TR_E3,8245,5,CCND1RGC,uninj,D,DIPC,TLNBL
CELL.8246,CELL.8246,12,Injury_15DPI_rep3_FP200000266TR_E3,8246,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.8247,CELL.8247,12,Injury_15DPI_rep3_FP200000266TR_E3,8247,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.8248,CELL.8248,4,Injury_15DPI_rep3_FP200000266TR_E3,8248,3,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.8249,CELL.8249,4,Injury_15DPI_rep3_FP200000266TR_E3,8249,3,REARGC,inj,D,REARGC,REAEGC
CELL.8250,CELL.8250,2,Injury_15DPI_rep3_FP200000266TR_E3,8250,0,MPEX,uninj,D,MPEX,MPEX
CELL.8251,CELL.8251,2,Injury_15DPI_rep3_FP200000266TR_E3,8251,14,SSTIN,uninj,D,SSTIN,SSTIN
CELL.8252,CELL.8252,4,Injury_15DPI_rep3_FP200000266TR_E3,8252,3,REARGC,inj,D,REARGC,REAEGC
CELL.8253,CELL.8253,2,Injury_15DPI_rep3_FP200000266TR_E3,8253,0,MPEX,inj,D,MPEX,MPEX
CELL.8254,CELL.8254,2,Injury_15DPI_rep3_FP200000266TR_E3,8254,0,MPEX,uninj,D,MPEX,MPEX
CELL.8255,CELL.8255,6,Injury_15DPI_rep3_FP200000266TR_E3,8255,5,CCND1RGC,uninj,D,DIPC,TLNBL
CELL.8256,CELL.8256,6,Injury_15DPI_rep3_FP200000266TR_E3,8256,5,CCND1RGC,uninj,D,DIPC,TLNBL
CELL.8257,CELL.8257,4,Injury_15DPI_rep3_FP200000266TR_E3,8257,3,Immature NPTXEX,inj,D,Immature Neuron-Wound,IMN
CELL.8259,CELL.8259,2,Injury_15DPI_rep3_FP200000266TR_E3,8259,0,MPEX,uninj,D,MPEX,MPEX
CELL.8260,CELL.8260,12,Injury_15DPI_rep3_FP200000266TR_E3,8260,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.8262,CELL.8262,1,Injury_15DPI_rep3_FP200000266TR_E3,8262,6,VLMC,uninj,D,VLMC,VLMC
CELL.8263,CELL.8263,2,Injury_15DPI_rep3_FP200000266TR_E3,8263,2,CP,uninj,D,VLMC,VLMC
CELL.8265,CELL.8265,12,Injury_15DPI_rep3_FP200000266TR_E3,8265,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.8266,CELL.8266,2,Injury_15DPI_rep3_FP200000266TR_E3,8266,0,MPEX,inj,D,MPEX,MPEX
CELL.8267,CELL.8267,6,Injury_15DPI_rep3_FP200000266TR_E3,8267,5,CCND1RGC,uninj,D,DIPC,TLNBL
CELL.8268,CELL.8268,12,Injury_15DPI_rep3_FP200000266TR_E3,8268,7,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.8269,CELL.8269,2,Injury_15DPI_rep3_FP200000266TR_E3,8269,14,SSTIN,inj,D,SSTIN,SSTIN
CELL.8270,CELL.8270,2,Injury_15DPI_rep3_FP200000266TR_E3,8270,2,MPEX,inj,D,MPEX,MPEX
CELL.8272,CELL.8272,2,Injury_15DPI_rep3_FP200000266TR_E3,8272,2,MPEX,uninj,D,MPEX,MPEX
