,CellID,spatial_leiden_e30_s8,Batch,cell_id,seurat_clusters,Celltype,inj_uninj,D_V,Annotation_Final,Annotation_0306
CELL.8918,CELL.8918,7,Injury_30DPI_rep2_FP200000264BL_A6,8918,12,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.8919,CELL.8919,7,Injury_30DPI_rep2_FP200000264BL_A6,8919,12,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.8920,CELL.8920,3,Injury_30DPI_rep2_FP200000264BL_A6,8920,1,CP,uninj,D,VLMC,VLMC
CELL.8921,CELL.8921,7,Injury_30DPI_rep2_FP200000264BL_A6,8921,1,CP,inj,D,VLMC,VLMC
CELL.8922,CELL.8922,11,Injury_30DPI_rep2_FP200000264BL_A6,8922,9,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.8923,CELL.8923,11,Injury_30DPI_rep2_FP200000264BL_A6,8923,9,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.8924,CELL.8924,7,Injury_30DPI_rep2_FP200000264BL_A6,8924,11,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.8925,CELL.8925,7,Injury_30DPI_rep2_FP200000264BL_A6,8925,11,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.8926,CELL.8926,12,Injury_30DPI_rep2_FP200000264BL_A6,8926,9,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.8927,CELL.8927,7,Injury_30DPI_rep2_FP200000264BL_A6,8927,12,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.8928,CELL.8928,7,Injury_30DPI_rep2_FP200000264BL_A6,8928,11,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.8929,CELL.8929,2,Injury_30DPI_rep2_FP200000264BL_A6,8929,8,SFRP1RGC,inj,D,SFRPRGC,SFRPEGC
CELL.8930,CELL.8930,3,Injury_30DPI_rep2_FP200000264BL_A6,8930,1,VLMC,uninj,D,VLMC,VLMC
CELL.8931,CELL.8931,6,Injury_30DPI_rep2_FP200000264BL_A6,8931,3,DPEX,uninj,D,DPEX,DPEX
CELL.8932,CELL.8932,6,Injury_30DPI_rep2_FP200000264BL_A6,8932,3,DPEX,uninj,D,DPEX,DPEX
CELL.8933,CELL.8933,6,Injury_30DPI_rep2_FP200000264BL_A6,8933,3,DPEX,inj,D,MPIN,MPIN
CELL.8934,CELL.8934,7,Injury_30DPI_rep2_FP200000264BL_A6,8934,12,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.8935,CELL.8935,7,Injury_30DPI_rep2_FP200000264BL_A6,8935,11,NPTXEX,inj,D,NPTXEX,NPTXEX
CELL.8936,CELL.8936,7,Injury_30DPI_rep2_FP200000264BL_A6,8936,11,NPTXEX,inj,D,NPTXEX,NPTXEX
CELL.8937,CELL.8937,11,Injury_30DPI_rep2_FP200000264BL_A6,8937,1,CP,inj,D,VLMC,VLMC
CELL.8938,CELL.8938,11,Injury_30DPI_rep2_FP200000264BL_A6,8938,9,WNTRGC,inj,D,Immature EX,TLNBL
CELL.8939,CELL.8939,3,Injury_30DPI_rep2_FP200000264BL_A6,8939,2,CP,inj,D,MPEX,MPEX
CELL.8940,CELL.8940,6,Injury_30DPI_rep2_FP200000264BL_A6,8940,3,WNTRGC,inj,D,Immature EX,TLNBL
CELL.8941,CELL.8941,6,Injury_30DPI_rep2_FP200000264BL_A6,8941,3,DPEX,uninj,D,DPEX,DPEX
CELL.8942,CELL.8942,7,Injury_30DPI_rep2_FP200000264BL_A6,8942,12,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.8944,CELL.8944,11,Injury_30DPI_rep2_FP200000264BL_A6,8944,9,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.8945,CELL.8945,3,Injury_30DPI_rep2_FP200000264BL_A6,8945,12,NPTXEX,inj,D,NPTXEX,NPTXEX
CELL.8946,CELL.8946,11,Injury_30DPI_rep2_FP200000264BL_A6,8946,9,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.8947,CELL.8947,11,Injury_30DPI_rep2_FP200000264BL_A6,8947,9,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.8948,CELL.8948,6,Injury_30DPI_rep2_FP200000264BL_A6,8948,3,DPEX,inj,D,DPEX,DPEX
CELL.8949,CELL.8949,3,Injury_30DPI_rep2_FP200000264BL_A6,8949,2,VLMC,inj,D,VLMC,VLMC
CELL.8950,CELL.8950,7,Injury_30DPI_rep2_FP200000264BL_A6,8950,11,NPTXEX,inj,D,NPTXEX,NPTXEX
CELL.8951,CELL.8951,7,Injury_30DPI_rep2_FP200000264BL_A6,8951,3,DPEX,inj,D,NPTXEX,NPTXEX
CELL.8952,CELL.8952,6,Injury_30DPI_rep2_FP200000264BL_A6,8952,3,DPEX,inj,D,DPEX,DPEX
CELL.8953,CELL.8953,2,Injury_30DPI_rep2_FP200000264BL_A6,8953,6,CCND1RGC,inj,D,RIBRGC,RIBEGC
CELL.8954,CELL.8954,6,Injury_30DPI_rep2_FP200000264BL_A6,8954,3,DPEX,inj,D,DPEX,DPEX
CELL.8955,CELL.8955,7,Injury_30DPI_rep2_FP200000264BL_A6,8955,11,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.8956,CELL.8956,7,Injury_30DPI_rep2_FP200000264BL_A6,8956,11,NPTXEX,inj,D,NPTXEX,NPTXEX
CELL.8957,CELL.8957,7,Injury_30DPI_rep2_FP200000264BL_A6,8957,12,NPTXEX,inj,D,NPTXEX,NPTXEX
CELL.8958,CELL.8958,7,Injury_30DPI_rep2_FP200000264BL_A6,8958,1,CP,uninj,D,VLMC,VLMC
CELL.8959,CELL.8959,7,Injury_30DPI_rep2_FP200000264BL_A6,8959,14,SSTIN,uninj,D,SSTIN,SSTIN
CELL.8960,CELL.8960,3,Injury_30DPI_rep2_FP200000264BL_A6,8960,1,CP,inj,D,VLMC,VLMC
CELL.8961,CELL.8961,11,Injury_30DPI_rep2_FP200000264BL_A6,8961,1,CP,inj,D,VLMC,VLMC
CELL.8962,CELL.8962,2,Injury_30DPI_rep2_FP200000264BL_A6,8962,9,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.8963,CELL.8963,7,Injury_30DPI_rep2_FP200000264BL_A6,8963,12,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.8964,CELL.8964,6,Injury_30DPI_rep2_FP200000264BL_A6,8964,1,CP,uninj,D,VLMC,VLMC
CELL.8965,CELL.8965,7,Injury_30DPI_rep2_FP200000264BL_A6,8965,12,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.8966,CELL.8966,5,Injury_30DPI_rep2_FP200000264BL_A6,8966,1,CP,uninj,D,VLMC,VLMC
CELL.8967,CELL.8967,6,Injury_30DPI_rep2_FP200000264BL_A6,8967,14,SSTIN,uninj,D,SSTIN,SSTIN
CELL.8968,CELL.8968,7,Injury_30DPI_rep2_FP200000264BL_A6,8968,12,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.8969,CELL.8969,7,Injury_30DPI_rep2_FP200000264BL_A6,8969,12,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.8970,CELL.8970,6,Injury_30DPI_rep2_FP200000264BL_A6,8970,3,DPEX,inj,D,DPEX,DPEX
CELL.8971,CELL.8971,3,Injury_30DPI_rep2_FP200000264BL_A6,8971,2,SSTIN,inj,D,MPEX,MPEX
CELL.8973,CELL.8973,7,Injury_30DPI_rep2_FP200000264BL_A6,8973,12,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.8974,CELL.8974,3,Injury_30DPI_rep2_FP200000264BL_A6,8974,1,VLMC,uninj,D,VLMC,VLMC
CELL.8975,CELL.8975,11,Injury_30DPI_rep2_FP200000264BL_A6,8975,17,CP,inj,D,CP,CP
CELL.8976,CELL.8976,3,Injury_30DPI_rep2_FP200000264BL_A6,8976,2,VLMC,inj,D,VLMC,VLMC
CELL.8977,CELL.8977,12,Injury_30DPI_rep2_FP200000264BL_A6,8977,9,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.8978,CELL.8978,12,Injury_30DPI_rep2_FP200000264BL_A6,8978,9,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.8979,CELL.8979,7,Injury_30DPI_rep2_FP200000264BL_A6,8979,11,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.8981,CELL.8981,7,Injury_30DPI_rep2_FP200000264BL_A6,8981,1,CP,inj,D,VLMC,VLMC
CELL.8982,CELL.8982,12,Injury_30DPI_rep2_FP200000264BL_A6,8982,9,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.8983,CELL.8983,3,Injury_30DPI_rep2_FP200000264BL_A6,8983,12,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.8984,CELL.8984,6,Injury_30DPI_rep2_FP200000264BL_A6,8984,14,SSTIN,inj,D,MPIN,MPIN
CELL.8985,CELL.8985,11,Injury_30DPI_rep2_FP200000264BL_A6,8985,9,WNTRGC,uninj,D,Immature EX,TLNBL
CELL.8986,CELL.8986,7,Injury_30DPI_rep2_FP200000264BL_A6,8986,1,CP,inj,D,VLMC,VLMC
CELL.8987,CELL.8987,11,Injury_30DPI_rep2_FP200000264BL_A6,8987,9,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.8988,CELL.8988,6,Injury_30DPI_rep2_FP200000264BL_A6,8988,3,DPEX,inj,D,DPEX,DPEX
CELL.8990,CELL.8990,6,Injury_30DPI_rep2_FP200000264BL_A6,8990,1,CP,uninj,D,VLMC,VLMC
CELL.8991,CELL.8991,7,Injury_30DPI_rep2_FP200000264BL_A6,8991,11,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.8992,CELL.8992,6,Injury_30DPI_rep2_FP200000264BL_A6,8992,3,DPEX,uninj,D,MPIN,MPIN
CELL.8993,CELL.8993,6,Injury_30DPI_rep2_FP200000264BL_A6,8993,1,CP,uninj,D,VLMC,VLMC
CELL.8994,CELL.8994,11,Injury_30DPI_rep2_FP200000264BL_A6,8994,6,CCND1RGC,uninj,D,RIBRGC,RIBEGC
CELL.8995,CELL.8995,7,Injury_30DPI_rep2_FP200000264BL_A6,8995,4,DMIN,uninj,D,NPTXEX,NPTXEX
CELL.8996,CELL.8996,11,Injury_30DPI_rep2_FP200000264BL_A6,8996,1,CP,inj,D,VLMC,VLMC
CELL.8997,CELL.8997,6,Injury_30DPI_rep2_FP200000264BL_A6,8997,6,VLMC,inj,D,Microglia,MCG
CELL.8998,CELL.8998,6,Injury_30DPI_rep2_FP200000264BL_A6,8998,14,SSTIN,uninj,D,SSTIN,SSTIN
CELL.8999,CELL.8999,12,Injury_30DPI_rep2_FP200000264BL_A6,8999,9,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.9000,CELL.9000,2,Injury_30DPI_rep2_FP200000264BL_A6,9000,9,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.9001,CELL.9001,11,Injury_30DPI_rep2_FP200000264BL_A6,9001,1,CP,inj,D,VLMC,VLMC
CELL.9002,CELL.9002,6,Injury_30DPI_rep2_FP200000264BL_A6,9002,5,SSTIN,inj,D,MPEX,MPEX
CELL.9003,CELL.9003,6,Injury_30DPI_rep2_FP200000264BL_A6,9003,14,SSTIN,uninj,D,SSTIN,SSTIN
CELL.9004,CELL.9004,7,Injury_30DPI_rep2_FP200000264BL_A6,9004,12,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9005,CELL.9005,7,Injury_30DPI_rep2_FP200000264BL_A6,9005,12,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9006,CELL.9006,6,Injury_30DPI_rep2_FP200000264BL_A6,9006,3,DPEX,inj,D,MPIN,MPIN
CELL.9007,CELL.9007,6,Injury_30DPI_rep2_FP200000264BL_A6,9007,3,DPEX,inj,D,DPEX,DPEX
CELL.9008,CELL.9008,3,Injury_30DPI_rep2_FP200000264BL_A6,9008,2,VLMC,inj,D,VLMC,VLMC
CELL.9009,CELL.9009,3,Injury_30DPI_rep2_FP200000264BL_A6,9009,1,VLMC,uninj,D,VLMC,VLMC
CELL.9011,CELL.9011,11,Injury_30DPI_rep2_FP200000264BL_A6,9011,9,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.9012,CELL.9012,6,Injury_30DPI_rep2_FP200000264BL_A6,9012,3,DPEX,inj,D,DPEX,DPEX
CELL.9013,CELL.9013,5,Injury_30DPI_rep2_FP200000264BL_A6,9013,1,VLMC,uninj,D,VLMC,VLMC
CELL.9014,CELL.9014,9,Injury_30DPI_rep2_FP200000264BL_A6,9014,6,CCND1RGC,inj,D,RIBRGC,RIBEGC
CELL.9015,CELL.9015,6,Injury_30DPI_rep2_FP200000264BL_A6,9015,3,DPEX,inj,D,DPEX,DPEX
CELL.9016,CELL.9016,5,Injury_30DPI_rep2_FP200000264BL_A6,9016,2,VLMC,uninj,D,VLMC,VLMC
CELL.9017,CELL.9017,11,Injury_30DPI_rep2_FP200000264BL_A6,9017,6,CCND1RGC,inj,D,RIBRGC,RIBEGC
CELL.9018,CELL.9018,12,Injury_30DPI_rep2_FP200000264BL_A6,9018,9,WNTRGC,uninj,D,Immature EX,TLNBL
CELL.9019,CELL.9019,11,Injury_30DPI_rep2_FP200000264BL_A6,9019,9,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.9020,CELL.9020,7,Injury_30DPI_rep2_FP200000264BL_A6,9020,1,CP,inj,D,VLMC,VLMC
CELL.9021,CELL.9021,7,Injury_30DPI_rep2_FP200000264BL_A6,9021,11,NPTXEX,inj,D,NPTXEX,NPTXEX
CELL.9022,CELL.9022,11,Injury_30DPI_rep2_FP200000264BL_A6,9022,9,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.9023,CELL.9023,6,Injury_30DPI_rep2_FP200000264BL_A6,9023,14,SSTIN,uninj,D,SSTIN,SSTIN
CELL.9024,CELL.9024,6,Injury_30DPI_rep2_FP200000264BL_A6,9024,3,DPEX,uninj,D,DPEX,DPEX
CELL.9025,CELL.9025,9,Injury_30DPI_rep2_FP200000264BL_A6,9025,4,SFRP1RGC,inj,D,MSN,MSN
CELL.9026,CELL.9026,11,Injury_30DPI_rep2_FP200000264BL_A6,9026,9,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.9027,CELL.9027,11,Injury_30DPI_rep2_FP200000264BL_A6,9027,1,CP,inj,D,VLMC,VLMC
CELL.9028,CELL.9028,6,Injury_30DPI_rep2_FP200000264BL_A6,9028,3,DPEX,inj,D,DPEX,DPEX
CELL.9029,CELL.9029,3,Injury_30DPI_rep2_FP200000264BL_A6,9029,1,VLMC,uninj,D,VLMC,VLMC
CELL.9030,CELL.9030,6,Injury_30DPI_rep2_FP200000264BL_A6,9030,3,DPEX,uninj,D,DPEX,DPEX
CELL.9031,CELL.9031,7,Injury_30DPI_rep2_FP200000264BL_A6,9031,11,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9032,CELL.9032,7,Injury_30DPI_rep2_FP200000264BL_A6,9032,12,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9033,CELL.9033,7,Injury_30DPI_rep2_FP200000264BL_A6,9033,12,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9034,CELL.9034,6,Injury_30DPI_rep2_FP200000264BL_A6,9034,3,DPEX,uninj,D,DPEX,DPEX
CELL.9035,CELL.9035,7,Injury_30DPI_rep2_FP200000264BL_A6,9035,12,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9036,CELL.9036,7,Injury_30DPI_rep2_FP200000264BL_A6,9036,12,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9037,CELL.9037,3,Injury_30DPI_rep2_FP200000264BL_A6,9037,1,CP,uninj,D,VLMC,VLMC
CELL.9038,CELL.9038,7,Injury_30DPI_rep2_FP200000264BL_A6,9038,12,NPTXEX,inj,D,NPTXEX,NPTXEX
CELL.9039,CELL.9039,11,Injury_30DPI_rep2_FP200000264BL_A6,9039,9,WNTRGC,inj,D,Immature EX,TLNBL
CELL.9040,CELL.9040,5,Injury_30DPI_rep2_FP200000264BL_A6,9040,2,VLMC,uninj,D,VLMC,VLMC
CELL.9041,CELL.9041,6,Injury_30DPI_rep2_FP200000264BL_A6,9041,5,MPEX,uninj,D,MPEX,MPEX
CELL.9042,CELL.9042,11,Injury_30DPI_rep2_FP200000264BL_A6,9042,9,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.9043,CELL.9043,6,Injury_30DPI_rep2_FP200000264BL_A6,9043,3,DPEX,inj,D,DPEX,DPEX
CELL.9045,CELL.9045,6,Injury_30DPI_rep2_FP200000264BL_A6,9045,3,DPEX,uninj,D,DPEX,DPEX
CELL.9046,CELL.9046,7,Injury_30DPI_rep2_FP200000264BL_A6,9046,12,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9047,CELL.9047,3,Injury_30DPI_rep2_FP200000264BL_A6,9047,1,CP,uninj,D,VLMC,VLMC
CELL.9048,CELL.9048,3,Injury_30DPI_rep2_FP200000264BL_A6,9048,2,VLMC,inj,D,VLMC,VLMC
CELL.9049,CELL.9049,11,Injury_30DPI_rep2_FP200000264BL_A6,9049,9,WNTRGC,inj,D,Immature EX,TLNBL
CELL.9050,CELL.9050,6,Injury_30DPI_rep2_FP200000264BL_A6,9050,3,WNTRGC,inj,D,Immature EX,TLNBL
CELL.9051,CELL.9051,6,Injury_30DPI_rep2_FP200000264BL_A6,9051,3,DPEX,inj,D,DPEX,DPEX
CELL.9052,CELL.9052,12,Injury_30DPI_rep2_FP200000264BL_A6,9052,9,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.9053,CELL.9053,11,Injury_30DPI_rep2_FP200000264BL_A6,9053,3,DPEX,uninj,D,NPTXEX,NPTXEX
CELL.9054,CELL.9054,3,Injury_30DPI_rep2_FP200000264BL_A6,9054,1,VLMC,uninj,D,VLMC,VLMC
CELL.9055,CELL.9055,2,Injury_30DPI_rep2_FP200000264BL_A6,9055,9,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.9056,CELL.9056,7,Injury_30DPI_rep2_FP200000264BL_A6,9056,12,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9057,CELL.9057,7,Injury_30DPI_rep2_FP200000264BL_A6,9057,12,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9058,CELL.9058,11,Injury_30DPI_rep2_FP200000264BL_A6,9058,9,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.9059,CELL.9059,6,Injury_30DPI_rep2_FP200000264BL_A6,9059,14,SSTIN,uninj,D,SSTIN,SSTIN
CELL.9060,CELL.9060,3,Injury_30DPI_rep2_FP200000264BL_A6,9060,2,VLMC,inj,D,VLMC,VLMC
CELL.9061,CELL.9061,7,Injury_30DPI_rep2_FP200000264BL_A6,9061,1,CP,inj,D,VLMC,VLMC
CELL.9062,CELL.9062,6,Injury_30DPI_rep2_FP200000264BL_A6,9062,3,DPEX,inj,D,DPEX,DPEX
CELL.9063,CELL.9063,7,Injury_30DPI_rep2_FP200000264BL_A6,9063,12,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9064,CELL.9064,5,Injury_30DPI_rep2_FP200000264BL_A6,9064,1,CP,uninj,D,VLMC,VLMC
CELL.9065,CELL.9065,7,Injury_30DPI_rep2_FP200000264BL_A6,9065,12,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9066,CELL.9066,5,Injury_30DPI_rep2_FP200000264BL_A6,9066,12,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9067,CELL.9067,7,Injury_30DPI_rep2_FP200000264BL_A6,9067,1,CP,inj,D,VLMC,VLMC
CELL.9068,CELL.9068,11,Injury_30DPI_rep2_FP200000264BL_A6,9068,6,CCND1RGC,inj,D,RIBRGC,RIBEGC
CELL.9069,CELL.9069,7,Injury_30DPI_rep2_FP200000264BL_A6,9069,3,DPEX,inj,D,NPTXEX,NPTXEX
CELL.9070,CELL.9070,9,Injury_30DPI_rep2_FP200000264BL_A6,9070,4,SFRP1RGC,inj,D,MSN,MSN
CELL.9071,CELL.9071,6,Injury_30DPI_rep2_FP200000264BL_A6,9071,3,DPEX,inj,D,DPEX,DPEX
CELL.9072,CELL.9072,11,Injury_30DPI_rep2_FP200000264BL_A6,9072,9,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.9073,CELL.9073,7,Injury_30DPI_rep2_FP200000264BL_A6,9073,12,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9074,CELL.9074,7,Injury_30DPI_rep2_FP200000264BL_A6,9074,12,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9075,CELL.9075,7,Injury_30DPI_rep2_FP200000264BL_A6,9075,11,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9076,CELL.9076,7,Injury_30DPI_rep2_FP200000264BL_A6,9076,12,NPTXEX,inj,D,NPTXEX,NPTXEX
CELL.9077,CELL.9077,2,Injury_30DPI_rep2_FP200000264BL_A6,9077,1,CP,inj,D,VLMC,VLMC
CELL.9078,CELL.9078,11,Injury_30DPI_rep2_FP200000264BL_A6,9078,9,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.9079,CELL.9079,6,Injury_30DPI_rep2_FP200000264BL_A6,9079,14,SSTIN,uninj,D,SSTIN,SSTIN
CELL.9080,CELL.9080,11,Injury_30DPI_rep2_FP200000264BL_A6,9080,9,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.9082,CELL.9082,12,Injury_30DPI_rep2_FP200000264BL_A6,9082,9,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.9083,CELL.9083,6,Injury_30DPI_rep2_FP200000264BL_A6,9083,6,VLMC,inj,D,Microglia,MCG
CELL.9085,CELL.9085,11,Injury_30DPI_rep2_FP200000264BL_A6,9085,9,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.9086,CELL.9086,5,Injury_30DPI_rep2_FP200000264BL_A6,9086,1,CP,uninj,D,VLMC,VLMC
CELL.9087,CELL.9087,5,Injury_30DPI_rep2_FP200000264BL_A6,9087,1,CP,uninj,D,VLMC,VLMC
CELL.9088,CELL.9088,6,Injury_30DPI_rep2_FP200000264BL_A6,9088,14,SSTIN,uninj,D,MPEX,MPEX
CELL.9089,CELL.9089,6,Injury_30DPI_rep2_FP200000264BL_A6,9089,3,DPEX,inj,D,DPEX,DPEX
CELL.9090,CELL.9090,6,Injury_30DPI_rep2_FP200000264BL_A6,9090,3,DPEX,uninj,D,MPIN,MPIN
CELL.9091,CELL.9091,2,Injury_30DPI_rep2_FP200000264BL_A6,9091,9,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.9092,CELL.9092,7,Injury_30DPI_rep2_FP200000264BL_A6,9092,11,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9093,CELL.9093,11,Injury_30DPI_rep2_FP200000264BL_A6,9093,6,CCND1RGC,inj,D,RIBRGC,RIBEGC
CELL.9094,CELL.9094,11,Injury_30DPI_rep2_FP200000264BL_A6,9094,6,CCND1RGC,inj,D,RIBRGC,RIBEGC
CELL.9095,CELL.9095,2,Injury_30DPI_rep2_FP200000264BL_A6,9095,9,WNTRGC,inj,D,Immature EX,TLNBL
CELL.9096,CELL.9096,5,Injury_30DPI_rep2_FP200000264BL_A6,9096,1,CP,uninj,D,VLMC,VLMC
CELL.9097,CELL.9097,6,Injury_30DPI_rep2_FP200000264BL_A6,9097,1,CP,uninj,D,VLMC,VLMC
CELL.9098,CELL.9098,7,Injury_30DPI_rep2_FP200000264BL_A6,9098,11,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9100,CELL.9100,6,Injury_30DPI_rep2_FP200000264BL_A6,9100,14,SSTIN,uninj,D,SSTIN,SSTIN
CELL.9101,CELL.9101,6,Injury_30DPI_rep2_FP200000264BL_A6,9101,9,WNTRGC,uninj,D,Immature EX,TLNBL
CELL.9102,CELL.9102,11,Injury_30DPI_rep2_FP200000264BL_A6,9102,9,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.9103,CELL.9103,7,Injury_30DPI_rep2_FP200000264BL_A6,9103,12,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9104,CELL.9104,7,Injury_30DPI_rep2_FP200000264BL_A6,9104,12,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9105,CELL.9105,7,Injury_30DPI_rep2_FP200000264BL_A6,9105,11,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9106,CELL.9106,6,Injury_30DPI_rep2_FP200000264BL_A6,9106,14,SSTIN,inj,D,SSTIN,SSTIN
CELL.9108,CELL.9108,7,Injury_30DPI_rep2_FP200000264BL_A6,9108,12,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9109,CELL.9109,7,Injury_30DPI_rep2_FP200000264BL_A6,9109,11,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9110,CELL.9110,7,Injury_30DPI_rep2_FP200000264BL_A6,9110,12,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9111,CELL.9111,11,Injury_30DPI_rep2_FP200000264BL_A6,9111,9,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.9112,CELL.9112,7,Injury_30DPI_rep2_FP200000264BL_A6,9112,12,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9113,CELL.9113,7,Injury_30DPI_rep2_FP200000264BL_A6,9113,12,NPTXEX,uninj,D,NPTXEX,NPTXEX
CELL.9114,CELL.9114,11,Injury_30DPI_rep2_FP200000264BL_A6,9114,6,CCND1RGC,inj,D,RIBRGC,RIBEGC
CELL.9115,CELL.9115,11,Injury_30DPI_rep2_FP200000264BL_A6,9115,1,CP,inj,D,VLMC,VLMC
CELL.9116,CELL.9116,6,Injury_30DPI_rep2_FP200000264BL_A6,9116,3,DPEX,inj,D,DPEX,DPEX
CELL.9117,CELL.9117,2,Injury_30DPI_rep2_FP200000264BL_A6,9117,9,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.9118,CELL.9118,11,Injury_30DPI_rep2_FP200000264BL_A6,9118,9,WNTRGC,inj,D,WNTRGC,WNTEGC
CELL.9119,CELL.9119,3,Injury_30DPI_rep2_FP200000264BL_A6,9119,1,CP,uninj,D,VLMC,VLMC
CELL.9120,CELL.9120,6,Injury_30DPI_rep2_FP200000264BL_A6,9120,5,MPEX,uninj,D,MPEX,MPEX
CELL.9121,CELL.9121,6,Injury_30DPI_rep2_FP200000264BL_A6,9121,14,SSTIN,uninj,D,SSTIN,SSTIN
CELL.9122,CELL.9122,6,Injury_30DPI_rep2_FP200000264BL_A6,9122,3,DPEX,inj,D,DPEX,DPEX
CELL.9123,CELL.9123,6,Injury_30DPI_rep2_FP200000264BL_A6,9123,3,DPEX,inj,D,DPEX,DPEX
CELL.9125,CELL.9125,11,Injury_30DPI_rep2_FP200000264BL_A6,9125,1,CP,inj,D,VLMC,VLMC
CELL.9126,CELL.9126,12,Injury_30DPI_rep2_FP200000264BL_A6,9126,9,WNTRGC,uninj,D,WNTRGC,WNTEGC
CELL.9127,CELL.9127,9,Injury_30DPI_rep2_FP200000264BL_A6,9127,4,SFRP1RGC,inj,D,MSN,MSN
CELL.9128,CELL.9128,11,Injury_30DPI_rep2_FP200000264BL_A6,9128,1,CP,inj,D,VLMC,VLMC
CELL.9129,CELL.9129,4,Injury_30DPI_rep2_FP200000264BL_A6,9129,3,DPEX,inj,D,MPIN,MPIN
CELL.9130,CELL.9130,3,Injury_30DPI_rep2_FP200000264BL_A6,9130,1,VLMC,uninj,D,VLMC,VLMC
CELL.9132,CELL.9132,6,Injury_30DPI_rep2_FP200000264BL_A6,9132,3,DPEX,inj,D,MPIN,MPIN
